,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,2.6829627,3.1819792,0,0.37962687,0.37628597,0.49141058,0.0,0.4913264,0.0,2.1306577,1.3215692,0.1895487,0.32011712
1,3.8880723,3.7784965,1,0.0060003474,0.00806433,0.50436294,0.0,0.52634275,0.0,4.465571,5.0304327,0.8153859,0.8350588
2,1.1170677,1.0104251,2,0.51216483,0.7246996,0.47290307,0.0,0.52188104,0.0,2.1594281,2.4118588,0.7094236,0.73842424
3,3.8120182,4.168595,3,0.47897235,0.46784663,0.4914901,0.0,0.5190765,0.0,5.230031,4.667569,0.8258213,0.82750666
4,4.3593254,4.8851447,4,0.7335756,0.66662043,0.4801015,0.0,0.5147429,0.0,3.08044,3.9866574,0.49738634,0.5981821
5,3.5004413,4.1110296,5,0.22636099,0.22849363,0.49881467,0.0,0.5232941,0.0,3.4604352,4.0387163,0.5256782,0.6601994
6,4.005667,3.4488487,6,0.87639344,0.9872246,0.5073932,0.0,0.5154639,0.0,3.699931,5.4132323,0.6457037,0.63173074
7,6.2562237,5.4521337,7,0.48359042,0.43238872,0.50408983,0.0,0.50296885,0.0,1.349667,1.4537344,0.6135002,0.61804706
8,2.4022005,2.1561134,8,0.16741814,0.07220203,0.4983028,0.0,0.5112044,0.0,6.6234074,5.8642273,0.45286426,0.4184121
9,1.9976323,3.8299391,9,0.7352593,0.9381275,0.4866623,0.0,0.49944952,0.0,4.8679442,5.019358,0.63869166,0.64701915
10,2.6756904,2.1877246,10,0.77456117,0.88470894,0.49071634,0.0,0.49695075,0.0,5.4851103,5.8722515,0.83802086,0.88788515
11,3.7192903,4.8010116,11,0.117243625,0.14249742,0.47149867,0.0,0.48583737,0.0,3.5561922,4.3593655,0.3069226,0.3837371
12,1.9850231,2.0609536,12,0.72661203,0.89370155,0.49744928,0.0,0.52639633,0.0,4.693815,4.078875,0.56097865,0.58332527
13,3.182797,3.9538867,13,0.3586166,0.56275547,0.47483894,0.0,0.49250782,0.0,5.653385,5.5387287,0.7789155,0.72072953
14,3.3565798,3.3865857,14,0.34658125,0.3609615,0.5163939,0.0,0.537194,0.0,1.8511473,2.2603064,0.43074507,0.51353586
15,4.114635,5.271769,15,0.47760725,0.49854368,0.49438423,0.0,0.50269973,0.0,5.8311214,5.7622557,0.46387506,0.40822643
16,4.4617205,4.6070557,16,0.66328514,0.8304458,0.49771205,0.0,0.50956094,0.0,1.8506575,1.6131675,0.3125846,0.2547043
17,1.5517844,1.3119451,17,0.27392676,0.20228565,0.47612897,0.0,0.5005514,0.0,1.7648259,1.3431684,0.2885241,0.12575835
18,4.8517523,5.0556674,18,0.4183555,0.39358252,0.47539642,0.0,0.5168358,0.0,2.2750828,3.2134356,0.08922217,0.11255932
19,2.7449257,2.9191601,19,0.7696512,0.9925055,0.5116726,0.0,0.48965126,0.0,5.934927,5.7614703,0.6863546,0.6366266
20,1.7830266,2.476893,20,0.20994592,0.11751479,0.501967,0.0,0.5033702,0.0,3.2931268,4.037698,0.7231055,0.601448
