,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate,inferred cached weight,inferred cached rate
0,3.3715932,0,0.41469148,0.49012414,0.5080407,3.0506382,0.34409186
1,3.1541467,1,0.37794358,0.48828918,0.48385045,3.26029,0.6557384
2,2.9614117,2,0.6416209,0.50877094,0.5028493,3.1877973,0.64895993
3,3.4669924,3,0.543834,0.49042127,0.5066511,4.8745313,0.6583657
4,4.141227,4,0.63707376,0.4800592,0.49129742,3.36718,0.55555195
5,3.8101034,5,0.32131284,0.49147052,0.5054204,3.4369464,0.5750981
6,3.5758958,6,0.6519931,0.4840437,0.48267382,3.8169308,0.62053615
7,6.5981355,7,0.4580587,0.48965922,0.4993553,2.9652638,0.5944589
8,3.3129609,8,0.36822683,0.49894938,0.49797663,6.3557177,0.529374
9,3.203335,9,0.65376014,0.50544375,0.5045047,4.813619,0.6330125
10,3.293326,10,0.6471794,0.4947617,0.48752084,4.5275726,0.6623937
11,3.490378,11,0.31240764,0.5055064,0.4860961,3.3843265,0.38143834
12,3.2911534,12,0.64331967,0.5046864,0.51896775,4.9343343,0.6132839
13,3.3021603,13,0.4705404,0.49797088,0.4951123,5.575662,0.6655755
14,3.7341368,14,0.3753441,0.4791836,0.5042961,3.0780382,0.50655913
15,4.5318346,15,0.5335975,0.49562755,0.536562,5.738232,0.49340913
16,4.7882204,16,0.6072586,0.49436346,0.50739884,3.137673,0.4467732
17,3.1721656,17,0.47300908,0.51772124,0.4906254,3.0110197,0.53620124
18,5.918909,18,0.396893,0.50602627,0.49120954,3.079233,0.3376375
19,3.4190717,19,0.6529775,0.5037456,0.51044506,5.5841427,0.6583452
20,3.0594344,20,0.3871392,0.5091315,0.5010003,3.4481244,0.642787
21,3.2381563,21,0.6057103,0.48498902,0.4883225,3.2780807,0.6421608
22,3.2224092,22,0.6312575,0.50658554,0.4777652,3.6612306,0.6460237
23,3.6668487,23,0.6704444,0.48945314,0.49697787,4.4705334,0.6438762
24,3.070497,24,0.35667583,0.500829,0.50489104,3.0526652,0.64918315
25,3.0163136,25,0.6059455,0.49159136,0.4984107,5.947333,0.45172158
26,4.4137335,26,0.62983555,0.5024083,0.5152418,3.4833705,0.64548683
27,2.9912183,27,0.4062448,0.49575573,0.52928585,3.1601694,0.53374463
28,3.5920813,28,0.6424203,0.5119426,0.49238214,3.1479354,0.6376614
29,3.7656453,29,0.65413415,0.50324756,0.48405024,4.929298,0.38631114
30,3.424015,30,0.35797277,0.5020563,0.48997098,3.0456347,0.5200731
31,3.080494,31,0.6465488,0.4960614,0.49938297,4.9634833,0.4258734
32,3.0993261,32,0.6709399,0.4936465,0.5153977,4.9295506,0.66705346
33,5.854372,33,0.46897426,0.50419945,0.49578345,2.9337628,0.3292763
34,3.9433913,34,0.31952763,0.48615634,0.4943515,2.999816,0.31074372
35,3.0955834,35,0.64843273,0.50804144,0.4917784,3.2089925,0.5959385
36,3.303604,36,0.46394378,0.48374346,0.47087708,3.8055215,0.32653484
37,2.9582677,37,0.61899775,0.4889637,0.48806402,3.8543355,0.37102658
38,3.1282837,38,0.634998,0.52948254,0.49102485,5.479292,0.6392277
39,3.4261556,39,0.62314916,0.49280322,0.49250796,2.9138784,0.47440252
40,5.8302383,40,0.6700866,0.4989236,0.4934602,3.0615165,0.38257837
41,3.378507,41,0.33678016,0.5011992,0.5073217,3.30475,0.6582632
42,3.0971715,42,0.41736987,0.49933776,0.5121328,3.1039307,0.60669
43,6.0909286,43,0.6299957,0.508429,0.5128002,5.249757,0.3271924
44,3.1706176,44,0.61014295,0.48639947,0.4999592,3.0178437,0.5142828
45,3.5263653,45,0.6442635,0.48862562,0.49520785,3.3866165,0.6281724
46,3.101202,46,0.5978677,0.49255797,0.49438092,4.746325,0.33792242
47,5.732206,47,0.55434287,0.4976755,0.4897915,3.6230655,0.56689024
48,3.4085984,48,0.29982024,0.48906782,0.49314263,4.034,0.32258257
49,3.2121224,49,0.64062464,0.4943989,0.51669985,4.421674,0.3531725
50,3.108506,50,0.6304483,0.5073907,0.52092046,3.0233183,0.5263479
51,5.754698,51,0.6504868,0.4825067,0.5043792,3.0983377,0.5632629
52,2.9703333,52,0.37989098,0.47338524,0.500184,3.07365,0.5922909
53,5.9348807,53,0.39722797,0.46525,0.50485635,5.6377115,0.4865452
54,3.1469102,54,0.5215927,0.48590398,0.5058122,4.6299624,0.6845353
55,3.1296763,55,0.6251175,0.50840706,0.47349462,4.627846,0.60924876
56,3.1017246,56,0.6385609,0.4954465,0.50277865,3.0932307,0.40791285
57,3.0061946,57,0.34509513,0.50299317,0.50878453,2.9596684,0.6123959
58,4.4558387,58,0.6271785,0.49736297,0.501494,2.980508,0.4593789
59,3.3384647,59,0.59008694,0.5206636,0.4965022,5.3769393,0.63664496
60,4.3287168,60,0.64718556,0.49519795,0.49286592,3.4266455,0.655619
61,3.463597,61,0.64390516,0.5010043,0.49821237,3.4768345,0.51931655
62,5.370097,62,0.3983675,0.5049561,0.49597093,3.1722836,0.524627
63,4.0885987,63,0.37735882,0.502572,0.5083187,4.2447314,0.66234124
64,4.486357,64,0.5465153,0.5159531,0.4762608,4.8851476,0.6431753
65,3.6505737,65,0.32850745,0.5082672,0.4776574,3.3189666,0.32537317
66,4.835083,66,0.66652215,0.49855018,0.50970316,3.6694312,0.4673218
67,4.6678243,67,0.6667462,0.5216714,0.48919037,3.3442764,0.56380385
68,3.185873,68,0.50129956,0.5192323,0.49163604,4.5861053,0.6352316
69,3.477651,69,0.45455873,0.48519978,0.49052036,5.3000994,0.67860097
70,3.2508216,70,0.6053185,0.5080111,0.48503083,5.244768,0.66120744
71,5.4021964,71,0.37269282,0.49395442,0.4970511,3.6734638,0.61071366
72,3.7270832,72,0.672365,0.5062501,0.48417616,3.3446243,0.6546421
73,3.6913357,73,0.5778135,0.5015006,0.5044012,3.0054252,0.396138
74,3.374707,74,0.32026678,0.4978653,0.5226643,3.0730581,0.30578882
