,locs0,locs1,subject
0,1.7402983,-1.1578513,0
1,-1.7290689,-2.017012,1
2,1.2726145,-1.3635217,2
3,2.1417224,-1.6400384,3
4,2.493363,-1.381276,4
5,-0.61794424,-0.6968073,5
6,-1.3181984,-0.7781404,6
7,-2.1561089,-1.4295851,7
8,0.44919088,-1.2600718,8
9,2.4835362,-1.6384931,9
10,3.3449311,-0.8671057,10
11,1.5578823,-2.0198805,11
12,0.5502497,-1.2851193,12
13,3.7032585,-1.4424874,13
14,3.3122149,-1.4152834,14
15,-0.17731106,-1.2086535,15
16,3.0025773,-2.346806,16
17,1.3088213,-2.5754344,17
18,1.522237,-1.296161,18
19,1.3338313,-1.3339479,19
20,1.7351887,-0.7810291,20
21,2.5146525,-1.9740887,21
22,2.7772417,-1.7781136,22
23,0.3774587,-0.8599358,23
24,1.900423,-1.3080583,0
25,-2.4100394,-2.4412653,1
26,2.0397239,-1.083416,2
27,1.8401043,-2.1884277,3
28,6.0662484,-1.7360789,4
29,-1.2418523,-1.3461018,5
30,-3.6974533,-0.47775045,6
31,-0.99165714,-1.3809822,7
32,0.6230246,-1.5364159,8
33,0.8908644,-1.73103,9
34,2.6684468,-0.55205065,10
35,2.0391576,-2.3335278,11
36,2.7181048,-1.2352146,12
37,1.2302756,-1.6755298,13
38,1.6609194,-1.1747134,14
39,1.5925117,-1.0071388,15
40,0.7228998,-2.0299282,16
41,-3.4435458,-2.2826328,17
42,1.7355664,-1.1189272,18
43,0.6642308,-1.5486045,19
44,1.7498035,-1.1914684,20
45,5.5612793,-2.3491929,21
46,1.0055689,-1.5538642,22
47,-0.18308698,-0.89930737,23
48,2.4977126,-1.3466613,0
49,-2.3014913,-2.1825764,1
50,3.5508862,-1.7531209,2
51,1.9159527,-2.063398,3
52,2.2399378,-1.9758153,4
53,-1.1772277,-0.9457315,5
54,-2.8885949,-1.0971999,6
55,-0.944708,-1.555245,7
56,0.7067474,-1.8630798,8
57,2.1440413,-1.7170366,9
58,2.25799,-1.178617,10
59,3.0395467,-2.216002,11
60,2.2053027,-1.6060725,12
61,0.76962906,-2.3633423,13
62,3.2279532,-1.7073885,14
63,2.6913579,-1.3922167,15
64,0.32579494,-1.9024961,16
65,0.2776414,-2.2999756,17
66,2.053476,-1.5614648,18
67,0.6723379,-1.2855732,19
68,1.3478988,-1.0757623,20
69,1.2477118,-2.0010474,21
70,3.1393135,-1.6076217,22
71,0.057390243,-0.8503125,23
72,1.9789433,-1.460036,0
73,-1.2121388,-1.831018,1
74,4.1687284,-1.5327495,2
75,1.8929939,-1.9461173,3
76,1.7337718,-1.8789709,4
77,-0.12189728,-0.78172386,5
78,-2.414527,-1.0779343,6
79,-3.4286623,-1.1789682,7
80,0.99880266,-1.6234785,8
81,2.3024263,-1.520922,9
82,1.5174145,-1.4676061,10
83,2.7160082,-2.228421,11
84,1.6237845,-1.504143,12
85,1.3122351,-1.5913209,13
86,1.7436275,-0.61227137,14
87,2.2846894,-0.71594095,15
88,2.3167722,-2.5557451,16
89,-0.40210596,-2.0251865,17
90,1.8744367,-1.3011627,18
91,0.14647308,-1.2462848,19
92,1.9554393,-0.9806909,20
93,1.0026171,-1.7378457,21
94,1.7960467,-1.9699826,22
95,-0.42968363,-1.0349388,23
96,1.1003342,-1.4021956,0
97,-1.5519258,-2.2281911,1
98,1.9530157,-1.0466881,2
99,1.132091,-2.0040286,3
100,5.0478277,-1.5497621,4
101,-0.58255726,-1.36538,5
102,-2.267447,-0.8440586,6
103,-3.0722141,-1.5119127,7
104,0.2991236,-1.6630936,8
105,2.8817787,-1.323571,9
106,1.1897173,-1.1855519,10
107,0.8741288,-1.8876343,11
108,2.4875574,-1.7246404,12
109,2.2969358,-2.0253108,13
110,3.7928476,-0.995955,14
111,0.7942168,-1.4802767,15
112,-0.9010763,-2.3732822,16
113,-1.8059665,-2.6831896,17
114,3.0315242,-1.5923351,18
115,0.9900986,-1.0927622,19
116,1.5322869,-0.96498483,20
117,5.2358494,-2.203734,21
118,2.2984953,-1.7729466,22
119,0.6005585,-0.35592812,23
120,1.6343726,-1.2054734,0
121,-2.2934124,-2.3560648,1
122,2.6795797,-1.0654701,2
123,0.94575226,-2.0448189,3
124,2.6870086,-1.677163,4
125,-0.74418145,-0.772943,5
126,-2.3345163,-1.102486,6
127,-0.08751702,-1.5237184,7
128,0.064549625,-1.4527886,8
129,2.019659,-1.8343637,9
