,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate
0,3.4634366,2.985854,0,0.25262156,0.12453228
1,2.933842,3.474972,1,0.71760577,0.98036367
2,2.5703802,2.915101,2,0.5458473,0.46609557
3,2.3881838,1.921166,3,0.65930456,0.9282151
4,2.2237525,3.03948,4,0.740762,0.9657949
5,2.2155654,2.866488,5,0.59954906,0.59229636
6,3.3572505,2.9292421,6,0.1801991,0.14809638
7,3.1956842,4.41247,7,0.63681054,0.7735674
8,2.0268898,1.2202466,8,0.7163538,0.99944794
9,2.7402203,2.5316699,9,0.47489637,0.53783596
10,4.297122,3.8889534,10,0.6806053,0.73709846
11,2.3015718,2.7011304,11,0.741576,0.9386166
12,2.6670542,3.0312605,12,0.71578175,0.76363194
13,2.3418398,2.5685062,13,0.5144324,0.35986894
14,2.226486,1.254572,14,0.72087663,0.9721481
15,6.698533,5.250103,15,0.5866466,0.54388916
16,2.7946615,3.1391163,16,0.2527643,0.28879577
17,2.4484532,2.3514438,17,0.68073684,0.8242087
18,5.129965,4.3831673,18,0.71718967,0.62961304
19,2.5115697,2.086682,19,0.517472,0.39308274
20,2.5020778,1.4251859,20,0.68922377,0.82478744
21,2.1602085,1.4272261,21,0.68414587,0.55408305
22,4.0088286,3.0738835,22,0.55640817,0.5323049
23,5.9077444,5.485931,23,0.3977117,0.4466561
