,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate,inferred cached weight,inferred cached rate
0,7.19663,0,0.15980524,2.4188306,0.79499716,2.0917158,0.7326107
1,7.2243943,1,0.19085428,2.8978276,0.73554885,2.0700538,0.81201667
2,1.6493753,2,0.23699045,2.3454683,0.79204607,2.5462084,0.56083685
3,2.628845,3,0.060356308,2.0648212,0.34838808,1.0974592,0.7424804
4,2.8030612,4,0.38645044,2.5327425,0.72382236,2.0024333,0.70631236
5,2.2564828,5,0.112084165,2.3004973,0.66402197,1.8972881,0.7512708
6,4.985191,6,0.2331853,2.536478,0.72827566,1.8109045,0.8585403
7,1.5250776,7,0.23220444,1.9723706,0.88090664,3.463146,0.7085865
8,5.4930925,8,0.20606673,2.606552,0.73123723,1.7759717,0.77192897
9,4.1492043,9,0.2677959,2.2078476,0.76299095,1.8551035,0.76267505
10,7.8983793,10,0.20841272,2.6797364,0.6996958,1.7093995,0.84223855
11,6.205546,11,0.18947528,2.5700552,0.72337514,1.9617939,0.7934681
12,8.2917,12,0.12810959,2.228041,0.6826539,2.0020456,0.7315419
13,6.415726,13,0.2652056,2.3705537,0.8322181,1.570932,0.7166182
14,3.6166606,14,0.16973127,2.5090985,0.61287063,1.9660884,0.7442835
15,5.0246925,15,0.31214905,2.556575,0.72254384,2.13173,0.79992014
16,2.789077,16,0.13518655,3.0000439,0.5920696,2.3616352,0.7025808
17,4.637255,17,0.3855625,2.285517,0.7193191,2.7514036,0.82223725
18,5.2634425,18,0.39219555,3.0673978,0.604693,2.5915835,0.5082201
19,2.6545382,19,0.13576694,2.0207071,0.7440108,1.9059609,0.79799914
20,2.25484,20,0.10169708,1.9912515,0.66546494,2.8828704,0.87032557
21,3.5991416,21,0.25269794,1.9205737,0.8337532,2.9300272,0.7072275
22,5.5040636,22,0.16212183,2.544382,0.7222565,1.8184036,0.83279043
23,4.703317,23,0.28641504,2.606105,0.7836523,1.8166213,0.7774204
24,2.548268,24,0.38809413,2.0333927,0.8070592,2.987167,0.7953164
25,6.7376347,25,0.21022795,2.4591413,0.6374987,2.4303832,0.8642111
26,1.3649865,26,0.12721069,1.9480032,0.7453266,2.2294307,0.8295472
27,6.7308583,27,0.26925477,2.367004,0.7481912,1.7834661,0.8269581
28,1.5966594,28,0.30438173,2.0308704,0.7393502,2.0271277,0.77779967
29,2.8221653,29,0.21463732,2.1530604,0.70600724,2.0015051,0.8132702
30,4.2156086,30,0.19579339,2.2955058,0.75608975,2.0524623,0.82826257
31,2.356559,31,0.23694055,1.7556059,0.38044077,1.8824117,0.806799
32,1.7513729,32,0.3640858,2.2009916,0.8035681,2.310364,0.81567824
33,3.6100092,33,0.37337106,2.0721982,0.27864525,2.1652849,0.70915127
34,1.4149854,34,0.097520374,1.8456315,0.84079003,3.2782097,0.8705514
35,2.3036394,35,0.14527057,2.863107,0.71832526,1.7820413,0.79175156
36,1.757397,36,0.12627575,1.8493652,0.72758144,1.8685937,0.82799697
37,4.1296544,37,0.32492194,2.3582406,0.5041973,1.735575,0.7895754
38,4.217501,38,0.16557565,2.3178408,0.5396154,1.6759341,0.8232212
39,2.4682477,39,0.09468706,2.1499856,0.54422694,2.0619745,0.77748156
40,1.1232722,40,0.31766668,2.6425376,0.71744704,3.7493935,0.44989488
41,1.8906996,41,0.12093218,1.8314761,0.80570215,2.3716323,0.86236215
42,2.5044763,42,0.1513791,2.1538825,0.50362533,1.7652688,0.75901675
43,7.5643535,43,0.3091565,2.6557202,0.7901643,2.7982607,0.6663955
44,2.5959067,44,0.16056247,1.898699,0.807572,2.6723013,0.8165587
45,4.0897417,45,0.30346876,2.5327725,0.78335655,3.494794,0.7759569
46,5.0866914,46,0.22355716,2.103982,0.78346103,2.028108,0.836325
47,5.674172,47,0.19391009,2.2928197,0.6787672,1.8242842,0.84872645
48,3.8495953,48,0.32653663,2.8259687,0.7732265,3.208512,0.46601245
49,4.508659,49,0.23921289,2.2323313,0.7575028,2.8177493,0.80163866
50,5.542948,50,0.5008666,2.5325196,0.73725784,2.4020028,0.7859883
51,2.0991955,51,0.35457134,1.9457935,0.81376487,3.1480834,0.86677396
52,5.2538595,52,0.23081441,2.1790557,0.7859342,1.9233356,0.82105315
53,3.2640455,53,0.16266084,2.176751,0.7877548,2.3828857,0.8148448
54,3.9740996,54,0.27853617,2.3118954,0.8176288,1.6017585,0.7458707
55,3.8671668,55,0.3831205,1.960618,0.8062778,2.3768442,0.8701358
56,5.1868224,56,0.23660919,2.4957807,0.7940737,1.3539414,0.7624995
57,3.4107788,57,0.19859415,3.6308165,0.54565775,2.2047482,0.8293841
58,6.478759,58,0.21164154,2.6079,0.79090726,2.5964453,0.69082785
59,7.9146504,59,0.1002493,3.354968,0.76049054,2.4395206,0.7186134
60,3.100648,60,0.23389946,2.2896714,0.83355993,3.494774,0.81633234
61,4.3480396,61,0.034270607,2.824918,0.7338549,2.2361305,0.6982783
62,4.81218,62,0.6267616,2.1737134,0.8333922,2.5835323,0.8245448
63,2.4231815,63,0.46231654,2.2280912,0.76282513,2.281269,0.81352514
64,7.5396075,64,0.23373504,2.5720968,0.721431,1.8244429,0.83271754
65,2.3587666,65,0.44852102,2.1070154,0.8242877,2.6411402,0.56938004
