,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate,inferred cached weight,inferred cached rate
0,7.1929326,0,0.16489212,2.618769,0.7515957,2.6004825,0.6799852
1,7.0261602,1,0.19074856,3.144126,0.72234803,2.5732725,0.7765462
2,1.6998988,2,0.2705813,2.6631098,0.76546705,3.1513748,0.5701708
3,2.3633962,3,0.13250628,2.5089428,0.4105451,1.8186057,0.72870296
4,2.674572,4,0.38172612,2.8018134,0.7009037,2.4928827,0.63846666
5,2.1210365,5,0.116727866,2.6270878,0.67502576,2.4452822,0.72247374
6,4.8190384,6,0.23554678,2.8000693,0.71596414,2.345923,0.7972411
7,1.6668353,7,0.40561217,2.4663432,0.84631246,4.3814354,0.7214381
8,5.4402814,8,0.20726083,2.8969646,0.70705616,2.2514963,0.72925293
9,3.9356105,9,0.26923847,2.4806378,0.7261114,2.477832,0.7039269
10,7.680049,10,0.20675214,2.9644847,0.69000846,2.2021415,0.7864229
11,6.291556,11,0.19015738,2.8270106,0.70668423,2.4695246,0.7486831
12,8.008462,12,0.13411914,2.6440883,0.66626173,2.7147598,0.7112216
13,6.208508,13,0.26856643,2.665525,0.7738995,2.1137648,0.65616834
14,3.4908516,14,0.16760749,2.857446,0.63400644,2.6214936,0.7223966
15,4.7481213,15,0.31458858,2.8252358,0.7139264,2.7514625,0.73753566
16,2.6840155,16,0.14168239,3.397061,0.62047267,3.0986197,0.6999069
17,4.5471787,17,0.37463796,2.7329187,0.72430885,3.7284145,0.79566586
18,5.063747,18,0.39514396,3.358223,0.6137571,3.1730723,0.47923073
19,2.524552,19,0.13725911,2.371392,0.7189794,2.7045968,0.7615142
20,2.210988,20,0.114232674,2.3878803,0.67928916,3.5786715,0.8244309
21,3.3324049,21,0.23627216,2.4781885,0.78156507,4.0428843,0.65391475
22,5.471101,22,0.15852123,2.760885,0.6969252,2.2383432,0.79132324
23,4.719925,23,0.2909704,2.821151,0.74781567,2.303041,0.712593
24,2.5351465,24,0.39645648,2.5189629,0.78180784,3.8831317,0.763046
25,6.636409,25,0.20998439,2.7436283,0.6489176,2.985498,0.8259955
26,1.5671592,26,0.13610727,2.34804,0.7365605,3.087178,0.8019249
27,6.5862417,27,0.27839166,2.6570446,0.7270203,2.4222794,0.7734233
28,1.7126272,28,0.32528034,2.431354,0.73346674,2.804293,0.77416456
29,2.571039,29,0.2265071,2.5061884,0.6976131,2.765829,0.7746157
30,4.077197,30,0.19482163,2.5625312,0.7224065,2.5380359,0.7628
31,2.230765,31,0.20914975,2.2534688,0.4907276,2.8861666,0.7700822
32,1.8737776,32,0.4135296,2.510835,0.7815949,3.016874,0.79278374
33,3.3326712,33,0.34349677,2.5503376,0.3724646,3.0842793,0.7084132
34,1.5744389,34,0.11398739,2.3291852,0.82051307,4.2611747,0.8263963
35,2.241183,35,0.1640151,3.150632,0.71755445,2.2575972,0.7497872
36,1.7788645,36,0.12979437,2.1996164,0.7170049,2.3984044,0.78994524
37,4.1053658,37,0.31384933,2.6302807,0.5557531,2.2942398,0.7431412
38,4.016721,38,0.1635772,2.6738322,0.5771008,2.3135684,0.7899856
39,2.4674337,39,0.11150391,2.4910846,0.56980175,2.7666771,0.7472772
40,1.4401443,40,0.4388822,2.9109266,0.72704333,4.2529716,0.48295674
41,1.9139042,41,0.13650638,2.2058659,0.7708861,2.9787705,0.8106382
42,2.5535913,42,0.15243842,2.6176665,0.57718456,2.4881923,0.74553895
43,7.3106284,43,0.31053478,3.0412674,0.7498977,3.6536949,0.620198
44,2.4472861,44,0.16565116,2.2959316,0.7772218,3.5031564,0.77515465
45,4.014534,45,0.27905947,2.8744674,0.7557688,4.308865,0.74118316
46,4.9308295,46,0.22266982,2.5057986,0.75071925,2.7966595,0.79540306
47,5.5616717,47,0.19359003,2.6424901,0.6881758,2.5654488,0.8158898
48,3.926141,48,0.35078138,3.076372,0.7440906,3.7020483,0.4433447
49,4.3688693,49,0.23599982,2.6546202,0.741834,3.6543417,0.7401173
50,5.2445917,50,0.4935071,2.8607535,0.7183818,3.1381123,0.7107707
51,2.0804968,51,0.35161784,2.3599763,0.7897519,4.055639,0.8212501
52,5.178206,52,0.23399061,2.528209,0.74848986,2.6492589,0.7607179
53,3.167857,53,0.1656981,2.6563232,0.77356726,3.2499056,0.7917631
54,3.697343,54,0.2706438,2.5898619,0.7620776,2.3014548,0.66646683
55,3.633147,55,0.3725169,2.4768794,0.78397524,3.3910415,0.8273893
56,4.940726,56,0.23573467,2.7028286,0.7545539,1.8310575,0.6585168
57,3.3287072,57,0.19327119,4.134087,0.5807135,3.1024861,0.77939236
58,6.3474483,58,0.2120695,2.8554864,0.7567965,3.1845737,0.65072024
59,7.71416,59,0.102731705,3.6043084,0.7222086,2.9313169,0.69646007
60,3.1190877,60,0.24385583,2.615312,0.80145013,4.3969355,0.7739104
61,4.6959543,61,0.06993761,3.076824,0.7080573,2.8527079,0.70604545
62,4.5597334,62,0.636977,2.5324879,0.79158473,3.3361602,0.757913
63,2.3376095,63,0.46521735,2.5843565,0.75450915,2.9526737,0.77013284
64,7.3929815,64,0.237341,2.8497899,0.71640545,2.4674828,0.81529695
65,2.2433956,65,0.48482454,2.5674164,0.79116124,3.439541,0.5795239
66,5.859827,66,0.11715074,3.3573263,0.70426834,2.5108273,0.7585227
67,6.321519,67,0.23589696,2.9235923,0.5543703,2.3690927,0.7574463
68,3.1814911,68,0.13755575,2.3767095,0.7801663,2.9634852,0.76402986
69,1.8800838,69,0.14289354,2.302117,0.6961116,3.4046097,0.79155695
70,4.0598454,70,0.41904944,3.048259,0.7202458,3.3290374,0.72709674
71,3.535255,71,0.5226692,2.871264,0.7832733,3.8311367,0.70303065
72,8.220256,72,0.6016184,2.6080384,0.8099858,3.7716246,0.7036961
73,3.3752563,73,0.3065223,2.7670865,0.7141006,2.2722788,0.7871638
74,5.989189,74,0.098399326,2.9420247,0.7002501,3.0186524,0.7443635
75,2.701626,75,0.47888047,2.5680044,0.80230397,4.272431,0.74619484
76,3.1922877,76,0.13830414,2.6394281,0.67833656,2.4216459,0.77814955
77,8.003368,77,0.732186,2.6813428,0.7790429,4.0417366,0.6799816
78,2.4816163,78,0.30992648,2.7390978,0.71546465,4.242489,0.76770705
79,4.2002616,79,0.3732213,2.492124,0.82371324,4.766365,0.81828666
80,3.8551393,80,0.18459494,2.8213022,0.7218348,2.5857363,0.7852068
81,6.8226357,81,0.49102715,2.653689,0.7987881,3.387982,0.7704794
82,1.2980046,82,0.47702911,2.1596234,0.80704296,3.4650502,0.81492704
83,5.7001104,83,0.58041734,2.7100332,0.80051845,4.069162,0.65144837
84,1.3878496,84,0.28511542,2.3702803,0.8244614,3.877503,0.797087
85,3.5325887,85,0.23313941,2.563483,0.7658014,3.772112,0.7932707
86,3.4108803,86,0.20271213,2.5774338,0.7932255,3.6582105,0.7583615
87,7.175508,87,0.22948493,2.9019356,0.66620934,3.4998798,0.77653146
88,2.388144,88,0.41510624,2.3619025,0.3971172,2.0612962,0.7278734
89,1.3351277,89,0.55232495,2.255566,0.81868905,3.9410226,0.8258043
90,5.9860477,90,0.6720756,2.6995826,0.77709293,2.5321627,0.7501851
91,3.5805492,91,0.41703147,2.5580835,0.80491346,3.9162223,0.6939675
92,1.477593,92,0.6773152,2.2852259,0.83584666,3.6875591,0.785282
93,6.770112,93,0.080489226,2.9787602,0.6146151,3.110677,0.75980157
94,5.634764,94,0.30360162,2.9825425,0.75487286,1.6677262,0.6071238
95,3.695749,95,0.30121386,2.5672002,0.7698877,2.7675393,0.6375418
96,1.4097644,96,0.5226378,2.8258474,0.7035145,3.143203,0.67460907
97,5.0362616,97,0.2836032,2.7917867,0.21319793,1.8754243,0.70765835
98,3.0245135,98,0.46069252,2.7630854,0.74151427,2.3209667,0.47440967
99,3.3678458,99,0.26134712,3.405662,0.72334874,2.202025,0.6030116
100,1.2223052,100,0.49272564,2.0372102,0.4851343,2.8966482,0.77912116
101,6.977848,101,0.28692296,2.8672075,0.7257443,2.6967676,0.65405434
102,3.911205,102,0.18812573,2.7596817,0.7605573,4.8929753,0.7051955
103,3.4406831,103,0.35276335,2.6294193,0.77425975,4.027502,0.79591084
104,4.138251,104,0.13104887,3.1798134,0.7058959,2.4756815,0.68796486
105,1.8444461,105,0.30546367,2.6795301,0.4290012,2.7632203,0.7429535
106,1.4201939,106,0.6474707,2.4912226,0.8392351,5.63878,0.71443576
107,1.7170624,107,0.21876508,2.5781271,0.759741,3.1754658,0.7578877
108,1.5175269,108,0.5462772,2.5034168,0.83819556,5.1104884,0.7947537
109,7.79983,109,0.13679588,2.355057,0.77145535,2.1698594,0.76202697
110,1.9747596,110,0.07733607,2.4987113,0.6969785,3.0766351,0.78342104
111,3.0332775,111,0.10511958,3.1436992,0.58708644,2.5901582,0.71223867
112,2.7316236,112,0.18005465,2.5192225,0.75966066,3.7477024,0.7839329
113,5.973915,113,0.22721024,3.1097095,0.69904554,2.4591095,0.7989315
114,1.8326905,114,0.17647518,2.139886,0.80232483,2.8341148,0.81777304
115,2.170356,115,0.35566455,2.4446638,0.7840387,3.765095,0.7609083
116,2.47713,116,0.4404714,2.6703687,0.7885674,3.7415915,0.753175
117,2.356092,117,0.5497022,2.6177745,0.8008513,3.9808974,0.7379602
118,3.1003962,118,0.09926294,2.2272604,0.7090128,3.4737215,0.7788553
119,1.4579854,119,0.52677816,2.4651043,0.8382627,4.5472403,0.7762344
120,1.999827,120,0.5644272,2.7919974,0.73669434,4.030032,0.660469
