,inferred dec temp,subject,inferred reward rate,inferred cached weight,inferred cached rate
0,4.386473,0,0.39588645,0.93365955,0.7274886
1,3.549503,1,0.29098237,0.98819786,0.6825293
2,1.3209109,2,0.17308798,0.9275712,0.77523977
3,1.1618581,3,0.64557457,0.9322063,0.7558529
4,2.6907935,4,0.30123118,0.96901095,0.7671573
5,1.1039225,5,0.7653784,0.93198484,0.7680128
6,1.3207463,6,0.12673672,0.95922554,0.7311433
7,3.8202717,7,0.08779862,0.9506143,0.73531586
8,3.9899292,8,0.31214648,0.95228374,0.74228746
9,3.2823975,9,0.108006276,0.9436139,0.7578591
10,1.3271738,10,0.15797412,0.8977018,0.743628
11,6.633285,11,0.09507643,1.0723512,0.6658496
12,2.9675193,12,0.51281655,1.2209489,0.21022607
13,2.031592,13,0.17452636,0.9589273,0.7435686
14,3.3071468,14,0.5478354,0.9463302,0.6786705
15,2.1957917,15,0.2664074,0.9207334,0.7521668
16,1.0377376,16,0.75965685,0.9493775,0.77452105
17,3.8960795,17,0.09943687,0.9439383,0.7458227
18,3.8259525,18,0.35978392,0.9339561,0.75253093
19,1.092647,19,0.67654556,0.89263576,0.7457456
20,1.1462444,20,0.69834816,0.9495337,0.77328706
21,1.1817356,21,0.68005013,1.1213053,0.35689566
22,1.0432436,22,0.7439058,0.9478663,0.7694571
23,1.0931678,23,0.74272674,0.94216174,0.75630677
24,5.327401,24,0.53166735,1.1374661,0.20715006
25,1.1901677,25,0.76054674,0.9629484,0.7676112
26,2.259499,26,0.10439609,0.98316795,0.7310953
27,1.3180209,27,0.29715937,0.9156075,0.74219674
28,1.5717106,28,0.6126153,0.9135729,0.6793418
29,1.4739028,29,0.08904237,0.9594884,0.67787206
30,5.6743245,30,0.07594181,0.96702915,0.7177826
31,1.8884609,31,0.1899038,0.92010486,0.7432285
32,2.2867792,32,0.22201847,0.9808245,0.72492635
33,4.39666,33,0.2688525,1.0340003,0.74408036
34,4.4624786,34,0.2969384,0.92854214,0.73188317
35,3.4801416,35,0.29083753,0.9075398,0.6191435
36,1.4665608,36,0.113430515,0.9348854,0.73789954
37,1.1466894,37,0.6882394,0.930407,0.7514575
38,1.2448992,38,0.72126687,0.9172446,0.7442479
39,2.3687074,39,0.113164,0.92537326,0.74546975
40,1.7620183,40,0.25553718,0.8623059,0.7362877
41,1.6167865,41,0.40535873,0.9255334,0.7642742
42,3.7303495,42,0.34928283,0.94482756,0.7476123
43,1.3793526,43,0.14947511,0.90841603,0.73844725
44,1.7153516,44,0.668151,0.9566655,0.70752466
45,2.3493037,45,0.103010796,0.9288584,0.74585414
46,1.8605578,46,0.09557066,0.92867124,0.74740356
47,1.0707121,47,0.7756845,0.9436527,0.7616881
48,2.6762815,48,0.2726355,0.9878601,0.7555753
49,1.6707389,49,0.094045,0.92798483,0.7416078
50,2.9493742,50,0.23972611,1.0715144,0.72998506
51,2.081247,51,0.24341927,0.9798982,0.76007813
52,1.955405,52,0.104758956,0.95338744,0.73314077
53,1.0456604,53,0.7087103,0.9782307,0.76928735
54,1.5078763,54,0.14594153,0.9258395,0.760094
55,1.6612358,55,0.09366033,0.9292678,0.7217837
56,1.0419121,56,0.70308095,0.9485599,0.76593417
57,5.7762938,57,0.1548632,1.122401,0.21899305
58,1.075789,58,0.7736263,0.9325891,0.7664639
59,2.8376553,59,0.34626165,0.93746156,0.73832786
60,1.9768264,60,0.09642027,1.0024645,0.7295675
61,4.3836718,61,0.4584577,1.085617,0.7094823
62,1.09801,62,0.773504,0.97159654,0.7647682
63,4.9310136,63,0.10622951,1.0634329,0.37424055
64,1.522598,64,0.45104316,0.9330526,0.7572986
65,3.3096862,65,0.103799745,0.9893829,0.65908533
66,1.0897275,66,0.6952345,0.932631,0.75843763
67,1.0918442,67,0.6665886,0.9513221,0.7745917
68,1.1078074,68,0.7710058,0.94214475,0.7548248
69,1.1100806,69,0.6370052,0.9251647,0.76078856
70,1.7886577,70,0.27407542,0.9182511,0.7392849
71,1.1322056,71,0.4852519,0.93223614,0.7624329
72,3.7983425,72,0.39626744,0.94914544,0.74030167
73,1.7625061,73,0.13560858,1.0341187,0.7161998
74,1.1610149,74,0.53625315,0.9066988,0.76477486
75,1.9843713,75,0.098752916,0.96367466,0.68925315
76,3.0228672,76,0.51919377,1.0618048,0.71388257
77,1.103591,77,0.75429523,0.9391183,0.7579873
78,1.1231997,78,0.7700716,0.9317771,0.7624405
79,1.0401089,79,0.7714768,0.9701785,0.7693272
80,1.0335667,80,0.76993835,0.9332255,0.7727179
81,1.2847941,81,0.6333119,0.9460171,0.7636317
82,3.1314926,82,0.097724155,0.9723258,0.73951477
83,1.0529697,83,0.6929178,0.95129734,0.76249266
84,1.0947846,84,0.77289593,0.9714361,0.7777891
85,1.9669245,85,0.12217984,0.953901,0.77663064
86,1.1926414,86,0.47742283,0.9340942,0.76701945
87,1.1371706,87,0.7486169,0.91500324,0.75755227
88,1.0589733,88,0.6765563,0.94278985,0.7643378
89,1.0813681,89,0.7670627,0.9189663,0.7728097
90,1.162714,90,0.7555753,0.91554624,0.74728847
91,1.1579849,91,0.6425281,0.9364017,0.74934024
92,1.1828468,92,0.74728864,1.0152404,0.7656416
93,1.1043835,93,0.7200452,0.94465387,0.75183594
94,4.624162,94,0.35985416,0.984944,0.7458287
95,1.336066,95,0.7483833,0.9425079,0.745943
96,3.7596476,96,0.15909833,0.93987644,0.7153849
97,1.0732347,97,0.7645951,0.9542027,0.7698533
98,1.054581,98,0.78221035,0.9623467,0.7770805
99,1.1219844,99,0.6899385,0.92572755,0.7568912
100,3.7218485,100,0.6248591,0.99136555,0.55981326
101,1.1033745,101,0.3827832,0.9379204,0.7595703
102,1.0796632,102,0.76227593,0.92650026,0.7562412
103,2.9864001,103,0.092345536,0.9508082,0.65412176
104,2.3541543,104,0.09360415,0.94891524,0.7595134
105,1.1211729,105,0.47879246,0.9365194,0.7690797
106,2.6431124,106,0.2762138,0.936959,0.7562969
107,1.1753416,107,0.41820446,0.9335576,0.7685956
108,1.0726591,108,0.5184326,0.94621634,0.7642468
109,1.0336913,109,0.7615155,0.9294578,0.76328564
110,1.371591,110,0.2088649,0.9297889,0.7190973
111,3.163283,111,0.6308242,1.0955576,0.7444869
112,2.5346038,112,0.48595154,0.9424022,0.6395581
113,1.0784042,113,0.6888424,0.92313594,0.75729835
114,1.0707935,114,0.7409572,0.95356846,0.76858836
115,1.0678536,115,0.66853833,0.94186354,0.7678241
116,3.1769578,116,0.68360645,0.9336035,0.5376016
117,1.108665,117,0.75885296,0.95479906,0.76611876
118,1.1044647,118,0.73846227,0.93653536,0.75153923
