,inferred dec temp,subject,inferred reward rate,inferred cached weight,inferred cached rate
0,3.5706801,0,0.3468735,2.9185576,0.6636993
1,3.7314496,1,0.3301605,2.8647792,0.63117737
2,3.0663927,2,0.305294,2.9203608,0.66450673
3,2.9399767,3,0.64064264,2.8808193,0.6687042
4,2.9345257,4,0.39257637,2.984758,0.66151685
5,2.982042,5,0.6875238,2.9300284,0.6713238
6,2.9033177,6,0.30498555,2.9364746,0.66538084
7,3.296002,7,0.3658284,2.9036176,0.66028196
8,3.040356,8,0.33540392,2.9608586,0.6699064
9,3.3999267,9,0.36846802,2.9547124,0.67932487
10,2.8932667,10,0.35610938,2.9181426,0.6619361
11,5.8593135,11,0.3414436,2.9582705,0.6236314
12,3.6114023,12,0.4051668,2.8691056,0.43725994
13,3.1869576,13,0.36687833,2.991371,0.6709007
14,3.6446297,14,0.5473662,2.9374738,0.6419596
15,3.1831822,15,0.3695035,2.8820796,0.66273826
16,2.843658,16,0.67677563,2.8769639,0.6699795
17,3.422182,17,0.3477683,2.8792922,0.6580184
18,3.2141485,18,0.37055364,3.0434394,0.6649281
19,2.915579,19,0.6627854,2.932937,0.6759566
20,2.9389703,20,0.6367608,2.9451416,0.6612783
21,2.9434361,21,0.66357625,2.9679143,0.5158287
22,2.9335918,22,0.6627162,2.871556,0.66340053
23,2.9230146,23,0.6554385,2.9371905,0.66109693
24,6.0623116,24,0.5428094,2.8859975,0.35815734
25,2.9394867,25,0.6617894,3.0228257,0.66661626
26,2.9946377,26,0.36196932,2.9320095,0.6487074
27,2.9357364,27,0.5321409,2.9662783,0.67839247
28,3.0648506,28,0.60944754,2.9861026,0.6589261
29,2.893326,29,0.33309475,2.8949375,0.6412887
30,4.141703,30,0.3594535,2.9202673,0.64839876
31,3.117664,31,0.34166956,2.8602483,0.658161
32,3.185195,32,0.3294225,2.8760192,0.65847474
33,3.6690469,33,0.36665404,2.9797494,0.66423124
34,3.6281626,34,0.37498444,2.8710003,0.6568976
35,3.482551,35,0.3672326,2.925543,0.60927784
36,2.9369087,36,0.30589536,2.8153772,0.6626907
37,2.9233603,37,0.65408933,2.8718514,0.66959363
38,2.8859143,38,0.67419994,2.940572,0.6597695
39,3.200816,39,0.33830696,2.8843303,0.6775288
40,2.9238002,40,0.39012834,2.894207,0.6585885
41,2.8618228,41,0.56973124,2.963919,0.66795594
42,3.2864337,42,0.36536482,2.9735427,0.6859512
43,2.8773446,43,0.34045535,2.9597168,0.67434996
44,2.9954123,44,0.6414413,2.96957,0.63875616
45,3.012788,45,0.3003266,2.8028293,0.66208804
46,2.9692235,46,0.3195892,2.9482114,0.6752035
47,2.9604013,47,0.6730193,2.9465559,0.6761242
48,3.1356997,48,0.36184442,2.892563,0.66690034
49,2.9708307,49,0.3190275,2.8558238,0.6689302
50,3.6071813,50,0.31829152,2.916871,0.6543413
51,3.1431787,51,0.39111954,2.882116,0.6467238
52,2.982383,52,0.33534282,2.7634525,0.6489232
53,2.8689926,53,0.6613802,2.8377001,0.66280377
54,2.9143193,54,0.3625645,2.865179,0.66816396
55,2.9733324,55,0.37414783,2.8779898,0.6685424
56,2.8795717,56,0.65562123,2.979398,0.6746332
57,5.8962855,57,0.2899513,2.8302007,0.3703731
58,2.916674,58,0.67104644,2.9436362,0.6688061
59,3.0305932,59,0.39039117,2.7220554,0.6542045
60,3.0208008,60,0.3131737,2.895113,0.6607022
61,4.748883,61,0.43818152,2.9462714,0.6503522
62,3.043227,62,0.680022,2.959937,0.67269397
63,4.647911,63,0.31834075,2.882421,0.5258016
64,2.7930927,64,0.59756297,2.8335574,0.6692588
65,3.3101978,65,0.3348449,2.885232,0.6334336
66,2.9310946,66,0.65876424,2.913932,0.67078346
67,2.8632472,67,0.6708419,2.8411396,0.6606392
68,2.9141407,68,0.6795736,2.8870733,0.65806675
69,2.8697233,69,0.6283084,3.0192218,0.66023606
70,3.0896213,70,0.3647723,2.844099,0.6601512
71,2.9292562,71,0.5542498,2.8786254,0.6610669
72,2.89627,72,0.48148865,2.906809,0.6587989
73,3.1234848,73,0.34351966,2.8218505,0.6368087
74,2.9316244,74,0.5957562,2.9365935,0.6692685
75,2.9206724,75,0.35098764,2.829416,0.6414767
76,3.5708904,76,0.55801195,2.8252978,0.6434228
77,2.948962,77,0.6745387,2.897832,0.66864073
78,3.002768,78,0.6750535,2.875744,0.66336036
79,2.9439068,79,0.65777135,2.9179633,0.67476666
80,2.928133,80,0.68216217,2.9094455,0.6663929
81,2.982074,81,0.6215408,2.9660528,0.6562949
82,3.2583804,82,0.3452878,2.9210205,0.6723768
83,2.931537,83,0.6686096,2.937486,0.6758034
84,2.9001865,84,0.67400855,2.9478228,0.6713522
85,3.0419977,85,0.35720265,2.9756527,0.67070544
86,2.81831,86,0.6421287,2.8802447,0.6691864
87,2.932224,87,0.6554689,3.0437462,0.67539656
88,2.7911558,88,0.65377814,2.8936222,0.667147
89,2.9153419,89,0.6735919,2.8712037,0.6745842
90,2.9011014,90,0.6583339,2.8743522,0.65932876
91,2.9609048,91,0.6226693,2.8909788,0.6685513
92,2.9540207,92,0.6749215,2.9843497,0.67612207
93,3.0202196,93,0.66049415,2.907332,0.65274715
94,3.3783867,94,0.37480623,2.881712,0.6650537
95,3.0647895,95,0.66667956,2.8812687,0.65960157
96,3.5674882,96,0.34571907,2.8526502,0.6467506
97,2.8989947,97,0.68981725,2.9529102,0.66047305
98,2.9718697,98,0.6794805,2.9348443,0.6697964
99,2.9011905,99,0.65901524,2.862169,0.6624956
100,3.916706,100,0.59304726,2.7493346,0.5676213
101,2.862496,101,0.57931954,2.8300567,0.65396667
102,2.949387,102,0.6840371,2.9539292,0.6706756
103,3.2459507,103,0.3062019,3.0499349,0.64092267
104,3.020778,104,0.3320605,2.818672,0.6608373
105,2.908635,105,0.5695301,3.0267768,0.6592623
106,3.1005032,106,0.38842672,2.981411,0.6758712
107,2.9714394,107,0.52705675,2.9843876,0.66809076
108,2.8494515,108,0.589265,2.8357768,0.64966786
109,2.8648925,109,0.66371584,3.083587,0.6753907
110,3.0127783,110,0.46573284,2.846818,0.65511
111,3.4755542,111,0.60599476,2.938625,0.6616825
112,3.3153791,112,0.53871816,2.8775601,0.6353529
113,3.0923517,113,0.65333587,2.9404023,0.67142767
114,2.953104,114,0.67037004,2.9044592,0.6599445
115,2.9884312,115,0.65706503,2.9983306,0.67809355
116,3.6137261,116,0.60479176,2.85442,0.57217735
117,2.9900494,117,0.6746924,2.9094992,0.654096
118,2.9274967,118,0.6578164,2.8912935,0.67298925
119,3.405097,119,0.38581753,2.805001,0.65741515
120,2.9883602,120,0.66914004,2.9366097,0.6627888
121,2.9966066,121,0.35776344,2.9054732,0.67457753
122,4.8276453,122,0.34956592,2.9891977,0.653743
123,3.3478963,123,0.38784447,2.868755,0.6582395
124,2.8701706,124,0.65143335,2.9095225,0.6663681
125,2.9663737,125,0.3144971,2.883649,0.6639445
126,4.248505,126,0.36261842,2.8021696,0.65303177
127,2.8982773,127,0.67461663,3.001685,0.66561687
128,4.2783146,128,0.3455273,2.9844253,0.65280956
129,2.9858248,129,0.3434981,2.8682144,0.61326367
130,3.130558,130,0.37944305,2.9138658,0.6695118
131,2.9327266,131,0.65522814,2.916084,0.66256845
132,3.1604896,132,0.5616264,2.9669957,0.61635816
133,2.924496,133,0.6156204,2.9011478,0.6619407
134,3.432061,134,0.35044813,2.8204253,0.6386882
135,6.0969667,135,0.2852901,2.942953,0.53099686
136,2.910106,136,0.33008382,2.9173434,0.65779567
137,2.940892,137,0.65490824,2.960668,0.6638181
138,3.0221543,138,0.6440776,3.0060635,0.6565477
139,2.9502158,139,0.5535547,2.8764107,0.66357875
140,3.2855287,140,0.3853097,2.8020854,0.66315573
141,2.9183366,141,0.4010628,2.8597448,0.45874694
142,3.4080956,142,0.3549212,2.936499,0.6478953
143,6.215068,143,0.30047268,2.928535,0.6581606
144,2.9150112,144,0.65891707,2.8781755,0.66596705
145,3.0846686,145,0.33774814,2.8458717,0.6668617
146,2.8323016,146,0.6567626,2.8482628,0.67090493
147,5.519161,147,0.30151397,2.87614,0.37705174
148,3.0271366,148,0.67350924,2.9220653,0.66247666
149,2.9467807,149,0.67513776,2.845864,0.6595041
150,2.9145916,150,0.33466405,2.932152,0.6621223
151,4.010211,151,0.4974765,2.941094,0.65634775
152,3.6188579,152,0.36574775,2.8502774,0.4951436
153,2.8819623,153,0.44052503,2.9133213,0.6575947
154,3.8385592,154,0.32860383,2.8095396,0.35910723
155,3.1053097,155,0.33859265,2.9072359,0.6729182
156,3.0826557,156,0.6580499,2.9198198,0.65179396
157,3.056477,157,0.68115467,2.9838433,0.67437303
158,4.0582457,158,0.31871688,2.947226,0.6059651
159,3.2431276,159,0.32200426,2.7850127,0.38452822
160,2.9077237,160,0.340763,2.886771,0.66711134
161,2.900001,161,0.66544753,2.9698882,0.6684198
162,3.794082,162,0.3459917,2.8918173,0.6632397
163,2.9402227,163,0.3528406,2.8186612,0.6678973
164,3.0466778,164,0.35553408,2.854306,0.67066
165,2.9300876,165,0.6617998,2.9412475,0.6659928
166,3.9453638,166,0.39263958,2.8131127,0.6536875
167,3.0624454,167,0.673241,2.9429765,0.6663616
168,3.2892926,168,0.38014653,2.7613196,0.6577345
169,3.1302295,169,0.37516737,2.8919768,0.6635252
170,3.0702677,170,0.47060782,2.874257,0.65934414
171,4.8317156,171,0.316722,2.9029067,0.66233224
172,3.068209,172,0.37138307,2.9911923,0.6586227
173,4.159982,173,0.316975,2.8954682,0.34970215
174,2.9078126,174,0.6180072,2.9614768,0.6661292
175,2.9279442,175,0.29974434,2.8177462,0.42800084
176,4.3061547,176,0.2936997,2.795273,0.6586329
177,6.2878876,177,0.2908374,2.8853076,0.62168807
178,3.9412198,178,0.57199234,2.87006,0.6517832
179,2.9879658,179,0.3304061,2.8289833,0.63445425
180,2.9968045,180,0.6614833,2.9394987,0.6642639
181,2.8738897,181,0.65544724,3.1056597,0.67339873
182,2.9674196,182,0.60939443,2.959207,0.6744244
183,4.185006,183,0.3241197,2.959664,0.5980248
184,3.721831,184,0.3582204,2.8855467,0.66096807
185,2.8502417,185,0.6394197,2.9173028,0.6747782
186,2.844522,186,0.48307043,2.8451474,0.67195654
187,3.8851752,187,0.3021277,2.9576588,0.62533516
