,inferred dec temp,subject,inferred reward rate,inferred cached weight,inferred cached rate
0,4.3191032,0,0.36504993,1.5997782,0.71110636
1,3.5257573,1,0.28467885,1.6037707,0.67150366
2,1.7951053,2,0.20064463,1.5388362,0.74226207
3,1.7021185,3,0.6599425,1.5042346,0.7232772
4,1.7797146,4,0.28124842,1.5406755,0.73242193
5,1.7136419,5,0.7450115,1.5425373,0.73377585
6,1.786831,6,0.16507232,1.5184497,0.70497495
7,3.0679915,7,0.21063891,1.5455266,0.7148087
8,3.2803452,8,0.33914116,1.539187,0.72281325
9,2.9554944,9,0.2189003,1.5467434,0.74133414
10,1.8599243,10,0.26016912,1.5482205,0.7236979
11,6.9403415,11,0.13750969,1.6130977,0.67356646
12,3.075829,12,0.4410439,1.6565468,0.32837483
13,2.36731,13,0.26549327,1.6072234,0.7206498
14,3.294856,14,0.5484631,1.5609754,0.6685011
15,2.4132288,15,0.3365559,1.547592,0.73772025
16,1.6301107,16,0.73919713,1.5878056,0.734718
17,3.090983,17,0.23615271,1.5489995,0.7291294
18,3.6944113,18,0.35241455,1.5426604,0.7288895
19,1.6526592,19,0.67842615,1.5589296,0.7266034
20,1.6693771,20,0.6790514,1.5118403,0.72708106
21,1.729836,21,0.70504034,1.6985831,0.40581074
22,1.656605,22,0.7291187,1.5475019,0.7332963
23,1.6719078,23,0.72888976,1.5568637,0.7184567
24,5.371353,24,0.54758215,1.6975298,0.25847828
25,1.7333639,25,0.73238856,1.5763538,0.73200744
26,2.2895627,26,0.20754293,1.5659864,0.71335745
27,1.8241328,27,0.40980494,1.5098737,0.72460985
28,2.0068822,28,0.62957287,1.516527,0.6888139
29,1.8701202,29,0.17244223,1.5285095,0.67018855
30,4.834556,30,0.17547461,1.5297315,0.691873
31,2.110271,31,0.27902874,1.523854,0.72600317
32,2.5146375,32,0.24123211,1.5617001,0.7043997
33,4.190431,33,0.34014636,1.6184607,0.7253561
34,3.9825258,34,0.33708602,1.566137,0.7122466
35,3.349026,35,0.38754693,1.5039089,0.6113353
36,1.8801479,36,0.1767176,1.5200622,0.7263385
37,1.6855987,37,0.7119464,1.5200986,0.7293658
38,1.7794371,38,0.7032967,1.5140696,0.70808274
