,inferred dec temp,subject,inferred reward rate
0,5.098219,0,0.49014628
1,5.038797,1,0.4920055
2,5.056769,2,0.49033707
3,4.8181562,3,0.49880812
4,4.9298944,4,0.48082992
5,5.055805,5,0.5040005
6,4.997004,6,0.494816
7,5.0080023,7,0.49878407
8,5.1186004,8,0.5024506
9,4.928675,9,0.5019355
10,5.0149755,10,0.50486225
11,4.8058143,11,0.4943493
12,5.0369744,12,0.5029876
13,5.01772,13,0.49293774
14,4.9160314,14,0.4904169
15,5.233122,15,0.4937447
16,4.9624248,16,0.49201632
17,4.917841,17,0.5050059
18,5.140267,18,0.4930472
19,5.0638256,19,0.49635762
20,4.965031,20,0.48620325
21,5.0807343,21,0.50074625
22,4.9766393,22,0.5078424
23,5.0528407,23,0.50454354
24,5.006263,24,0.50145996
25,5.11985,25,0.49512756
26,5.0629325,26,0.48745543
27,5.072803,27,0.48706013
28,5.0384727,28,0.5209104
29,4.994614,29,0.50206447
30,4.9398227,30,0.48535395
31,4.866629,31,0.49668342
32,5.0302033,32,0.492242
33,5.032357,33,0.49762523
34,4.9220705,34,0.500288
35,4.9850917,35,0.5028672
36,4.8390226,36,0.50763005
37,5.0197706,37,0.49351063
38,5.2360888,38,0.5126451
39,4.9891386,39,0.48928693
40,4.8682685,40,0.50648236
41,4.8851724,41,0.4953888
42,5.079412,42,0.5160004
43,5.03357,43,0.49515057
44,4.9403944,44,0.5081079
45,5.1609674,45,0.4866364
46,4.9799805,46,0.520461
47,4.919218,47,0.48930982
48,5.014954,48,0.49942437
49,5.070083,49,0.49729833
50,5.092663,50,0.4884341
51,5.0358834,51,0.50668967
52,5.1763277,52,0.49927264
53,4.915394,53,0.4969066
54,5.010057,54,0.5058503
55,4.8097205,55,0.5108803
56,5.0435333,56,0.49397185
57,5.109225,57,0.50159174
58,5.256657,58,0.49661273
59,4.9065437,59,0.48824224
60,4.9971805,60,0.49573085
61,4.9879475,61,0.49385014
62,4.988931,62,0.507368
63,5.090841,63,0.5143328
64,5.0235157,64,0.49275517
65,5.029512,65,0.50373435
66,4.9082747,66,0.49625835
67,5.0071836,67,0.50422144
68,5.034697,68,0.498722
69,4.9477763,69,0.48279974
70,4.9400773,70,0.50182503
71,4.9363174,71,0.5091047
72,5.0710945,72,0.50424856
73,4.9333963,73,0.4798698
74,5.0458035,74,0.49930564
75,4.836909,75,0.5056428
76,4.9547625,76,0.5006511
77,4.9771714,77,0.5170946
78,4.8826356,78,0.52365834
79,4.9999537,79,0.5116514
80,4.9418635,80,0.4956912
81,5.0647326,81,0.50416195
82,5.0242753,82,0.50253445
83,4.9388313,83,0.5046011
84,4.909738,84,0.49808076
85,4.850719,85,0.5062335
86,5.107484,86,0.49496236
87,4.965148,87,0.50288653
88,5.020751,88,0.5074031
89,4.822379,89,0.5050288
90,4.9282045,90,0.5120531
91,4.9018006,91,0.5196058
92,4.983209,92,0.48850104
93,4.931006,93,0.48185205
94,4.991008,94,0.49876833
95,4.963447,95,0.489741
96,4.9168925,96,0.50558454
97,5.054305,97,0.4973534
98,4.886807,98,0.49444726
99,4.8935685,99,0.4813797
100,5.0572352,100,0.4950142
101,5.012404,101,0.49649385
102,5.135157,102,0.50433016
103,4.8237286,103,0.49865073
104,4.8986607,104,0.48993272
105,5.0935802,105,0.49432194
106,5.0763283,106,0.5142074
107,4.9942503,107,0.50272226
108,5.0522375,108,0.50976706
109,5.068661,109,0.49573308
110,4.865532,110,0.49682716
111,4.8858266,111,0.5066563
112,5.0020947,112,0.49215192
113,4.90384,113,0.496352
114,4.9597616,114,0.5122889
115,4.9213476,115,0.50702775
116,4.865568,116,0.48452282
117,4.888032,117,0.4953041
118,5.0640373,118,0.4836292
119,4.9702945,119,0.5202349
120,4.915245,120,0.5128551
121,4.8870506,121,0.5035079
122,4.9930506,122,0.50942796
123,5.028161,123,0.5129441
124,4.886824,124,0.4828844
125,4.9429493,125,0.48539507
126,4.9200983,126,0.5098297
127,5.103493,127,0.502614
128,4.9693418,128,0.5172087
129,4.9794865,129,0.49296924
130,5.0371056,130,0.50576407
131,5.067882,131,0.5172994
132,5.113454,132,0.5016636
133,5.055717,133,0.51681334
134,5.064292,134,0.49023432
135,5.0644293,135,0.49297184
136,5.2324023,136,0.51343924
137,4.8869677,137,0.4884378
138,4.955221,138,0.51103234
139,5.017502,139,0.50192237
140,5.1131473,140,0.49683243
141,5.0122485,141,0.4991774
142,5.006152,142,0.49898204
143,5.0558176,143,0.49961334
144,4.981578,144,0.50943655
145,4.9702234,145,0.5092815
146,4.8994055,146,0.4941011
147,4.941322,147,0.49249083
148,5.1866183,148,0.4915685
149,5.068686,149,0.51377857
150,4.919531,150,0.49517128
151,4.934942,151,0.5056558
152,4.800834,152,0.48151964
153,4.8738556,153,0.479118
154,4.9018974,154,0.5181021
155,4.857803,155,0.4917007
156,4.707009,156,0.49650124
157,4.991929,157,0.51392925
158,4.85831,158,0.49930936
159,5.0355644,159,0.49132884
160,4.978106,160,0.493494
161,4.9910064,161,0.487267
162,5.123429,162,0.4946985
163,4.95833,163,0.5039948
164,4.8266153,164,0.5121425
165,5.0076847,165,0.500941
166,4.8626094,166,0.5137632
167,5.05362,167,0.49835357
168,4.920602,168,0.49730682
169,5.032452,169,0.49159315
170,4.9139104,170,0.50051326
171,5.154091,171,0.49639463
172,4.786315,172,0.49585333
173,4.9546466,173,0.48636684
174,4.935724,174,0.5199493
175,4.901619,175,0.4929112
176,5.0455165,176,0.49968195
177,5.0953465,177,0.4914458
178,5.1442776,178,0.4993044
179,5.1798425,179,0.49715698
180,4.999078,180,0.50831115
181,4.9425993,181,0.50807494
182,5.060677,182,0.4944833
183,4.978802,183,0.505158
184,4.815035,184,0.5121421
185,5.016757,185,0.51458555
186,5.020225,186,0.5026874
187,4.9873433,187,0.49356255
