,inferred dec temp,subject,inferred reward rate
105,3.178492,105,0.3627964
106,3.093879,106,0.6400381
107,3.1239507,107,0.3665116
108,3.1164796,108,0.6144234
109,6.962768,109,0.27872142
110,2.9959786,110,0.32609436
111,3.5633752,111,0.34285206
112,3.481476,112,0.31228852
113,5.847918,113,0.2894826
114,3.052984,114,0.29464534
115,3.198253,115,0.50351447
116,3.2652624,116,0.5062131
117,3.46446,117,0.6049937
118,3.146127,118,0.3209229
119,3.0099304,119,0.6355656
120,3.2580898,120,0.5948705
121,7.109546,121,0.28577533
122,7.1084414,122,0.5834772
123,2.9585512,123,0.5871913
124,6.7869825,124,0.27922168
125,4.0671096,125,0.35793474
126,5.0269337,126,0.28173333
127,3.343841,127,0.2891705
128,3.118606,128,0.6368911
129,2.8379993,129,0.64556324
130,3.0757494,130,0.36796072
131,6.6825566,131,0.5387701
132,7.1186805,132,0.5175264
133,5.991872,133,0.32314032
134,4.322402,134,0.30153164
135,3.0906773,135,0.3090426
136,6.63629,136,0.36512548
137,3.5240493,137,0.3009061
138,6.212065,138,0.30591235
139,4.1884103,139,0.29259735
140,3.2129352,140,0.63566333
141,6.8292384,141,0.31755596
142,6.560518,142,0.5347677
143,2.994393,143,0.65082973
144,3.1130323,144,0.4505826
145,2.925416,145,0.6057002
146,3.5008862,146,0.5651515
147,3.3700516,147,0.32971552
148,7.016752,148,0.31383264
149,7.0320415,149,0.5574542
150,3.3485155,150,0.29793328
151,6.2209473,151,0.30206054
152,3.09686,152,0.6086173
153,3.0834954,153,0.2927331
154,4.5277157,154,0.29527202
155,3.0838835,155,0.61705023
156,3.358794,156,0.3081209
157,3.051746,157,0.5919996
158,3.1490092,158,0.30724666
159,6.88586,159,0.30269182
160,3.2119677,160,0.28970698
161,3.020745,161,0.3527122
162,3.1596665,162,0.3007348
163,3.0505965,163,0.29931265
164,3.6617022,164,0.6112952
165,4.144046,165,0.30013528
166,2.985462,166,0.5080382
167,3.0217695,167,0.28880122
168,4.4004354,168,0.29726207
169,4.5311046,169,0.30121905
170,2.9797041,170,0.6302014
171,5.2498026,171,0.45690456
172,4.614134,172,0.29843292
173,5.8866715,173,0.40897706
174,3.033208,174,0.3284701
175,3.1872807,175,0.64889425
176,3.151172,176,0.51971036
177,4.8210955,177,0.29816777
178,6.935457,178,0.2936257
179,6.80227,179,0.29749173
180,3.4363637,180,0.2946258
181,3.0122118,181,0.6110111
182,4.6192636,182,0.32759655
183,3.0861177,183,0.61962426
184,4.0716386,184,0.331226
185,7.094502,185,0.2918979
186,6.9993343,186,0.2865385
187,3.3754342,187,0.6315097
