,policy rate,habitual tendency,cached weight,cached rate,subject
72,0.7463494,6.009181,3.569265,0.84117156,12
73,0.66845334,3.0605414,4.0857577,0.7473114,13
74,0.45031652,6.7000284,3.0531273,0.58888793,14
75,0.52720493,6.714027,7.6170206,0.93436193,0
76,0.23474272,5.3398113,4.561113,0.46875668,1
77,0.49014357,4.7305765,1.449315,0.6811583,2
78,0.8075573,3.3291485,2.9326916,0.86993057,3
79,0.9028966,3.019334,4.4143643,0.89073074,4
80,0.29140443,2.1890173,2.065616,0.64877635,5
81,0.795642,3.8149264,6.7916307,0.5922392,6
82,0.80189073,4.158845,5.400553,0.8476792,7
83,0.7654249,3.7923477,4.1255074,0.82189155,8
84,0.7366284,3.2634993,6.496801,0.8114205,9
85,0.63115036,0.6566824,0.33713293,0.6064357,10
86,0.607892,4.140569,6.815393,0.7084489,11
87,0.19113992,4.1371055,6.3948293,0.88287413,12
88,0.41269642,1.8268615,4.2240767,0.47197172,13
89,0.58286655,6.404765,1.5105913,0.46611002,14
90,0.5351883,5.8402624,7.266444,0.94023496,0
91,0.39202678,6.2927966,3.9238634,0.77505714,1
92,0.5311558,4.9421525,1.4608493,0.7231571,2
93,0.86629003,5.3169656,7.376384,0.81578207,3
94,0.5919556,1.286177,1.385675,0.83046997,4
95,0.7951623,6.9914627,4.6472626,0.8290485,5
96,0.5382096,2.02008,4.7359076,0.6216739,6
97,0.71220654,2.328768,2.8076065,0.8270154,7
98,0.71312934,3.2509968,3.9875998,0.80164355,8
99,0.4923296,1.9881878,4.052818,0.7172067,9
100,0.8174469,1.858214,6.0341005,0.6909304,10
101,0.77171695,2.657564,3.147349,0.8724683,11
102,0.79885054,5.586075,2.0321777,0.65604776,12
103,0.61004305,2.8206751,2.7011967,0.6442881,13
104,0.51240224,7.498433,3.8478563,0.6042314,14
105,0.403379,3.7508903,4.2352304,0.8192412,0
106,0.5817266,6.8529515,1.1860665,0.34427384,1
107,0.51812744,3.9958801,0.6292871,0.7660733,2
108,0.78287077,3.1307378,3.1608698,0.84052885,3
109,0.70481557,3.3816323,4.106723,0.75448555,4
110,0.7527074,5.9415727,3.0566525,0.62484026,5
111,0.6238128,3.4306755,6.58908,0.55270046,6
112,0.68380773,2.337071,3.4164813,0.63040614,7
113,0.8634177,6.0686655,7.752717,0.8638727,8
114,0.8430906,3.9180567,7.148263,0.8640775,9
115,0.67989916,2.8912685,7.018476,0.68484193,10
116,0.8679987,4.9157376,7.0600457,0.86383486,11
117,0.24573395,3.7861466,6.0518785,0.9370172,12
118,0.52028245,2.9784524,5.4841237,0.59045136,13
119,0.5193905,7.2049704,2.0964763,0.7475951,14
120,0.46581247,4.99625,5.92416,0.8790168,0
121,0.5350267,7.459836,3.3456907,0.56168205,1
122,0.5867817,5.7502656,1.7872667,0.6320651,2
123,0.36770204,2.049574,4.1370554,0.5210074,3
124,0.7432813,2.17145,3.8229012,0.66874623,4
125,0.61912066,3.712202,1.7657732,0.61953026,5
126,0.8151963,3.1551611,4.634377,0.79160386,6
127,0.80936974,3.801649,5.1436644,0.942624,7
128,0.76503146,2.9558387,4.697403,0.7775758,8
129,0.78450936,2.7817426,4.5127215,0.8477166,9
130,0.74358207,2.5620685,6.4111347,0.63738835,10
131,0.6569075,4.2120714,6.472966,0.78748816,11
132,0.30421498,5.3661537,7.743335,0.91281646,12
133,0.8155227,4.6731944,7.1363077,0.81605124,13
134,0.4811967,7.198448,2.3238325,0.5899379,14
135,0.6603507,7.155769,8.301717,0.94404274,0
136,0.35215002,6.070276,3.546624,0.33357105,1
137,0.5520384,5.309514,1.406604,0.7035978,2
138,0.6611539,3.154981,4.5053296,0.83440226,3
139,0.7489129,4.061386,4.248828,0.87130994,4
140,0.75381994,7.499072,5.6232443,0.8513769,5
141,0.5711247,4.2604737,6.532698,0.7100038,6
142,0.8271057,4.146353,6.610294,0.6514092,7
143,0.66533875,3.9946034,7.356929,0.7452885,8
144,0.5962468,2.0894442,5.7678022,0.53279287,9
145,0.86391234,2.4102442,5.336481,0.87500334,10
146,0.7560653,2.820766,4.5555573,0.75827,11
147,0.36601633,3.361978,3.4145627,0.7207891,12
148,0.54182357,2.4658265,5.577935,0.5778227,13
149,0.41259912,6.4890857,2.7231076,0.7579163,14
150,0.41612583,2.135332,2.4753156,0.85483295,0
151,0.44229734,6.5474377,3.3292046,0.6338768,1
152,0.5983254,6.9359217,2.9305031,0.6416219,2
153,0.4972383,1.8883489,3.9044452,0.6608553,3
154,0.7213651,4.890502,4.998561,0.8874472,4
155,0.706309,5.263829,2.005228,0.5211533,5
156,0.6631833,2.0591006,4.5212693,0.63768876,6
157,0.7510106,2.909575,4.755696,0.7490201,7
158,0.57730794,1.9315606,3.3612595,0.7711609,8
159,0.72990507,2.6787372,6.5605173,0.72428346,9
160,0.7463272,2.5696378,4.2770357,0.6462716,10
161,0.546428,1.7413149,3.2569938,0.6579328,11
162,0.082191475,2.7421308,6.283512,0.85019666,12
163,0.78169817,2.7839742,4.2269845,0.79661596,13
164,0.54391867,6.834957,1.7848167,0.7118184,14
165,0.52194804,4.6066895,6.614667,0.89916927,0
166,0.18003756,4.089232,3.296493,0.36844686,1
167,0.5495736,6.2429314,1.6055982,0.60736614,2
168,0.93231034,3.4797873,3.528049,0.8985004,3
169,0.7547445,4.063259,4.7320166,0.76449853,4
170,0.5799626,3.4295847,1.6634915,0.73709404,5
171,0.50534344,2.1885562,8.011314,0.5912341,6
172,0.49031618,1.7171195,3.8459973,0.81600356,7
173,0.81542474,5.052273,6.1792397,0.7687394,8
174,0.7877877,3.9619281,6.038335,0.72459716,9
175,0.73425233,4.1389203,6.33961,0.8245788,10
176,0.7350682,2.152055,0.9451579,0.8134362,11
177,0.18844661,4.683727,7.67266,0.9299095,12
178,0.5207231,2.029192,3.4992495,0.61214584,13
179,0.56202114,7.359648,2.2337246,0.79631376,14
180,0.6310226,6.292811,5.9395595,0.83609384,0
181,0.3442832,6.6736717,4.911732,0.61519796,1
182,0.63422066,6.491438,1.7956476,0.8780156,2
183,0.8106593,2.596717,3.7645152,0.79762805,3
184,0.8684795,5.090414,7.4415917,0.9373687,4
185,0.5501628,5.4417095,3.301008,0.41364148,5
186,0.6171288,1.366816,1.7674723,0.5401232,6
187,0.615911,1.8710274,3.470573,0.6124926,7
188,0.56310433,3.2808635,5.081205,0.7515173,8
189,0.85345566,3.7784073,6.375261,0.8815617,9
190,0.788991,1.9683852,4.504039,0.7805781,10
191,0.8118368,3.934627,3.876244,0.74123496,11
192,0.58258533,5.436118,3.516039,0.8148595,12
193,0.5991667,1.9186192,1.7337573,0.73679215,13
194,0.33972648,5.8583612,3.7038007,0.8253065,14
195,0.40507877,3.453667,4.1310086,0.80755246,0
196,0.3348555,5.3398423,2.4864483,0.37836793,1
197,0.33399415,4.2444806,1.884246,0.5539793,2
198,0.7965004,2.6101694,4.378706,0.781939,3
199,0.74698454,5.801575,8.622687,0.7983843,4
200,0.74339914,6.257277,4.4215913,0.76126105,5
201,0.811643,2.8974593,5.5871916,0.7611797,6
202,0.81066644,2.3122468,4.1700897,0.7094669,7
203,0.5227396,2.266128,3.4901545,0.77417815,8
204,0.5278931,3.3947003,8.4414425,0.51905257,9
205,0.8194029,3.630947,6.5566044,0.7593235,10
206,0.8549923,4.6627183,7.584608,0.8443494,11
207,0.62426245,5.09705,3.1415448,0.85206646,12
208,0.741248,4.3628387,5.949259,0.7173511,13
209,0.243993,4.1764984,3.4388185,0.7741049,14
210,0.62462664,6.927512,7.3266535,0.83007306,0
211,0.3779364,6.9147615,4.5423164,0.70104945,1
212,0.26084566,2.5328124,0.88070834,0.5730731,2
213,0.6988664,1.8399525,1.3107891,0.74772614,3
214,0.78796816,3.6330323,5.0037837,0.8960244,4
215,0.7367514,6.58494,4.8902187,0.89687806,5
216,0.8062276,3.899218,6.4827228,0.65001225,6
217,0.81639946,4.0230856,5.8635354,0.7826686,7
218,0.79256403,3.3518524,3.722943,0.86447304,8
219,0.8621326,4.817348,8.272053,0.85974467,9
220,0.7280182,1.4890695,3.9238935,0.65476376,10
221,0.6203295,1.5710199,2.606285,0.6492606,11
222,0.22601393,3.4060855,4.167419,0.7645754,12
223,0.82741743,3.567042,3.4025886,0.90928185,13
224,0.5260119,6.843857,1.8029326,0.76542586,14
225,0.51985437,5.501917,6.681247,0.8893354,0
226,0.5141737,7.263755,2.7773879,0.37268865,1
227,0.76898134,7.4778366,1.522662,0.6733749,2
228,0.8049769,3.201834,4.9784236,0.7428492,3
229,0.80004287,3.926113,5.5800915,0.8009479,4
230,0.46176472,3.8927803,1.992725,0.36580548,5
231,0.8271731,2.3588247,4.1006174,0.73977596,6
232,0.85938895,4.545846,5.9091563,0.8810088,7
233,0.71555823,2.5506496,3.6518357,0.7829709,8
234,0.71764004,2.270409,6.426956,0.60302705,9
235,0.6706224,4.662257,7.933013,0.7541755,10
236,0.8112387,3.4176674,4.525216,0.72808677,11
237,0.082829595,3.9304183,8.538196,0.8649361,12
238,0.596195,2.283563,3.0021825,0.7005015,13
239,0.57570297,6.532249,0.873886,0.570257,14
240,0.2839248,2.144952,4.3630953,0.8812059,0
241,0.53500843,6.462729,1.6616251,0.50162685,1
242,0.5937308,6.04017,1.8818305,0.8238296,2
243,0.72337365,1.7426782,1.5339957,0.6928745,3
244,0.70693165,2.2148488,1.8449214,0.7299602,4
245,0.71717745,6.085744,3.543763,0.7072322,5
246,0.8394616,5.3196898,8.796767,0.7417529,6
247,0.4573991,1.2739565,2.1315215,0.4185448,7
248,0.78121114,5.9223056,7.314265,0.7833839,8
249,0.6402481,4.868937,9.415356,0.53250706,9
250,0.808502,3.7602248,6.6874022,0.68368226,10
251,0.8275539,3.9901578,5.436199,0.6850355,11
252,0.5365563,4.5551295,3.7111804,0.8962784,12
253,0.5931492,2.3690546,3.2514474,0.6898556,13
254,0.45346406,7.007947,2.5573425,0.5960345,14
255,0.28451866,3.0978413,4.8834176,0.85205144,0
256,0.43636703,5.3233814,1.5184531,0.3550982,1
257,0.33962828,6.092222,4.881191,0.78661495,2
258,0.88913196,3.5643191,3.660673,0.74930805,3
259,0.4305361,1.5725929,2.3551092,0.5956696,4
260,0.45569152,3.8965347,2.0568972,0.67300504,5
261,0.7399247,3.4529889,3.7192166,0.6035579,6
262,0.42080727,1.3505672,4.1936655,0.4306405,7
263,0.46882528,2.7120934,5.940979,0.6326057,8
264,0.7860772,2.6217537,4.415933,0.76863974,9
265,0.5445872,3.121314,8.4069195,0.6383725,10
266,0.5681583,3.113053,4.9917192,0.8044043,11
267,0.5109933,5.0816436,4.3491225,0.67323196,12
268,0.58104247,3.706125,5.4495854,0.687508,13
269,0.5561837,6.688855,1.301632,0.6795841,14
270,0.63122755,5.4827776,5.8581057,0.9352006,0
271,0.20268987,5.468855,6.5120463,0.8483194,1
272,0.3976226,4.152892,1.692388,0.538889,2
273,0.6648883,4.418051,8.18411,0.7179252,3
274,0.85465527,4.9174075,6.730424,0.8163172,4
275,0.53466165,4.4083114,2.151937,0.5374187,5
276,0.74303186,3.0281947,6.131429,0.6563438,6
277,0.68883675,3.4174829,7.362158,0.83911103,7
278,0.7172503,2.8657162,2.0185437,0.8116761,8
279,0.5724017,1.4015832,4.6814766,0.46455643,9
280,0.76826507,2.281798,4.5778804,0.6610793,10
281,0.64106846,2.6237786,3.2833843,0.7292988,11
282,0.17118451,4.9466867,8.052458,0.91872007,12
283,0.85428464,4.3359475,5.075085,0.8605851,13
284,0.2805341,5.909396,4.9938316,0.84819925,14
285,0.2646617,2.8507175,4.0065207,0.7594797,0
286,0.29275984,4.2522364,3.3763506,0.79077035,1
287,0.71872824,6.4567857,0.8403814,0.51489174,2
288,0.78286403,1.7329227,2.6617522,0.7996859,3
289,0.80040824,4.3658395,7.2164307,0.76535106,4
290,0.6027377,4.1209617,1.8748665,0.7797978,5
291,0.89650565,3.1814513,3.9109304,0.6286944,6
292,0.62706923,1.136285,1.7528903,0.66215336,7
293,0.62682796,2.8186364,4.5291505,0.8326308,8
294,0.76667136,3.5802479,6.434853,0.8519218,9
295,0.8001801,2.4086075,3.4854615,0.61688,10
296,0.7357766,2.0051157,1.0890542,0.7145958,11
297,0.42318282,3.6441424,2.7247276,0.74898845,12
298,0.81570095,5.22628,6.2162256,0.8023616,13
299,0.568757,7.1156063,1.0305213,0.22073816,14
300,0.59173,3.8965125,4.3256273,0.867208,0
301,0.31228593,5.736204,2.664703,0.29729706,1
302,0.76569027,7.0149546,1.455344,0.8055403,2
303,0.82479894,2.689606,2.4564495,0.7577869,3
304,0.59558046,2.1979814,3.557863,0.61904675,4
305,0.62953264,3.8105927,1.4300425,0.39066735,5
306,0.76461554,2.9393795,5.908457,0.504339,6
307,0.48376092,2.3908024,6.389491,0.5866411,7
308,0.5111906,1.4905626,3.0513275,0.6558729,8
309,0.8087248,2.936199,5.7405167,0.7786459,9
310,0.70172,1.8202912,2.0576427,0.7174504,10
311,0.4181583,1.4768659,4.1003046,0.4544797,11
312,0.2773673,6.2804456,8.343847,0.94991076,12
313,0.365166,2.171088,4.981436,0.55950886,13
314,0.39651927,5.5199,2.0111964,0.89845985,14
315,0.4320753,4.099025,5.2230597,0.90345144,0
316,0.44062805,6.866678,4.85782,0.8568831,1
317,0.24727428,4.9192514,4.7708464,0.5415358,2
318,0.35696715,0.55984366,0.95170176,0.5620594,3
319,0.76171273,3.6252868,5.314593,0.71474105,4
320,0.5195231,4.7731223,4.234874,0.733049,5
321,0.8354109,4.674626,7.401923,0.63221294,6
322,0.4128929,1.0438576,2.6281075,0.4347375,7
323,0.4831113,1.6494718,2.638115,0.6637082,8
324,0.7082543,2.7064342,5.0146813,0.6234331,9
325,0.5389358,1.6844596,2.40553,0.5253818,10
326,0.7787541,3.6883438,5.733246,0.85235375,11
327,0.6088521,6.6928725,7.092865,0.8151593,12
328,0.80018955,3.4081106,5.5738173,0.73061866,13
329,0.2649664,4.873959,2.920716,0.6626665,14
330,0.6101408,6.39281,8.056033,0.92989635,0
331,0.4055002,5.9489017,1.8868575,0.23134667,1
332,0.46127588,5.9413857,3.1210394,0.65713125,2
333,0.7925804,2.6727214,3.1344194,0.8054688,3
334,0.72650844,1.9192204,4.1467195,0.8622595,4
335,0.5563127,5.176832,3.8990479,0.80358565,5
336,0.86875457,5.1240396,8.16335,0.8240094,6
337,0.41178933,1.5422188,4.2258205,0.55617124,7
338,0.55479825,2.7254171,5.2153587,0.75242275,8
339,0.7639132,2.102862,5.2015233,0.68314165,9
340,0.85990506,2.1883736,5.3238564,0.7163959,10
341,0.52074814,1.6622628,2.7471695,0.5238477,11
342,0.4626482,6.292465,6.838814,0.75346625,12
343,0.48082215,1.7577206,2.9307685,0.53215796,13
344,0.44276842,5.5979943,1.9887733,0.79430515,14
345,0.41561803,4.431668,5.2460775,0.9005821,0
346,0.7211137,8.754311,3.9187865,0.8004943,1
347,0.65058726,7.497072,3.4913726,0.9035471,2
348,0.7436734,4.5847516,6.5884886,0.79130584,3
349,0.81059265,4.370751,5.435816,0.79332334,4
350,0.32807952,3.4131384,3.6896207,0.6964573,5
351,0.59161407,1.7827111,5.581656,0.55851597,6
352,0.3895297,1.5414734,3.905239,0.63139975,7
353,0.75764394,5.451505,6.9423203,0.7914377,8
354,0.9145449,3.951752,5.4220524,0.8544299,9
355,0.8628209,3.1331441,3.56945,0.7936273,10
356,0.8696138,6.443749,8.923138,0.8599575,11
357,0.086837545,4.480337,8.584707,0.9695097,12
358,0.888682,3.990406,5.609724,0.7742068,13
359,0.3474363,5.675596,3.2273304,0.46368435,14
360,0.40055624,3.9728427,4.933953,0.8118266,0
361,0.65128803,8.099344,1.7001325,0.18856809,1
362,0.4022391,5.971966,2.6624737,0.71801984,2
363,0.7831896,3.5611985,4.522565,0.8134338,3
364,0.8685945,4.3823853,3.825836,0.85034937,4
365,0.59058917,4.8168445,2.6844296,0.570929,5
366,0.72768754,2.537736,4.5424695,0.5399578,6
367,0.5572548,1.2850403,2.4903991,0.67994255,7
368,0.76784116,4.7417216,5.5258446,0.8292139,8
369,0.8279835,4.21367,6.1920924,0.86867666,9
370,0.7997423,3.765123,7.748501,0.7567314,10
371,0.8620178,3.6909578,2.864854,0.825154,11
372,0.35917836,5.614542,7.2322035,0.9374709,12
373,0.54693943,1.5323625,3.0436416,0.7136325,13
374,0.3002187,7.018941,4.987895,0.49492368,14
375,0.4009618,4.561637,6.4495783,0.92535585,0
376,0.4887277,7.039662,4.019591,0.81217194,1
377,0.42481518,4.962838,1.8474507,0.80128634,2
378,0.8155314,4.7113647,7.401214,0.8208827,3
379,0.34263825,0.61078393,1.3875252,0.58204323,4
380,0.48989815,3.8540716,2.1600451,0.59655154,5
381,0.5026075,2.1491952,6.2376065,0.4871453,6
382,0.6351226,2.8119576,6.7926493,0.73687696,7
383,0.46957526,1.202257,2.258649,0.7554019,8
384,0.59595424,2.0607767,4.824313,0.78358215,9
385,0.794428,1.5633894,4.244941,0.7541196,10
386,0.8418379,2.7732968,2.2758088,0.7817747,11
387,0.29144654,5.7928505,7.823434,0.9201758,12
388,0.565963,3.2960274,5.554046,0.7111816,13
389,0.34638506,6.577232,4.5064316,0.6742491,14
390,0.61868536,5.0669675,4.4903064,0.904006,0
391,0.30395183,5.6545787,2.8967192,0.3139918,1
392,0.7593629,7.170683,1.7096567,0.75809723,2
393,0.7833112,2.9989514,5.1778054,0.8646869,3
394,0.73055834,2.3217568,2.5048432,0.83131886,4
395,0.64649516,5.1848717,3.5055642,0.79795206,5
396,0.24706247,0.63648975,2.7987761,0.46462616,6
397,0.6862309,2.49048,4.5439,0.83234835,7
398,0.8522767,4.710362,6.9527774,0.7517027,8
399,0.39852393,1.8405001,5.221117,0.29675186,9
400,0.783563,1.6358285,2.1319225,0.82244295,10
401,0.36946654,2.349095,4.128775,0.65471417,11
402,0.09353197,6.355586,9.647258,0.9638143,12
403,0.69450146,3.3460782,3.1635442,0.5864564,13
404,0.31902292,5.051774,2.010572,0.5011902,14
405,0.43575546,4.1568894,5.617285,0.87954235,0
406,0.540709,7.4084496,2.3707407,0.37333408,1
407,0.5783392,5.5033827,1.2743857,0.6896282,2
408,0.8539277,2.6964667,2.8786123,0.8424814,3
409,0.8372699,5.4554358,6.8343854,0.8623005,4
410,0.4681265,5.579145,5.190396,0.7304066,5
411,0.38275895,1.3893936,4.096564,0.60434073,6
412,0.6463708,1.7638519,2.662582,0.6121092,7
413,0.8462411,4.21578,4.113842,0.78875804,8
414,0.70713115,2.5623538,5.921464,0.6933013,9
415,0.7185396,4.342565,7.3725133,0.73381513,10
416,0.7850071,4.5739098,5.9675703,0.84818625,11
417,0.062079433,5.477285,9.199405,0.8996488,12
418,0.5825408,2.1872222,3.157524,0.5708864,13
419,0.48845914,7.3251433,1.7480241,0.70124084,14
420,0.501177,3.7260838,4.7368236,0.78142834,0
421,0.1367307,3.1515977,3.9746761,0.48004183,1
422,0.5074179,5.093774,1.2482609,0.47755045,2
423,0.6546738,3.297467,5.6462674,0.74247086,3
424,0.6377789,2.9022336,5.0295973,0.71799904,4
425,0.52610666,4.19004,3.1902194,0.8305089,5
426,0.6175995,1.3960563,1.3125422,0.61088073,6
427,0.81064343,3.6052895,4.0206237,0.8455682,7
428,0.6989367,4.162493,5.457222,0.6443097,8
429,0.60290736,0.9802433,2.7422025,0.6696453,9
430,0.7761912,2.7545788,5.587618,0.6284455,10
431,0.88524705,4.441814,3.4429646,0.8776035,11
432,0.23349865,2.8472772,4.358963,0.88297844,12
433,0.8628003,4.0923758,4.7537265,0.82132906,13
434,0.41732955,6.4132257,2.249166,0.510766,14
435,0.26219672,2.4031906,2.7048554,0.74495065,0
436,0.3446278,5.707222,3.056451,0.37831134,1
437,0.41967735,4.0589557,1.1374483,0.6310412,2
438,0.6742237,1.695516,3.537404,0.6812684,3
439,0.9452855,6.8449206,6.364119,0.9204363,4
440,0.6121157,5.271294,3.8765905,0.8804591,5
441,0.76592624,2.8502483,4.979443,0.7485056,6
442,0.6943917,5.0170193,8.378895,0.6794077,7
443,0.47279832,2.5406442,5.6086636,0.55680406,8
444,0.7838783,3.954121,6.351392,0.878534,9
445,0.5794464,1.3505388,2.8925,0.53129935,10
446,0.68422055,1.5013636,0.9923833,0.7714154,11
447,0.20109834,4.4404106,7.737338,0.90320516,12
448,0.7542322,1.218787,1.8991919,0.6567679,13
449,0.1745562,5.3946853,5.2351804,0.559172,14
450,0.32810417,2.320707,2.582642,0.6968998,0
451,0.42381555,6.0161257,2.7734578,0.47731984,1
452,0.48852673,5.904562,2.5873442,0.729075,2
453,0.7113998,2.6726592,2.7745364,0.72057307,3
454,0.6225095,3.0945506,4.916459,0.71661323,4
455,0.4007461,3.3779435,1.9883282,0.45500833,5
456,0.71766466,3.6607156,7.6654058,0.660455,6
457,0.6318428,1.1339147,2.4948673,0.6058559,7
458,0.7976693,3.9434695,2.2783947,0.8389815,8
459,0.7828634,2.810974,7.4279194,0.6590062,9
460,0.79668874,2.7266333,4.1838713,0.78494704,10
461,0.7116973,2.0395162,1.9810528,0.7154719,11
462,0.39197403,3.7376726,3.408325,0.7732176,12
463,0.4585651,1.7273743,3.250365,0.6770499,13
464,0.3155478,5.0341754,2.5309367,0.72281736,14
465,0.4478968,4.7729583,6.1564484,0.90819013,0
466,0.33801425,5.20362,2.67223,0.37422186,1
467,0.4241181,4.7864065,1.6904974,0.8260453,2
468,0.7968453,2.7808518,3.1616485,0.8272002,3
469,0.78351176,2.7882326,5.845013,0.7661343,4
470,0.55734646,3.2046638,1.3434612,0.63457364,5
471,0.8019826,5.4730535,6.9565353,0.64781666,6
472,0.7567771,3.4507136,3.9540622,0.6996026,7
473,0.68562496,2.6766443,4.552836,0.90493274,8
474,0.5492563,1.7963189,4.8366027,0.567699,9
475,0.56151307,1.43721,2.656372,0.6347653,10
476,0.79503304,5.7289834,6.7525287,0.7249951,11
477,0.055129398,3.7324357,8.3246355,0.75141966,12
478,0.56577045,2.9620428,5.4154105,0.7128363,13
479,0.35096267,7.1504025,4.2138877,0.6990001,14
480,0.6171789,4.4362507,5.466634,0.9407446,0
481,0.43895674,7.6889844,3.789545,0.35434082,1
482,0.6752703,6.9642086,2.0086458,0.6266368,2
483,0.42637646,1.8871214,4.805303,0.7375717,3
484,0.7767671,2.0613065,1.9521477,0.810826,4
485,0.7223842,5.765281,2.950944,0.75383025,5
486,0.71002996,2.233124,5.8394217,0.6918984,6
487,0.6180604,1.5134532,2.1061132,0.74309915,7
488,0.6586673,2.4065585,1.4075571,0.8096572,8
489,0.54982305,1.5250809,3.618228,0.48176402,9
490,0.4986887,0.7414968,0.8265469,0.6092449,10
491,0.44307193,2.1983159,5.0268564,0.6131605,11
492,0.21087238,5.257122,7.16332,0.87161803,12
493,0.65302485,2.8529973,3.8498976,0.64141464,13
494,0.3747421,6.945708,3.9912531,0.73169756,14
495,0.26175454,2.6221406,3.2343178,0.832526,0
496,0.5057713,7.9021463,3.9398046,0.69183975,1
497,0.56152946,7.0335264,1.8401963,0.42880207,2
498,0.89610726,4.1231127,7.318719,0.8867385,3
499,0.77603775,2.7360196,4.315777,0.76921296,4
500,0.50109375,4.303464,2.9894662,0.817408,5
501,0.9122907,6.3685503,6.741539,0.86364996,6
502,0.83614,4.357173,6.634615,0.7474977,7
503,0.39572358,0.87574315,1.2745528,0.5885859,8
504,0.71930337,4.785842,6.436798,0.91483074,9
505,0.8553612,1.4822137,1.1337322,0.73739845,10
506,0.78706276,4.1126795,5.0799994,0.8209257,11
507,0.59196246,5.0739927,4.4264846,0.92205566,12
508,0.72549117,3.4456868,5.2942233,0.80979806,13
509,0.5035697,6.148939,2.873827,0.9053354,14
510,0.502189,4.796019,7.631703,0.9242543,0
511,0.28578436,6.751259,4.8339887,0.26310468,1
512,0.345898,4.5250816,1.4651698,0.17979096,2
