,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate
0,4.760006,3.751604,0,0.49570167,0.47906917,2.2613802,2.0264707,0.6026763,0.41766453
1,2.2345395,2.4598596,1,0.3040357,0.055042863,2.6468067,2.0029397,0.38721624,0.32006383
2,1.9484414,1.4938262,2,0.26467115,0.0509032,2.2247136,1.4781094,0.24148116,0.044681728
3,2.3273594,4.6587396,3,0.2750775,0.03460121,2.453942,2.2160664,0.60479474,0.54248166
4,1.9368256,1.2569194,4,0.30332574,0.07655388,1.9594231,1.4618902,0.3092614,0.22824329
5,3.913517,2.7876093,5,0.3181305,0.24928278,4.635789,4.258702,0.6722641,0.6684349
6,5.1980424,4.189904,6,0.49757805,0.7430241,3.2437465,3.1253076,0.6682683,0.7394768
7,3.3345106,1.2744887,7,0.5191155,0.9521263,6.312053,4.9589915,0.32321316,0.1488955
8,2.045011,1.7076564,8,0.20680703,0.021411538,2.0384061,1.7887006,0.64594233,0.5531502
9,3.4499986,2.316143,9,0.723509,0.9733877,4.9303155,3.8322432,0.5906794,0.5466174
10,2.541703,3.6707652,10,0.29564625,0.09828508,4.113631,4.5414586,0.72566843,0.9221632
11,5.1615844,4.754079,11,0.4036164,0.30766648,3.961914,3.938116,0.70394796,0.7580162
12,2.5984645,2.2711504,12,0.679541,0.87037194,3.435461,3.1119335,0.7177314,0.809526
13,3.3895333,3.450703,13,0.6136754,0.6298378,4.487862,3.9988854,0.6406681,0.65511054
14,3.3461924,2.0711472,14,0.49232814,0.6735169,6.268492,3.152463,0.3763679,0.18158233
15,2.7700717,2.2808602,15,0.2844366,0.2523086,2.4754784,2.2250361,0.48298895,0.36459053
16,5.6537056,4.5758476,16,0.6991379,0.82693535,1.8888825,1.3167162,0.67586106,0.4160756
17,1.7644585,1.2630563,17,0.52427053,0.689497,2.0998788,1.9273813,0.63229847,0.6237758
18,2.5941422,2.8903182,18,0.2639465,0.35896313,2.6902022,2.6476707,0.7126947,0.8687486
19,1.8230867,1.0658827,19,0.22186393,0.06709516,2.517477,2.8266854,0.66630274,0.785672
20,3.678626,3.2825012,20,0.4907831,0.13959855,6.5984178,3.9575958,0.34951472,0.20971465
21,4.2590246,4.384185,21,0.69590783,0.7623365,2.3552346,2.61561,0.7117665,0.9293357
22,5.24893,3.8936446,22,0.5040632,0.7936946,5.9984117,4.917266,0.4120202,0.44092327
23,4.844132,4.767136,23,0.42083725,0.35649467,5.8826504,3.5710442,0.4366689,0.18565452
