,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate
0,4.9648094,3.751604,0,0.5289675,0.47906917,3.001403,2.0264707,0.6208546,0.41766453
1,3.1298614,2.4598596,1,0.3646151,0.055042863,3.2052352,2.0029397,0.50746065,0.32006383
2,3.0591645,1.4938262,2,0.35090658,0.0509032,3.0026724,1.4781094,0.3852172,0.044681728
3,3.2107553,4.6587396,3,0.35469413,0.03460121,3.0112646,2.2160664,0.636881,0.54248166
4,3.102667,1.2569194,4,0.34136987,0.07655388,2.9525025,1.4618902,0.44764587,0.22824329
5,4.091645,2.7876093,5,0.3883412,0.24928278,4.860195,4.258702,0.6254984,0.6684349
6,5.8131194,4.189904,6,0.53439105,0.7430241,3.440994,3.1253076,0.63270676,0.7394768
7,3.714444,1.2744887,7,0.55318314,0.9521263,6.1751094,4.9589915,0.3711485,0.1488955
8,2.9709172,1.7076564,8,0.3317475,0.021411538,3.0187905,1.7887006,0.647311,0.5531502
9,3.9561753,2.316143,9,0.6485109,0.9733877,5.539262,3.8322432,0.5890167,0.5466174
10,3.2545445,3.6707652,10,0.35615662,0.09828508,4.0639367,4.5414586,0.6418739,0.9221632
11,5.672715,4.754079,11,0.43677434,0.30766648,4.0091276,3.938116,0.6340847,0.7580162
12,3.3122694,2.2711504,12,0.64938223,0.87037194,3.6101289,3.1119335,0.66123337,0.809526
13,3.8232892,3.450703,13,0.6234115,0.6298378,4.955865,3.9988854,0.6158059,0.65511054
14,3.6788385,2.0711472,14,0.49257836,0.6735169,6.179531,3.152463,0.38540083,0.18158233
15,3.2476234,2.2808602,15,0.35687235,0.2523086,3.0720463,2.2250361,0.574461,0.36459053
16,6.0270634,4.5758476,16,0.68107593,0.82693535,2.9272163,1.3167162,0.6593791,0.4160756
17,2.8246045,1.2630563,17,0.55921584,0.689497,3.0075502,1.9273813,0.6346963,0.6237758
18,3.2222257,2.8903182,18,0.33364654,0.35896313,3.246871,2.6476707,0.6645501,0.8687486
19,2.917745,1.0658827,19,0.32950696,0.06709516,3.222314,2.8266854,0.6293469,0.785672
20,3.8929007,3.2825012,20,0.52793556,0.13959855,6.320813,3.9575958,0.36739135,0.20971465
21,4.417404,4.384185,21,0.6304041,0.7623365,3.016875,2.61561,0.6533436,0.9293357
22,5.4450665,3.8936446,22,0.56485987,0.7936946,6.057946,4.917266,0.38888097,0.44092327
23,4.7261376,4.767136,23,0.4476019,0.35649467,5.8569036,3.5710442,0.4399361,0.18565452
