,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate
0,2.2640846,3.8481545,0,0.64365554,0.23313135,5.8058357,5.484362,0.64782536,0.669626
1,5.1141477,4.4451237,1,0.739057,0.6382846,1.7171475,1.5609989,0.8235426,0.8659972
2,2.9100502,3.0600524,2,0.6267763,0.8357593,6.460166,5.86217,0.33090106,0.18378508
3,2.666203,3.0333366,3,0.7329988,0.84340596,5.4081597,5.280203,0.6009634,0.67469937
4,1.8697237,2.0409358,4,0.6131582,0.036389768,5.548153,5.4760385,0.7573205,0.8607513
5,2.8575196,3.89355,5,0.6286619,0.5526275,6.424502,5.437204,0.32552803,0.024188757
6,2.1423247,2.193664,6,0.6113989,0.4438424,4.758565,4.3544683,0.62530017,0.4583776
7,1.5443816,2.3415546,7,0.7038497,0.32130384,3.0168154,2.72007,0.6507932,0.5943909
8,5.1266418,5.467368,8,0.20302491,0.14429879,2.3539388,1.8594716,0.46782646,0.38970685
9,1.3610225,1.3823159,9,0.6245012,0.7672987,5.115993,4.791139,0.7595004,0.68140095
10,2.6121752,3.3008764,10,0.62544614,0.9174252,5.5461707,3.073432,0.305519,0.026374519
11,4.007064,3.8654585,11,0.7934748,0.9356258,1.8275806,2.1194336,0.61788327,0.6416154
12,4.890916,4.7404904,12,0.8556892,0.84865284,4.9720078,4.949187,0.8378114,0.9782048
13,6.7400646,5.1417394,13,0.5131493,0.63834596,4.989034,4.9338202,0.81595224,0.8766439
14,3.8061075,4.296985,14,0.564598,0.8102145,4.5328383,4.7192335,0.4942425,0.59323215
15,2.169277,1.4552191,15,0.5085609,0.23961818,2.543013,2.424596,0.57964295,0.5193742
16,2.8335917,2.8749418,16,0.6441929,0.48706567,2.3111744,2.2336826,0.7606597,0.6529758
17,2.7441137,2.6264799,17,0.6240288,0.642854,1.470438,1.4877496,0.074768215,0.072466314
18,1.6573069,1.9842649,18,0.8090222,0.87514335,1.2141187,1.2054772,0.04045867,0.036780834
19,2.1088767,3.0747945,19,0.65919304,0.90463996,2.9058805,3.2334278,0.49334612,0.5492428
20,1.4822518,2.4302113,20,0.6437178,0.34331357,4.090479,3.7256396,0.8240499,0.7433385
21,3.720678,4.2293415,21,0.4507405,0.28583217,2.0163438,2.087196,0.7589486,0.6425843
22,2.2339516,4.15401,22,0.6134194,0.4935032,5.621355,5.793247,0.38614342,0.37580568
23,4.17913,3.5808659,23,0.42850745,0.39042968,2.4029665,2.388428,0.5686051,0.6148423
