,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,4.662865,3.315143,0,0.34965232,0.25328255,4.7862916,5.0378036,0.7917395,0.66234094,3.3454244,4.041006,0.16041966,0.14946252
1,4.7582245,4.407879,1,0.18480013,0.15998346,2.7620275,2.14015,0.6892418,0.5368879,5.15222,3.758219,0.66338503,0.5368028
2,3.2484648,2.365535,2,0.60152453,0.46669465,5.8405323,5.7922473,0.6804575,0.68495417,3.668923,4.561627,0.7503741,0.78816867
3,4.6582384,4.301593,3,0.1662685,0.13487458,3.1512055,4.2523937,0.8835956,0.981447,1.7307918,2.3095357,0.61091703,0.97393346
4,1.4769453,1.5553436,4,0.51551557,0.82930964,2.5009813,1.4165268,0.80874944,0.6086064,5.149001,3.7582362,0.51121426,0.18643612
5,2.9258053,2.1385293,5,0.12329967,0.115397096,2.5235765,2.5125525,0.8665018,0.8919404,5.2011814,5.10893,0.6225079,0.5471942
6,4.9567313,3.364595,6,0.48845965,0.47358137,5.945717,5.5505495,0.5689703,0.4470445,4.135033,3.8396497,0.5810797,0.43421727
7,2.3897398,3.8654754,7,0.53803796,0.82143915,2.0458121,1.5160794,0.6680525,0.78066134,7.0832186,5.667371,0.88285387,0.95625466
8,4.1934805,4.0546446,8,0.6035664,0.617603,3.2795372,2.9678435,0.7863159,0.87204975,2.644716,1.4981194,0.6712541,0.9073142
9,1.995803,1.3153634,9,0.19462433,0.7745338,4.9336915,4.0579243,0.8196162,0.6899877,3.0365093,1.3844848,0.61743283,0.3502146
10,5.1039824,5.589674,10,0.044937506,0.04848516,2.6764796,1.2078047,0.6996223,0.40609592,4.154084,1.7654864,0.44989005,0.13683486
11,1.4182161,1.0918891,11,0.32643932,0.23509008,3.715776,2.3721862,0.29606435,0.13269705,3.3882127,2.057269,0.7704154,0.84170383
12,4.186307,4.5907326,12,0.52433574,0.44360006,2.2745614,1.6243029,0.4200066,0.20085925,3.400007,2.555397,0.74622387,0.61238325
13,4.309242,4.1712294,13,0.5403445,0.50377214,3.0986705,2.7871788,0.5035767,0.47054267,3.64083,2.1866736,0.83387935,0.9762181
14,1.5767475,1.1831446,14,0.47875232,0.538169,2.2050917,1.9408834,0.40766165,0.31724423,6.6307635,4.9480977,0.81237656,0.8023068
15,4.7295995,4.38328,15,0.73123866,0.6809344,2.0166125,1.2302635,0.76086307,0.8424748,7.078291,4.9621,0.47085288,0.35187435
16,4.9985523,5.5362916,16,0.1084549,0.09106928,6.284108,5.02943,0.78375363,0.70613337,4.144047,5.9246473,0.05666796,0.031219423
17,3.1761975,2.5490339,17,0.51230735,0.59427017,6.8226027,4.257951,0.30274034,0.09755576,3.3145292,1.1173387,0.6134121,0.7422964
18,1.5563215,1.4136624,18,0.53588504,0.54158306,4.344739,4.8811846,0.7400649,0.77011883,3.3717353,3.9961717,0.77478445,0.81074196
19,4.280871,4.6226482,19,0.4951773,0.61726576,3.1289093,3.0444942,0.5190508,0.5021691,5.258285,4.401945,0.8223491,0.82204986
20,4.035998,3.2658916,20,0.3513355,0.18952054,5.6936717,4.8046975,0.60131615,0.45304585,3.731272,2.8853796,0.6330826,0.20587403
21,6.846748,5.9736505,21,0.08698354,0.07221329,5.6900916,4.2966285,0.8472296,0.745247,3.5131202,1.8684045,0.5366543,0.4303556
22,2.2924247,3.2196836,22,0.6072817,0.6704769,4.717748,5.114956,0.87203956,0.89189947,2.309042,2.4240007,0.5933501,0.94454575
23,5.988273,4.55962,23,0.43758306,0.51124555,3.0099905,2.2119608,0.6307196,0.42275923,4.0388846,1.963234,0.7896985,0.48826808
