,policy rate,reward rate,dec temp,habitual tendency,cached weight,cached rate,subject
0,0.74500024,0.45209742,7.3396153,4.831543,3.0132537,0.10462451,0
1,0.8080811,0.17599495,4.6043863,2.7059145,4.520072,0.7351807,1
2,0.78846824,0.53306645,2.44459,7.276016,6.390123,0.8896237,2
3,0.93433,0.15028034,4.9370785,2.3730574,0.6242194,0.3580347,3
4,0.63228697,0.7028831,1.2431839,1.4825351,2.535423,0.28953096,4
5,0.91439235,0.10771975,3.4985013,2.5731673,4.876781,0.7207484,5
6,0.73194224,0.5320591,5.710075,6.4528675,3.666855,0.63746923,6
7,0.80215544,0.27007008,1.9249351,3.20861,8.359253,0.9371651,7
8,0.8343347,0.6477489,5.965586,2.9809759,1.3857884,0.5895895,8
9,0.83257586,0.2487402,1.4271505,4.895056,2.0550163,0.29508194,9
10,0.5927882,0.045801096,5.4935145,2.5253966,4.432812,0.4404383,10
11,0.15814245,0.8125236,0.95794713,2.7946138,2.331713,0.72471195,11
12,0.43923554,0.5106743,4.3116016,2.4649236,3.1930046,0.81592965,12
13,0.57254505,0.5203346,3.586111,2.8847556,2.5305166,0.8998807,13
14,0.59670156,0.5526113,1.1912475,3.320781,7.9757824,0.8135139,14
15,0.51740843,0.82386047,6.974335,1.1849059,7.2846575,0.44879276,15
16,0.79021925,0.09796216,3.6395347,6.7711935,4.8059354,0.03344733,16
17,0.588886,0.92322135,2.6544988,7.359377,2.1224723,0.7226673,17
18,0.5708482,0.4152351,1.7108202,3.5666246,1.4231038,0.8013179,18
19,0.5393298,0.49362728,4.391288,2.996325,5.680587,0.81016845,19
20,0.60254705,0.33585727,4.790639,5.766711,2.6804724,0.9124583,20
21,0.801214,0.073810376,7.0065303,6.439753,4.3497005,0.50132775,21
22,0.8037755,0.7231717,2.039702,4.2400284,1.4675785,0.32042044,22
23,0.86781204,0.37729487,5.274166,5.273638,7.3583198,0.89123875,23
24,0.7881472,0.5224473,4.310791,4.9106283,2.919899,0.16111906,0
25,0.47687218,0.18458758,4.7345505,1.5372527,2.8762684,0.48788643,1
26,0.7401943,0.7433911,4.04071,4.346071,1.2774326,0.85999835,2
27,0.87183696,0.13570584,4.312213,3.4612558,1.4178108,0.5633839,3
28,0.83086735,0.1215861,1.6929234,2.249523,4.476691,0.52631253,4
29,0.8989304,0.10700318,2.820729,1.6955084,3.6870775,0.59180605,5
30,0.64234596,0.35427815,3.7955978,6.4317465,5.2348967,0.6394257,6
31,0.7813824,0.22750963,1.1129758,3.526516,8.816753,0.8974128,7
32,0.7863077,0.4020879,3.62859,2.9634438,1.804153,0.5450391,8
33,0.8370721,0.15071557,1.6702797,4.7521706,2.713884,0.68781793,9
34,0.45135573,0.04859892,6.042657,1.660883,2.8518157,0.32627684,10
35,0.121760845,0.53148,1.1219182,2.0435255,1.0156703,0.44540235,11
36,0.35047072,0.580215,4.004323,2.021473,3.1378243,0.52532315,12
37,0.618554,0.5623437,5.0263157,3.5839095,4.2708373,0.8602468,13
38,0.52238584,0.33858207,1.1584511,2.1585884,7.4806476,0.8494433,14
39,0.89454496,0.67954385,3.9751923,1.5351939,5.6852665,0.4932523,15
40,0.86490697,0.08643114,3.5144114,7.108002,4.883047,0.06666132,16
41,0.56272435,0.23693265,1.2518296,8.285489,2.306546,0.65257096,17
42,0.68584764,0.32975483,1.1998513,2.637446,1.1208441,0.7195777,18
