,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate,inferred cached weight,inferred cached rate
0,3.3399262,0,0.5189896,0.4922321,0.499884,3.0089872,0.6296913
1,3.3054144,1,0.5114979,0.50008327,0.5042942,2.9950352,0.62659883
2,3.030894,2,0.65756994,0.48263738,0.48714325,2.9768927,0.65154326
3,2.933951,3,0.29203236,0.49826264,0.5138057,2.9613624,0.6380437
4,5.1053615,4,0.6427411,0.49439606,0.49203593,2.9180472,0.5838966
5,2.9119966,5,0.35001314,0.51496756,0.50178874,2.8962307,0.6546752
6,4.1548433,6,0.3332293,0.49841166,0.50599635,2.9617581,0.53510255
7,3.2953079,7,0.36784136,0.49836907,0.5248698,2.9319854,0.6448836
8,5.180005,8,0.6453445,0.5130279,0.50988215,3.0919547,0.64216626
9,3.719318,9,0.5036791,0.4783811,0.51045424,2.9068258,0.59983593
10,3.1547248,10,0.60856026,0.49104992,0.48822492,2.9015357,0.6037873
11,3.0838935,11,0.6303576,0.51474833,0.49815422,2.9022784,0.5909058
12,4.374987,12,0.47154236,0.49681103,0.5156632,2.9265895,0.58753115
13,3.1476755,13,0.58617634,0.49683577,0.49161968,2.8765757,0.6415255
14,4.8859315,14,0.3505325,0.48367605,0.5047439,2.9121401,0.6460432
15,4.3918133,15,0.6591718,0.48154718,0.5191655,3.0279005,0.55811524
16,3.3751655,16,0.40811387,0.49570686,0.5157233,3.0101006,0.6193183
17,3.9097185,17,0.63043815,0.50213534,0.5154087,2.9784083,0.5943765
18,3.2910147,18,0.31913745,0.51218337,0.49154449,2.9004939,0.38294843
19,6.906618,19,0.5531163,0.4955385,0.49608576,3.0464578,0.59544814
20,3.8675518,20,0.6474658,0.4879758,0.49195078,2.8119645,0.54452395
21,5.698477,21,0.29773042,0.5072223,0.49303818,2.8863199,0.62495846
22,6.3173037,22,0.29931036,0.48281276,0.5018366,2.981109,0.6147402
23,5.1753078,23,0.5672099,0.49133453,0.5030905,2.9910557,0.63238513
24,4.3678546,24,0.5852457,0.49812207,0.49421206,2.931894,0.52925193
25,3.0148654,25,0.30260286,0.5035621,0.4948935,2.926716,0.6421842
26,3.4941468,26,0.6653988,0.49127984,0.4889032,2.9168217,0.6325637
27,6.5790157,27,0.6924917,0.5023018,0.50272673,2.9971766,0.5697477
28,3.2608109,28,0.5862902,0.49304402,0.50524163,2.9318588,0.6384542
29,5.623669,29,0.57523423,0.4945318,0.50192636,2.962894,0.6177678
30,3.5756464,30,0.6537472,0.50241274,0.4874714,3.0057194,0.6246243
31,4.0197225,31,0.29094225,0.5422856,0.51605386,2.8440967,0.62358755
32,4.59354,32,0.31486815,0.50394315,0.48028368,2.902167,0.44032982
33,4.3908663,33,0.582114,0.5045818,0.49564764,3.1364179,0.5449242
34,6.3797054,34,0.28683594,0.50018114,0.49630725,2.9861329,0.56133777
35,6.266544,35,0.30337915,0.4938761,0.5185845,3.004883,0.6645412
36,3.0566027,36,0.6144352,0.5023609,0.49836156,2.9005961,0.6354442
37,5.3279376,37,0.31481737,0.49607775,0.50245816,2.9152899,0.60939085
38,3.5076885,38,0.56955546,0.49810573,0.5082648,3.0104663,0.6352203
39,5.753638,39,0.67061615,0.5097637,0.48716438,2.9429467,0.58847475
