,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate,inferred cached weight,inferred cached rate
0,2.7123535,0,0.48093638,0.5096225,0.49295667,1.4406096,0.6652433
1,2.69371,1,0.45052937,0.49507818,0.5096988,1.2581794,0.6409264
2,1.4683851,2,0.716477,0.5025558,0.5140989,1.2090437,0.7050425
3,1.7545646,3,0.2111213,0.4896681,0.5147113,1.228434,0.6934864
4,4.786166,4,0.6488114,0.5026559,0.49010456,1.2795827,0.5981897
5,1.4816257,5,0.11941776,0.48011708,0.5072813,1.1881099,0.72753364
6,3.701007,6,0.29784414,0.48467204,0.51815057,1.4089264,0.48788
7,3.4873242,7,0.19973822,0.51423234,0.51287407,1.1322272,0.6737871
8,5.129305,8,0.7185204,0.48607996,0.5057725,1.3359368,0.73387975
9,3.261769,9,0.44032362,0.5131599,0.50644785,1.4358704,0.6334027
10,2.7687626,10,0.5845959,0.50175107,0.4758806,1.2152522,0.61744934
11,1.6965857,11,0.63801837,0.4937523,0.5067391,1.1204205,0.5455782
12,3.9675455,12,0.44247237,0.50101477,0.50082695,1.280933,0.63144916
13,1.7584218,13,0.49453124,0.47987527,0.5102543,1.1639088,0.6859568
14,5.772139,14,0.07464046,0.49026772,0.501334,1.2961974,0.70934755
15,4.6144013,15,0.78637004,0.52878976,0.47710174,1.2274741,0.5280721
16,3.1316137,16,0.38500267,0.49516428,0.48525244,1.2868872,0.6445681
17,3.7821777,17,0.70859534,0.49034458,0.5154819,1.3316529,0.60579675
18,2.9314034,18,0.25783503,0.49422693,0.51655686,1.1959778,0.22879043
19,7.0658283,19,0.56679577,0.4971035,0.4799598,1.5024968,0.65094084
20,3.7628672,20,0.7621062,0.49103075,0.5003651,1.2156014,0.5294484
21,5.919347,21,0.16460922,0.51280713,0.49977514,1.3986002,0.72871447
22,5.4253654,22,0.2071745,0.5173954,0.48301667,1.4766822,0.6207595
23,4.6891484,23,0.5611655,0.5085404,0.5121062,1.3094829,0.69090414
24,4.0205245,24,0.59108657,0.497829,0.5005788,1.1651031,0.48599637
25,1.7574832,25,0.1307118,0.49544176,0.47989076,1.2265525,0.65618336
26,3.188018,26,0.78665346,0.49037793,0.472646,1.160369,0.6739352
27,6.713457,27,0.8061322,0.49773192,0.51378566,1.2592862,0.5673935
28,2.3514376,28,0.49018314,0.48533514,0.51815355,1.2317268,0.64867157
29,5.0721893,29,0.54031974,0.5141006,0.5048708,1.5134841,0.6792247
30,3.4816988,30,0.7761448,0.5223038,0.5105898,1.2766584,0.6592467
31,3.6565225,31,0.22838098,0.51355517,0.49866113,1.2722839,0.6666246
32,4.1779413,32,0.26848608,0.49901944,0.4909847,1.2197149,0.45743513
33,4.098,33,0.58099777,0.504789,0.5112664,1.6183703,0.5310637
34,5.6811867,34,0.23144619,0.5168378,0.48116034,1.4263732,0.544717
35,5.700511,35,0.16935852,0.5171679,0.50978506,1.4200205,0.77847296
36,1.4609333,36,0.57956994,0.51348597,0.5124859,1.1074946,0.67201
37,5.2275805,37,0.09779036,0.5040434,0.51329136,1.269532,0.6054567
38,3.1079414,38,0.53209054,0.51395476,0.5006706,1.241141,0.6972412
39,5.665755,39,0.72875696,0.49985197,0.4908658,1.349303,0.6219623
40,2.2089658,40,0.16203308,0.5127766,0.5122544,1.2292588,0.67195475
41,5.4840207,41,0.22668873,0.5005712,0.49121925,1.3578457,0.6903664
42,6.2976074,42,0.52353513,0.498254,0.4926683,1.2399845,0.407636
43,2.4569783,43,0.18163538,0.50521296,0.5089449,1.3228511,0.67962587
44,2.4344375,44,0.6700331,0.5247686,0.48699462,1.4491405,0.50282633
45,3.0086222,45,0.7657196,0.512732,0.4856349,1.1963948,0.46174878
46,1.5736767,46,0.14662349,0.5082421,0.49911407,1.3103296,0.62384427
47,1.8743868,47,0.7116086,0.51441324,0.5260896,1.2570449,0.49153367
48,4.6718163,48,0.31968483,0.5154929,0.5071725,1.4270866,0.64277565
49,3.1952353,49,0.15582447,0.53048503,0.5102447,1.2603431,0.37178528
50,1.3482349,50,0.41977453,0.5125317,0.5209497,1.1414181,0.7376081
51,2.8382702,51,0.66866404,0.52007973,0.49506587,1.2145628,0.66894567
52,2.4223003,52,0.68088746,0.4878059,0.51726955,1.1226931,0.6074481
53,5.352077,53,0.2856352,0.4896081,0.4988269,1.2855151,0.71294516
54,5.864802,54,0.617024,0.5090496,0.49145728,1.1853675,0.6707486
55,3.9858596,55,0.072094314,0.5180835,0.5040241,1.251529,0.515715
56,1.4638054,56,0.669427,0.48055476,0.48983487,1.1600869,0.61089855
57,1.8052797,57,0.10346306,0.5192354,0.49182642,1.270172,0.7193945
58,3.2337012,58,0.78773767,0.5131341,0.50140345,1.251624,0.66728383
59,3.461657,59,0.40244192,0.49674177,0.51545805,1.1648256,0.5938888
60,3.6457286,60,0.2091274,0.50698566,0.48597643,1.2107145,0.6599835
61,1.3866522,61,0.7376439,0.5052546,0.50051403,1.112112,0.5816008
62,2.530114,62,0.16673113,0.5117995,0.4801977,1.1821452,0.67743754
63,4.4273624,63,0.7248619,0.48782685,0.49856538,1.2706382,0.6792169
64,3.4400032,64,0.091222174,0.51396203,0.50556266,1.3200845,0.6789078
65,3.4686713,65,0.4170931,0.5058938,0.47734192,1.5247896,0.50903344
66,5.200005,66,0.3740829,0.5140277,0.5043541,1.2411734,0.6942579
67,5.208353,67,0.57216394,0.48724535,0.50121486,1.4163494,0.5673692
68,2.837849,68,0.31097552,0.489924,0.5009574,1.5001773,0.33189228
69,1.2799261,69,0.42000383,0.498224,0.49862096,1.2880486,0.6777024
70,1.6021321,70,0.73648626,0.4872612,0.50548685,1.2271516,0.2606699
71,5.3818183,71,0.070982255,0.48881367,0.524453,1.4550399,0.6412902
72,3.6889327,72,0.6125641,0.50981224,0.49626362,1.1112475,0.5569523
73,2.663875,73,0.28286967,0.4879149,0.50343984,1.2381831,0.6085724
74,3.8192964,74,0.1082126,0.5088139,0.49544495,1.1688408,0.64506954
75,2.181075,75,0.18201038,0.4940715,0.48374966,1.2161292,0.64458144
76,1.9988457,76,0.5600874,0.5052597,0.49186638,1.231015,0.5381642
77,2.7156003,77,0.40210044,0.49561927,0.5006632,1.1644437,0.7056412
78,3.849447,78,0.12135144,0.5117992,0.5069229,1.4811372,0.670342
79,2.143107,79,0.6770118,0.49699065,0.49426025,1.340409,0.33159214
80,4.525734,80,0.2514728,0.494027,0.5191133,1.2455363,0.61860764
81,5.0871253,81,0.7360963,0.52785045,0.48622605,1.3046224,0.67094314
82,5.0415525,82,0.40648147,0.51212794,0.48610628,1.3518019,0.5164029
