,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate,inferred cached weight,inferred cached rate
0,2.78625,0,0.4898012,0.49654955,0.4788606,1.1108992,0.671181
1,2.7712333,1,0.46273464,0.51070446,0.5149088,0.97695553,0.65232116
2,1.2614527,2,0.7004992,0.52293843,0.50141066,0.9431845,0.7076599
3,1.6349343,3,0.20571867,0.52350646,0.5042692,0.9192108,0.678378
4,4.913882,4,0.64705235,0.5117456,0.52548623,0.96567357,0.60022974
5,1.4099389,5,0.11282532,0.49133328,0.48883453,0.91859275,0.7310207
6,3.7606056,6,0.309484,0.51848006,0.4890666,1.1203611,0.5063175
7,4.04827,7,0.058093537,0.48733723,0.4800606,0.8408174,0.6469196
8,5.112414,8,0.7253572,0.5143822,0.5145098,1.0314462,0.72963154
9,3.234417,9,0.46207732,0.49702874,0.50822884,1.1665123,0.62905616
10,2.7931478,10,0.61313844,0.48350036,0.50032514,0.9440941,0.6186746
11,1.5701317,11,0.62443554,0.50917137,0.4940219,0.87331975,0.53550047
12,4.1340313,12,0.45622125,0.5321211,0.48993927,0.9762611,0.66471493
13,1.6697562,13,0.4673791,0.49033624,0.48777854,0.9034742,0.68300205
14,5.6979504,14,0.06818854,0.48384437,0.4935152,1.0022327,0.68597215
15,4.6169868,15,0.8147826,0.4881194,0.5036823,0.9526178,0.54560167
16,3.151663,16,0.39235902,0.5261694,0.49226534,0.99510086,0.6318281
17,3.816224,17,0.7199613,0.50081223,0.4758496,1.0204449,0.61090934
18,2.975417,18,0.26378357,0.50092953,0.4854723,0.9364377,0.25834447
19,6.9015126,19,0.5548345,0.50255394,0.49857143,1.2088742,0.66192275
20,3.8575816,20,0.7963102,0.50723517,0.5143999,0.9341801,0.54026556
21,5.855459,21,0.1655672,0.49741024,0.5121849,1.1063875,0.72031367
22,5.3736086,22,0.20999625,0.48685944,0.5150884,1.1644174,0.62108946
23,4.6690245,23,0.5741154,0.5108534,0.5136809,1.0402297,0.70237136
24,3.970374,24,0.57619953,0.49324557,0.5183026,0.8619942,0.49155056
25,1.6821272,25,0.12338426,0.5201876,0.5159677,0.9404808,0.6341342
26,3.2504284,26,0.824993,0.5085754,0.4693161,0.888365,0.67317575
27,6.500088,27,0.8224885,0.51767105,0.5069229,0.9567971,0.5738181
28,2.2439487,28,0.475121,0.50340414,0.49540222,0.94839,0.62807804
29,4.9561434,29,0.5453722,0.49875,0.49554121,1.1750196,0.68151134
30,3.4497871,30,0.78651845,0.5010933,0.49582836,1.007795,0.6677602
31,3.712966,31,0.23137692,0.5029402,0.50000054,0.994686,0.6560313
32,4.0366898,32,0.26810375,0.4955047,0.5115547,0.951651,0.5009525
33,4.055718,33,0.57984024,0.48743886,0.50279194,1.2906748,0.5356917
