,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,2.8389482,3.3933613,0,0.49214777,0.58089435,0.51940507,0.0,0.49963614,0.0,0.79306126,0.0,0.66083276,0.0
1,2.8489242,2.4286149,1,0.46667397,0.5860827,0.50590485,0.0,0.50632346,0.0,0.6934048,0.0,0.64100146,0.0
2,1.1241205,1.169639,2,0.68629,0.8732217,0.4507298,0.0,0.49702358,0.0,0.65300065,0.0,0.6867936,0.0
3,1.5940005,1.9144022,3,0.21719861,0.19735658,0.50953186,0.0,0.5115697,0.0,0.65671825,0.0,0.6523005,0.0
4,4.796252,5.7181797,4,0.6644508,0.57670575,0.49195746,0.0,0.48782727,0.0,0.6595015,0.0,0.59351134,0.0
5,1.3643961,1.6043899,5,0.11171685,0.08968705,0.5141403,0.0,0.47590467,0.0,0.60493165,0.0,0.71951103,0.0
6,3.7629745,4.5273457,6,0.31408837,0.32680553,0.48072326,0.0,0.48484108,0.0,0.7798035,0.0,0.5326405,0.0
7,6.3894715,5.7788954,7,0.012929122,0.014531136,0.5006094,0.0,0.50702304,0.0,0.5940769,0.0,0.6387568,0.0
8,5.076607,4.747401,8,0.7270653,0.6181895,0.5034042,0.0,0.53107166,0.0,0.71731895,0.0,0.7289622,0.0
9,3.301395,2.4423916,9,0.46210662,0.58240664,0.51079565,0.0,0.506455,0.0,0.80861217,0.0,0.62930995,0.0
10,2.8514361,2.992299,10,0.6287287,0.68664235,0.48998863,0.0,0.49157935,0.0,0.6498724,0.0,0.61525834,0.0
11,1.4800249,1.3759247,11,0.6229104,0.31283242,0.53502566,0.0,0.4920227,0.0,0.6192652,0.0,0.5482435,0.0
12,4.0330906,3.9304006,12,0.45490602,0.714507,0.517592,0.0,0.53025806,0.0,0.69780177,0.0,0.646451,0.0
13,1.6473305,1.789836,13,0.458211,0.73654246,0.47788605,0.0,0.4918551,0.0,0.6004704,0.0,0.6592745,0.0
14,5.5385127,5.6548676,14,0.067392975,0.07316989,0.49819335,0.0,0.5070315,0.0,0.6833324,0.0,0.66768044,0.0
15,4.728377,4.7249727,15,0.83754224,0.9658263,0.50719887,0.0,0.5041485,0.0,0.6463411,0.0,0.5564155,0.0
16,3.1950793,4.3173785,16,0.40647522,0.4857043,0.5004484,0.0,0.506435,0.0,0.6914092,0.0,0.63008994,0.0
17,3.9566007,2.763187,17,0.7608219,0.5899848,0.4851206,0.0,0.5048331,0.0,0.7255809,0.0,0.601598,0.0
18,3.138422,3.8708043,18,0.2641793,0.26772165,0.50454307,0.0,0.5129096,0.0,0.64846206,0.0,0.37536445,0.0
19,6.7077312,5.804272,19,0.57465065,0.57436275,0.49070036,0.0,0.49487492,0.0,0.7878115,0.0,0.6584461,0.0
20,3.9232554,3.8730602,20,0.8330217,0.8259692,0.52116406,0.0,0.4814873,0.0,0.66950846,0.0,0.53879344,0.0
21,5.6018624,5.041267,21,0.16960083,0.19053954,0.48859587,0.0,0.5050639,0.0,0.7591356,0.0,0.6860366,0.0
22,5.2671256,5.4047084,22,0.21497953,0.21183038,0.48080376,0.0,0.50947744,0.0,0.8054992,0.0,0.6206494,0.0
23,4.6928177,3.6766965,23,0.5867886,0.8093756,0.49333757,0.0,0.49293745,0.0,0.7079437,0.0,0.6720381,0.0
24,4.085605,4.822742,24,0.5898056,0.44749933,0.5048673,0.0,0.50202745,0.0,0.60970986,0.0,0.5299275,0.0
25,1.6664956,1.3952533,25,0.124884196,0.30661952,0.51345783,0.0,0.49228045,0.0,0.6609573,0.0,0.61761975,0.0
26,3.3819616,3.2219715,26,0.85753745,0.8402133,0.46704566,0.0,0.4861604,0.0,0.6247344,0.0,0.66076916,0.0
27,6.6396103,5.7195873,27,0.8460144,0.922143,0.50710535,0.0,0.51235116,0.0,0.66270024,0.0,0.5708088,0.0
28,2.3207238,3.591013,28,0.48386884,0.5787527,0.4686408,0.0,0.5067097,0.0,0.6799998,0.0,0.60822433,0.0
29,4.993855,3.9149332,29,0.54617393,0.5267233,0.5081377,0.0,0.5066107,0.0,0.79124403,0.0,0.66672236,0.0
30,3.4488273,3.3617282,30,0.82116944,0.9274642,0.4743445,0.0,0.49088392,0.0,0.70940596,0.0,0.6706374,0.0
31,3.663934,3.5918448,31,0.23386799,0.28276652,0.515051,0.0,0.4878202,0.0,0.67623806,0.0,0.6367399,0.0
32,3.9956753,3.8821776,32,0.2778954,0.33264327,0.49746093,0.0,0.50290227,0.0,0.68054354,0.0,0.5142992,0.0
33,4.114499,3.3448286,33,0.5875979,0.6709722,0.47721234,0.0,0.5158285,0.0,0.8728684,0.0,0.5457053,0.0
34,5.5408993,5.18904,34,0.24212088,0.20893836,0.5033813,0.0,0.49142194,0.0,0.7866218,0.0,0.56836945,0.0
35,5.3181787,4.1041555,35,0.16933924,0.14355463,0.5004762,0.0,0.5066327,0.0,0.7488069,0.0,0.7632036,0.0
36,1.0957961,1.9880668,36,0.5209565,0.74306315,0.49831972,0.0,0.524736,0.0,0.6103079,0.0,0.6356754,0.0
37,5.0478983,4.702059,37,0.09256576,0.09648782,0.5077467,0.0,0.4826255,0.0,0.67960036,0.0,0.59619874,0.0
38,3.1856866,3.6329665,38,0.55119497,0.5065905,0.49613884,0.0,0.49616975,0.0,0.6686579,0.0,0.663796,0.0
39,5.6771708,5.13475,39,0.7271625,0.60824156,0.49480012,0.0,0.5086115,0.0,0.7538278,0.0,0.62482494,0.0
40,2.1848192,1.9009248,40,0.16748229,0.38448006,0.49125963,0.0,0.50025886,0.0,0.6688894,0.0,0.64355576,0.0
41,5.4039373,5.69277,41,0.22907746,0.19339627,0.5099102,0.0,0.49121237,0.0,0.74752635,0.0,0.6699937,0.0
42,6.297381,5.660035,42,0.5218287,0.59124994,0.48840418,0.0,0.5092167,0.0,0.64078355,0.0,0.51056933,0.0
43,2.4062195,2.253102,43,0.17351493,0.1431393,0.48489958,0.0,0.5055252,0.0,0.7540549,0.0,0.6674871,0.0
44,2.5073242,2.3347144,44,0.69399166,0.93933904,0.5013155,0.0,0.48597106,0.0,0.8332373,0.0,0.50609314,0.0
45,3.269438,4.703699,45,0.83649105,0.8961935,0.5148507,0.0,0.48715046,0.0,0.6600043,0.0,0.4897151,0.0
46,1.554115,1.6769389,46,0.13886453,0.29576558,0.48454133,0.0,0.500743,0.0,0.7562212,0.0,0.59876907,0.0
47,1.8570571,1.2781594,47,0.7350597,0.9669578,0.51934534,0.0,0.5072249,0.0,0.7316112,0.0,0.49476698,0.0
48,4.6608768,5.0386224,48,0.33408353,0.3449399,0.50319374,0.0,0.52152413,0.0,0.7809707,0.0,0.62137413,0.0
49,3.3270557,3.318106,49,0.16807216,0.19323969,0.48392254,0.0,0.51160926,0.0,0.70372474,0.0,0.4546094,0.0
