,locs0,locs1,locs2,locs3,locs4,locs5,subject
0,1.6853781,-0.29274058,-1.6785054,-0.7094273,-0.7289802,0.2274392,0
1,-1.7856399,1.5010636,-1.1214691,-1.491432,-0.8405808,-0.98023725,1
2,0.3198055,-2.620603,-1.1374587,-0.95997727,-1.8093494,-0.8078228,2
3,-0.3453692,0.5091579,-0.27312186,0.6106355,0.42012718,0.3435012,3
4,-0.18047774,0.30381578,-1.7503592,-0.13904142,-1.6807884,1.5198076,4
5,1.9720826,1.2666775,-1.0225061,-1.5795044,-1.7273622,1.7664487,5
6,-1.3077984,-0.96417004,-0.73223424,-0.33853212,-1.0413209,-0.42291,6
7,1.5437319,0.7415694,-1.0313437,0.3172415,-0.67463255,1.6289377,7
8,0.5642111,1.43009,-0.8702085,-0.559513,-0.4279249,1.1721076,8
9,-0.5623772,0.81301,-1.9867003,-0.99859416,-0.22860324,-2.6180754,9
10,-0.949924,-1.2257305,0.09224105,-1.9634317,-0.076750934,-0.56795216,10
11,2.7592874,0.7178903,-1.5974469,-2.1024637,-0.9953767,2.044538,11
12,0.2486301,1.2630942,-1.5809788,-0.15170258,0.59749705,-0.8856669,12
13,0.18706506,1.7101948,-1.5722281,-1.5397761,0.5815832,1.9846822,13
14,0.18530089,0.34896293,-1.0043746,0.31002626,1.1252767,-0.6961906,14
15,-0.065659344,2.794287,0.49192888,1.0278454,-0.45827803,-1.0538412,15
16,0.8119981,-3.4996498,-1.3989377,-1.316829,-1.134189,1.3838892,16
17,0.3058228,2.3596873,0.5369902,-0.4100709,-1.6977134,-0.4955039,17
18,-0.4761235,3.29883,-1.5229207,-0.8338317,-2.268948,0.18653774,18
19,-0.12858605,1.4969467,-1.2108757,0.052281573,-2.827691,0.57156974,19
20,-0.586773,-2.6757038,-1.5399328,0.046869576,-1.2739794,0.3340903,20
21,0.43886596,3.510881,-1.7011496,-2.0889952,0.7080036,1.8201375,21
22,0.61293113,3.0473123,0.7616606,0.102466196,-0.12558222,-1.0478337,22
23,1.2175313,0.79707116,-0.02551499,-0.5831208,-1.6263785,-1.4862127,23
24,-0.99772066,1.8886586,-0.24720293,0.48670635,0.31043074,1.4708159,24
25,0.24600074,0.2436098,-1.5566427,-0.88069296,0.6328602,0.9298496,25
26,0.45020026,-3.3057613,-0.88501716,-0.053037047,-0.12161797,-1.6114362,26
27,-1.9695896,-2.322081,-0.53750306,-0.89278305,0.370686,1.1060429,27
28,1.4262209,-0.63550866,-0.61851674,-1.552947,-0.8419569,-2.2061427,28
29,-1.4686041,-0.023450822,-0.54622,0.07837653,-0.39501512,1.2178195,29
30,0.8216878,0.21192339,-0.4417153,-0.6976746,-0.7237892,-2.5812147,30
31,-0.9635966,-0.96165866,-2.2240958,0.66229486,-0.17412937,5.1688676,31
32,1.3386854,-0.65930575,-1.1714506,-0.13112256,-0.38916826,2.931327,32
33,0.5513392,-0.24883658,-0.6794816,-0.50037324,-0.8371726,-0.46820405,33
34,-0.2687709,0.55030745,-0.49632978,0.41859835,-1.1610323,2.9734426,34
35,0.97351503,0.45464778,-0.4245017,-1.2025981,-2.3745642,-2.0721765,35
36,0.010331392,1.5272427,-0.84996665,0.27223697,-0.8827847,2.9757237,36
37,2.0603433,-3.090724,-1.8432637,-0.05422245,0.3826631,-1.1563762,37
38,1.7967982,0.41976833,-1.1573026,-0.7180185,0.48630652,-2.7665868,38
39,0.3943538,1.3256181,-1.8326198,-0.7303688,-1.3094101,2.5010962,39
40,1.5077162,-1.2398804,-0.5705756,-1.4677677,-0.9454926,-0.59917307,40
41,0.033067763,-0.704804,-0.777007,-0.75430495,-0.23983163,-0.38759834,41
42,1.284677,-2.1810217,-0.5567369,-1.1222514,0.57835484,1.2241505,42
43,1.0641268,-1.1863167,-2.0863914,-1.2518406,-1.0847391,0.07366413,43
44,1.5634362,0.5948788,-0.54174644,-1.1863201,-0.3452892,-0.16895625,44
45,-0.920633,1.1885352,-1.4390829,0.3569781,-0.44375005,-0.5657855,45
46,-0.3600295,-1.43965,-0.332541,-0.7010419,-0.6349083,-1.8262839,46
47,1.0438058,-0.76465064,-1.5794601,0.4713128,-1.6628946,-1.0920427,47
48,0.9908047,1.1330645,0.20045519,-2.1792376,-0.86143833,0.500035,48
49,-0.39120927,-1.6622036,-0.4915069,-2.1137571,-0.29307333,2.6454234,49
50,1.8431623,-4.4106617,-0.7418345,-0.5058259,0.013632119,0.3100834,50
51,0.07537508,-2.5252018,-0.36006692,0.34778798,-2.254754,2.508242,51
52,0.27034122,0.55296,-0.8642218,-1.9012804,-0.70647746,-0.1734613,52
53,0.6559031,-0.8895743,-1.3987806,-0.22230093,-1.5056663,2.4546108,53
54,0.6097773,1.6947744,-0.1787754,-1.4927843,0.2764222,0.33678967,54
55,-0.026346203,3.5297415,-1.2091453,-0.21913707,-1.1721413,0.9696952,55
56,-0.87614465,0.16328084,0.09880683,-1.7340989,0.17240615,0.92848754,56
57,0.8316357,-0.19399631,-1.9921659,-1.36514,-1.5384912,0.636395,57
58,0.98500896,0.06767343,0.42202058,-0.5322159,-1.0783632,1.5898416,58
59,-0.4206991,-0.96210575,-1.2505987,-1.6862656,-1.6550058,-1.615059,59
60,0.7643881,-4.5915356,-0.055725932,1.6205266,-1.5350721,0.05051312,60
61,2.3506205,-1.2571362,0.74909985,-0.61742795,-0.97718036,-0.4934353,61
62,0.4834146,0.69749236,-0.5532318,-0.06595129,0.24871987,-1.068999,62
63,0.405985,-0.91212165,-1.0901719,-0.18301837,-0.08283222,0.35081646,63
64,-1.0191206,0.44435897,-1.7811221,-1.3153976,-1.863231,-0.7089386,64
65,-1.6033075,-1.6747913,-0.47220153,1.3752778,-0.3369808,0.91849643,65
66,1.1095804,-0.29137862,-0.6562588,-0.42390013,-1.6761155,-0.27703547,66
67,0.0286417,1.5682712,-0.38775498,-0.17400867,-2.0302122,1.0157316,67
68,1.961612,-2.094809,-0.36497337,-1.8636382,-1.2796527,-0.83705914,68
69,-1.4814205,-0.20686717,0.27537197,0.6946834,0.3826275,-0.29456174,69
70,0.9735823,1.9310625,-0.4475103,0.013822883,-0.7792411,3.5320635,70
71,-0.2792614,-0.54826784,-0.346896,0.16459037,-0.15443346,2.6802466,71
72,1.433529,-0.94423467,-1.7296765,-0.1210956,0.009043664,1.9649496,72
73,-0.3780614,1.1730585,-1.526548,-0.70561385,-0.897805,-1.9819999,73
74,0.12469071,0.010565639,-1.5471518,-1.7622004,-1.4763435,0.7339635,74
75,-0.2068921,-0.37869966,0.020149231,-1.0169246,0.0051677674,-2.6300268,75
76,0.585318,-0.85129356,-0.23286366,1.0041596,0.43121696,0.45396662,76
77,-0.6947112,-0.2280995,0.20974872,-0.9937312,0.4727149,0.70059,77
78,-0.11802429,0.2983891,-0.23107696,-0.2655777,0.15201536,1.6419578,78
79,1.3698319,-1.8735976,-1.8130156,-1.2816124,-0.42710495,-3.1701937,79
80,0.8455309,0.52722174,-1.1872426,0.45322204,-1.5029373,-0.5116875,80
81,-1.6796198,0.5921676,-0.23382306,0.8535062,1.2720368,0.02229479,81
82,-0.76962966,0.39779326,-1.8673832,-0.9506052,-0.028088657,2.1328077,82
83,0.25803035,2.324671,-0.1041979,-1.0200617,-0.9962147,-0.91722983,83
84,1.408664,1.3553112,-1.9568905,-0.267878,-0.24215095,-0.8186424,84
85,-0.52194035,0.6524887,-0.5812869,-0.16629845,-0.56568986,0.01219213,85
86,1.3494536,-4.9953585,0.15507019,-0.9106839,-0.23884216,1.1010262,86
87,0.8005451,0.5120338,0.21388447,0.494572,-1.5356767,-0.5209824,87
88,0.87255764,-0.61841196,-0.0009928048,-0.77832216,-2.2548454,1.322708,88
89,1.8035153,-2.2014556,-0.76202327,-0.42493656,0.16800703,-1.2543834,89
90,-0.07625634,1.4452158,-0.8161903,-0.78684497,-1.0415668,-0.09219301,90
91,-0.7270432,0.34042007,-0.40650848,-0.93824124,-0.31566864,-1.9962486,91
92,-0.008233011,0.8791295,-2.1226645,-2.1172442,-0.6738838,-0.27146354,92
93,-0.9786542,-1.9623367,-0.9500673,0.74770504,0.68548965,-2.3749197,93
94,0.9374401,1.9185286,-0.84129375,-1.2814229,-0.27589908,1.5505486,94
95,1.5723944,-3.5474415,-1.3576217,-0.9120463,0.66684777,1.3142353,95
96,2.0722125,2.6881304,-0.19767624,-2.1548755,-1.6054962,-1.3704853,96
97,-1.6752446,0.60814434,-0.57107246,-1.596303,-1.310808,-0.7423811,97
98,1.3413675,-2.2525094,0.754199,-0.13938911,-1.2330303,-0.213094,98
99,-0.63441056,-0.46960136,-1.0841963,0.51822364,0.22913289,-2.6550338,99
100,0.7250681,1.6735461,-0.68286085,0.46829936,-0.7345236,1.041342,100
101,-3.395412,0.002433516,-0.58849853,-2.2532048,-1.2487018,0.29969877,101
102,2.2005966,-0.65463126,-1.1649132,0.41218472,-0.6926638,1.6281397,102
103,-0.50136393,-0.47555304,-0.66563684,-2.065926,-0.71795845,1.3269935,103
104,1.675694,0.31802243,-0.13192865,-0.08481313,-1.8867216,-0.010176897,104
105,1.0242321,-1.2242728,-0.5130557,0.120805055,0.6778299,-0.20650569,105
106,-0.13813882,1.4889023,-0.57026654,-1.5420741,-1.4025596,-0.13269472,106
107,-1.7344161,1.7299967,-1.0063603,-0.9567314,-1.4550879,3.5414214,107
108,-0.3518995,-2.4185023,0.0864349,-1.7308671,-0.008481234,1.8795495,108
109,-1.2056079,-0.87223834,-0.063251674,-0.48055816,-1.2202387,1.498404,109
110,-0.35962376,1.8746223,-0.5953012,1.0737665,0.3180679,-0.9218008,110
111,-0.12339163,-0.75550526,0.18376623,-1.1678655,-0.7911936,-1.95662,111
112,0.55901855,-2.2467504,-0.25205806,-0.63872075,-1.8694805,-1.2134886,112
113,1.1761242,0.21468952,-1.4556384,-0.24287723,0.28604385,-0.49295366,113
114,-0.6152307,-1.330082,-0.7173976,0.33686477,-1.642925,1.604928,114
115,-0.4223976,-0.8124815,-0.68227786,0.6262249,-0.9015823,0.77654177,115
116,-0.8585266,-2.7942755,-0.109969884,-1.936763,-0.24891914,2.836596,116
117,-1.1840408,-0.23556712,-0.78380096,-1.7855515,0.66236556,-2.2752624,117
118,-0.60476035,-3.8566499,-0.6463276,-0.67160827,-0.38717085,-0.7187404,118
119,2.995164,-0.9232595,-1.0466292,-2.3475478,-0.73074746,-0.12838817,119
120,0.417321,1.1389284,0.26276833,-0.7326006,-0.042612433,0.17366004,120
121,-0.63983697,-0.15203612,-0.9972944,-1.3823975,0.10273229,0.045746025,121
122,-0.2558994,0.32157272,0.19270056,0.52314496,-0.37224042,-1.2973121,122
123,0.5144589,-0.8934511,-0.003965333,0.36658794,0.7930314,-0.52622,123
124,1.8940549,-0.9193344,-0.74633265,-1.5976839,-0.6328109,-0.6705223,124
125,-1.1358585,-1.8024288,-0.5803949,-0.9501593,-1.3737489,-1.3970826,125
126,0.15333495,-3.082621,-1.8589904,-0.8318113,0.2754782,-0.51000464,126
127,1.7748401,-1.7194014,-0.5076719,-0.96036446,-0.6123755,-2.8151274,127
128,0.027787164,0.59929466,-1.9298302,-0.3545573,0.16301481,-1.616551,128
129,2.5390093,-0.96840376,-0.19093566,-1.5752144,-1.0431986,0.91607094,129
130,-0.94450545,3.5382636,-0.74986356,-1.0046333,-0.89370775,-0.8525902,130
131,0.15722533,-2.20404,0.40532714,-1.8102657,-1.6253597,0.9624288,131
132,1.5212017,-2.3939893,-0.44467172,-2.3885324,-0.3315491,1.0637901,132
133,2.0211177,1.4262011,-0.88022065,-0.6528708,-0.82798386,1.4580829,133
134,2.218034,-1.0477713,-0.40666112,-0.8362126,-1.2121528,-2.5962405,134
135,1.2301121,-2.3307235,-0.74358314,-1.7707204,-0.33910584,1.1237501,135
136,-0.62341535,0.42536294,-0.9312908,0.7866644,-2.0175114,3.6141975,136
137,-0.65066665,0.48058724,-0.23777768,-1.1358976,-0.99210244,-0.9445665,137
138,0.3469453,-0.58828187,0.12934205,-0.95728254,-0.046814293,0.8295258,138
139,1.7548447,1.0877134,-1.58442,-0.99560493,-2.4174438,0.48225984,139
140,-0.250112,0.18585789,-0.1387612,-0.5441476,0.29031587,-0.8456478,140
141,-0.2992017,3.9297004,0.4548368,-0.2810396,0.2108027,-1.999895,141
142,-2.4535375,-1.9083129,-1.4953173,-1.5208772,-0.30769366,-1.9536493,142
143,-0.6332828,-0.30043247,-1.0631638,0.23274869,-1.7198683,1.3403814,143
144,-0.26607007,0.8917875,-0.6400703,-0.60056454,-0.17264736,1.0747911,144
145,0.71996725,1.7659109,-0.2244511,-2.281869,-1.4991103,1.4360678,145
146,-1.1355132,-0.18571007,-0.50121367,0.55024576,0.8490971,1.5865211,146
147,-0.7718844,-0.15700974,-0.48808044,-0.043451756,0.56596303,-0.08764824,147
148,-0.9867153,2.5107262,-0.9747001,0.66683567,-0.6815767,-0.19067729,148
