,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate
0,4.992758,4.9524946,0,0.19724125,0.2883513,3.7888677,3.9270399,0.3793973,0.3428865
1,1.7177739,1.0934267,1,0.6575682,0.9558728,3.5299246,3.5233307,0.46699065,0.5239869
2,4.2797117,5.540044,2,0.048357952,0.016774893,3.699652,3.8321311,0.7323114,0.9419939
3,3.5856318,3.2720716,3,0.7241365,0.8929673,3.269507,3.509623,0.41359922,0.5043609
4,5.260375,5.8629003,4,0.20604679,0.26724702,2.6896973,2.8450096,0.8306885,0.7293796
5,3.1935298,4.5713325,5,0.4856052,0.73944443,6.5574975,4.7851763,0.35056502,0.37599844
6,1.2106942,1.8123896,6,0.62624073,0.7681219,1.5476987,1.5642006,0.69145226,0.8253749
7,2.370767,1.960322,7,0.57634926,0.48781753,3.3720016,2.173132,0.24171829,0.112294555
8,2.4876647,2.7877402,8,0.52995664,0.55633456,5.769748,5.882191,0.40574175,0.3588159
9,2.8853164,5.401842,9,0.65922534,0.8360859,5.134881,4.836745,0.5133684,0.49738032
10,1.8454202,1.5033493,10,0.5964403,0.98907536,2.9462328,2.821941,0.1661268,0.23463118
11,4.454671,4.162285,11,0.7533489,0.6110816,5.4625072,4.8296843,0.7872402,0.7935636
12,4.5376825,4.5044575,12,0.7810181,0.7462384,3.999581,3.8522167,0.8557654,0.9161056
13,1.9293457,1.9941947,13,0.17585512,0.07551974,2.2352493,1.971736,0.5666167,0.63641745
14,4.2494655,2.4844742,14,0.059633184,0.0913046,2.913337,2.6835644,0.7555459,0.5466229
15,3.4771001,3.615255,15,0.03242145,0.0029630065,4.4417753,3.627379,0.7102926,0.5614755
16,2.2513547,3.8762877,16,0.47716102,0.36998343,2.6334472,2.88635,0.5224658,0.42857707
17,2.7317636,3.189975,17,0.44004583,0.29231238,5.8875537,5.5323396,0.61584824,0.6326917
18,5.43801,5.1324954,18,0.49212873,0.4019506,4.5141816,4.322298,0.45941785,0.4623801
19,4.2776847,4.446326,19,0.22442508,0.18763876,5.2309065,5.2767324,0.5108628,0.46824235
20,2.6498432,2.175549,20,0.60795313,0.7884478,1.6690776,1.5233133,0.50630486,0.35867268
21,4.2617364,4.392377,21,0.49376634,0.4799484,4.079345,4.0439334,0.47768137,0.43951225
22,2.8713896,2.2431765,22,0.7696371,0.95118046,4.4062066,4.5805216,0.62415063,0.6049358
23,4.895215,4.589747,23,0.6545442,0.6816098,1.4250207,1.5983979,0.07596244,0.086463094
24,3.1643872,2.0543144,24,0.5263739,0.669104,6.4920783,4.2100987,0.37050247,0.074327946
25,4.545657,5.2534738,25,0.31150946,0.15484118,3.8816035,4.490155,0.52972966,0.54798144
26,3.107301,2.0264325,26,0.5301322,0.5374731,6.4869995,5.790369,0.3367522,0.07906884
27,3.3292894,2.87645,27,0.781851,0.939736,5.6716437,4.7908025,0.8223435,0.7473963
28,2.210265,2.1460452,28,0.47181916,0.35632396,1.6893823,1.6463647,0.8452864,0.8535738
29,3.0009034,1.9198835,29,0.53938913,0.48425817,2.235981,1.734776,0.5579695,0.42251801
30,3.854214,4.8422885,30,0.026195465,0.010856867,3.3110101,2.5468967,0.50172997,0.44577283
31,3.7139814,3.980959,31,0.34196308,0.23932898,2.1580546,2.1956253,0.57022107,0.79003423
32,1.3708909,1.1929158,32,0.39110327,0.26139653,2.5575664,2.5573764,0.7298437,0.7140386
33,1.9818016,1.6632767,33,0.4487964,0.96371716,5.065508,5.6300735,0.81655735,0.87957007
34,3.3277972,2.0559967,34,0.51647145,0.52007025,6.528716,5.8185267,0.597865,0.4418162
35,3.3213558,2.830493,35,0.19716336,0.04748422,5.0597773,4.431355,0.757173,0.8023671
36,2.6038866,3.1819525,36,0.62188315,0.77575696,5.5594277,4.2146645,0.24612403,0.13136876
37,2.8874,3.7196975,37,0.799922,0.74848646,1.3452748,1.4303354,0.78976834,0.6669682
38,3.3497438,3.368573,38,0.30533093,0.30120015,3.295516,3.0952778,0.34686583,0.33971673
39,1.747906,1.6650784,39,0.6358071,0.6845942,3.1871152,1.6741669,0.27454436,0.044470906
40,2.3396626,2.1500654,40,0.24336219,0.3523947,4.0907755,3.9665444,0.80496585,0.8120519
41,2.02401,1.7905366,41,0.70099574,0.2889831,2.56511,2.5421257,0.73667455,0.9766121
42,4.9649277,4.8258986,42,0.6829412,0.7659937,2.0854228,2.135123,0.84113556,0.93928576
43,6.2640996,5.541559,43,0.51223135,0.46279258,1.1930027,1.1087427,0.6769823,0.73443776
44,3.3102195,3.372658,44,0.87401307,0.9769058,2.660667,2.6686394,0.78417575,0.9606155
45,4.2794213,5.4590764,45,0.5971578,0.740421,4.075182,4.757877,0.53456134,0.6595762
46,3.0459085,4.8641615,46,0.54259264,0.42635596,6.427749,5.103704,0.34236035,0.29906452
47,4.3616896,5.628134,47,0.7128601,0.7069623,1.9744189,2.4272256,0.86718345,0.952631
48,2.6758025,1.0457559,48,0.58182925,0.41874743,3.1703212,2.7192113,0.19233234,0.09148997
49,3.1435068,2.748691,49,0.4890158,0.37881744,6.414407,5.681702,0.35419306,0.23781359
