,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate
0,4.473456,2.7342792,0,0.5496202,0.16205174,5.4043703,3.6263857,0.39258188,0.25960678
1,4.4263806,4.404874,1,0.4829631,0.37839377,1.9411325,1.4574957,0.6618063,0.50214434
2,1.9748656,1.5169342,2,0.3099363,0.29878867,3.3453515,3.282697,0.705685,0.8255635
3,3.7418823,1.7131988,3,0.54323095,0.2022171,6.523838,5.31189,0.35359088,0.050414383
4,4.2940974,5.8340955,4,0.6780789,0.88470304,5.8336267,5.518023,0.4483031,0.39665204
5,4.053763,4.1089954,5,0.5679676,0.5562503,6.264871,5.2732854,0.39517286,0.24594581
6,1.8539313,1.059854,6,0.29603684,0.27027553,2.6337054,2.3119292,0.7414989,0.87908703
7,4.8052382,5.7901134,7,0.15523118,0.068591475,3.6398137,4.464408,0.6655172,0.9461247
8,3.891126,1.1656693,8,0.5209761,0.6872292,6.5257235,3.957087,0.34966418,0.062084734
9,4.368954,5.654462,9,0.34488955,0.5320354,5.6439066,5.090699,0.70430094,0.75764775
10,2.2819104,2.1997733,10,0.60157746,0.9426828,4.1179986,4.511818,0.7383495,0.9306258
11,6.642449,5.652161,11,0.18752399,0.26213932,2.2130888,2.2231789,0.36730415,0.2662331
12,3.4235747,3.1362562,12,0.7253467,0.5903394,1.7996433,1.0065935,0.6193229,0.5387691
13,2.8626282,4.216737,13,0.30012268,0.05690247,2.8085055,1.7469501,0.34355304,0.16157061
14,6.1307945,5.7043695,14,0.7133967,0.6562972,2.7969844,2.336584,0.57380664,0.52545583
15,4.4326572,5.59914,15,0.5546721,0.12613988,5.4149776,4.9898195,0.5550629,0.4382615
16,3.4405572,1.1547911,16,0.46374416,0.8349484,6.50271,5.3897257,0.60581595,0.5696333
17,4.0584345,2.6121697,17,0.17346856,0.105443954,4.4684315,4.5804863,0.71327245,0.96841353
18,3.8180146,5.6834717,18,0.50297064,0.898372,6.4108624,5.358241,0.33791965,0.12365395
19,3.945221,5.7494736,19,0.5477399,0.78338975,6.5573335,3.359393,0.33825687,0.056323707
20,4.510653,4.823123,20,0.30804297,0.026527643,5.8177695,4.576064,0.41080585,0.27396286
21,2.3992805,2.2638822,21,0.66473,0.9653719,3.144504,3.6647782,0.7384131,0.93738925
22,3.8183877,2.8066173,22,0.5605798,0.37027282,6.5555363,4.5835524,0.35322055,0.21686912
23,3.641439,2.1549747,23,0.5340397,0.37472218,6.164168,3.3785307,0.41893798,0.24836212
24,6.0602684,5.09927,24,0.7589236,0.7977869,2.3856528,2.0019252,0.6856239,0.6858419
25,4.0798907,2.833737,25,0.6460278,0.9422816,6.2873907,5.934127,0.52481455,0.38597983
26,2.281483,2.693146,26,0.34713325,0.18846232,2.3238885,2.2160232,0.3610423,0.29634613
27,2.2102597,1.6120536,27,0.56895125,0.6158158,3.055561,3.4216888,0.71581453,0.9334669
28,2.3902328,1.5957955,28,0.67601454,0.7058627,2.8091252,2.760891,0.7324836,0.9903299
29,1.8849152,1.900507,29,0.53405744,0.1758964,2.2758987,2.367548,0.7456153,0.858223
30,5.565154,5.7275743,30,0.20084168,0.18613333,3.04708,3.0190563,0.6610317,0.6488351
31,4.1236234,3.2471416,31,0.48295763,0.5644094,4.54758,4.373306,0.703471,0.86287165
32,4.05693,5.1006784,32,0.6811153,0.5931047,2.4500325,2.3271332,0.6091411,0.43511373
33,3.1935482,5.996233,33,0.20588547,0.062427104,2.2603705,1.3526312,0.24797526,0.06005293
34,3.934227,2.4552448,34,0.52251804,0.58132154,6.6671815,3.0854447,0.34856063,0.1292997
35,3.310952,4.4028635,35,0.4364021,0.012274027,3.858328,2.859445,0.6147294,0.5661908
36,2.3960862,2.2296515,36,0.21292362,0.08425206,3.2304618,3.683514,0.504571,0.49290925
37,2.4179356,1.4767969,37,0.691209,0.5168288,3.685117,3.1972122,0.3702756,0.35853148
