,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate
0,4.001727,2.7342792,0,0.5365781,0.16205174,4.936947,3.6263857,0.3684601,0.25960678
1,4.099327,4.404874,1,0.43523484,0.37839377,1.5890902,1.4574957,0.6284731,0.50214434
2,1.6266038,1.5169342,2,0.32005644,0.29878867,3.3994162,3.282697,0.7474273,0.8255635
3,3.3273427,1.7131988,3,0.5185741,0.2022171,6.6016035,5.31189,0.3489041,0.050414383
4,4.355426,5.8340955,4,0.68705237,0.88470304,5.684635,5.518023,0.45418036,0.39665204
5,3.9897037,4.1089954,5,0.54830235,0.5562503,6.0742974,5.2732854,0.4067143,0.24594581
6,1.5091844,1.059854,6,0.25623062,0.27027553,2.6475608,2.3119292,0.7785867,0.87908703
7,5.4955363,5.7901134,7,0.0715739,0.068591475,3.6599817,4.464408,0.7109876,0.9461247
8,3.7250404,1.1656693,8,0.50134695,0.6872292,6.549006,3.957087,0.33036846,0.062084734
9,3.9184098,5.654462,9,0.3286785,0.5320354,5.5074215,5.090699,0.7232312,0.75764775
10,1.859748,2.1997733,10,0.56352633,0.9426828,4.1078,4.511818,0.7816854,0.9306258
11,6.2368426,5.652161,11,0.17894833,0.26213932,1.9073673,2.2231789,0.3059644,0.2662331
12,3.4132411,3.1362562,12,0.72774553,0.5903394,1.367776,1.0065935,0.5454232,0.5387691
13,3.0348792,4.216737,13,0.18705006,0.05690247,2.66533,1.7469501,0.30049616,0.16157061
14,5.6997137,5.7043695,14,0.7057651,0.6562972,2.5497727,2.336584,0.5390815,0.52545583
15,3.957505,5.59914,15,0.5618247,0.12613988,5.0908027,4.9898195,0.5295333,0.4382615
16,3.3113165,1.1547911,16,0.42956123,0.8349484,6.5393453,5.3897257,0.646381,0.5696333
17,4.2464366,2.6121697,17,0.11117128,0.105443954,4.4180136,4.5804863,0.7609464,0.96841353
18,3.6227105,5.6834717,18,0.49634787,0.898372,6.784531,5.358241,0.36862624,0.12365395
