,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate
0,3.709206,2.7342792,0,0.49606493,0.16205174,4.374782,3.6263857,0.33735412,0.25960678
1,3.9394498,4.404874,1,0.4077683,0.37839377,1.3600105,1.4574957,0.5776124,0.50214434
2,1.5209508,1.5169342,2,0.29628295,0.29878867,3.3970656,3.282697,0.780042,0.8255635
3,3.1464975,1.7131988,3,0.49387985,0.2022171,6.647835,5.31189,0.35352764,0.050414383
4,3.9044604,5.8340955,4,0.6612067,0.88470304,5.3875546,5.518023,0.43104064,0.39665204
5,3.4913697,4.1089954,5,0.5407322,0.5562503,5.8455253,5.2732854,0.39728138,0.24594581
6,1.4107645,1.059854,6,0.22131984,0.27027553,2.6899652,2.3119292,0.8233475,0.87908703
7,5.5076747,5.7901134,7,0.06457256,0.068591475,3.8310342,4.464408,0.780927,0.9461247
8,3.3785512,1.1656693,8,0.4634756,0.6872292,6.5510583,3.957087,0.3403832,0.062084734
9,3.7950153,5.654462,9,0.3130004,0.5320354,5.362416,5.090699,0.70860136,0.75764775
10,1.7337835,2.1997733,10,0.49267346,0.9426828,4.300665,4.511818,0.8344009,0.9306258
11,5.944913,5.652161,11,0.17580618,0.26213932,1.794906,2.2231789,0.2787739,0.2662331
12,3.3284078,3.1362562,12,0.67264026,0.5903394,1.0321602,1.0065935,0.4714912,0.5387691
13,3.3369,4.216737,13,0.12283682,0.05690247,2.5152621,1.7469501,0.27865162,0.16157061
14,5.4888935,5.7043695,14,0.70805055,0.6562972,2.5269508,2.336584,0.51306933,0.52545583
15,3.61433,5.59914,15,0.47602722,0.12613988,4.785799,4.9898195,0.5055778,0.4382615
16,3.0838587,1.1547911,16,0.378372,0.8349484,6.516253,5.3897257,0.66238993,0.5696333
17,4.364289,2.6121697,17,0.09203908,0.105443954,4.5424404,4.5804863,0.8089615,0.96841353
18,3.1365743,5.6834717,18,0.44611797,0.898372,6.4923673,5.358241,0.35529253,0.12365395
19,3.209454,5.7494736,19,0.46859893,0.78338975,6.541992,3.359393,0.33567223,0.056323707
20,5.253532,4.823123,20,0.044087715,0.026527643,5.5556803,4.576064,0.32475293,0.27396286
21,2.3321981,2.2638822,21,0.6681272,0.9653719,3.3010128,3.6647782,0.8291619,0.93738925
22,3.2902904,2.8066173,22,0.5357186,0.37027282,6.593764,4.5835524,0.32809225,0.21686912
23,2.599903,2.1549747,23,0.46172175,0.37472218,5.8777103,3.3785307,0.42914584,0.24836212
24,5.4688497,5.09927,24,0.7830194,0.7977869,2.2363188,2.0019252,0.6815775,0.6858419
25,3.9918242,2.833737,25,0.70458734,0.9422816,5.7263613,5.934127,0.5177892,0.38597983
26,2.1042993,2.693146,26,0.28555515,0.18846232,2.0939367,2.2160232,0.2976566,0.29634613
27,1.9967954,1.6120536,27,0.50831234,0.6158158,3.1493647,3.4216888,0.78510684,0.9334669
28,2.277647,1.5957955,28,0.6849026,0.7058627,2.9207652,2.760891,0.81384414,0.9903299
29,1.4167,1.900507,29,0.4153596,0.1758964,2.2254694,2.367548,0.8236544,0.858223
30,5.136905,5.7275743,30,0.18329895,0.18613333,2.9617593,3.0190563,0.6593729,0.6488351
31,3.837673,3.2471416,31,0.4917104,0.5644094,4.5152316,4.373306,0.74683326,0.86287165
32,3.672271,5.1006784,32,0.6224564,0.5931047,2.210875,2.3271332,0.5324602,0.43511373
33,4.355055,5.996233,33,0.058390908,0.062427104,1.5947813,1.3526312,0.11875811,0.06005293
34,3.2536552,2.4552448,34,0.4587071,0.58132154,6.601967,3.0854447,0.3529875,0.1292997
35,3.2862105,4.4028635,35,0.34756076,0.012274027,3.6894345,2.859445,0.5945551,0.5661908
36,2.2875311,2.2296515,36,0.10569895,0.08425206,3.2574563,3.683514,0.4693255,0.49290925
37,1.7632216,1.4767969,37,0.6127715,0.5168288,3.1554883,3.1972122,0.3112561,0.35853148
38,4.520991,4.3891954,38,0.64099896,0.8919796,4.003982,4.3210697,0.3688609,0.38017535
39,2.9549577,3.6467407,39,0.41060948,0.37316465,4.243757,4.429246,0.69351125,0.6240941
40,3.3689492,2.7214217,40,0.48105708,0.37671125,6.5210724,2.6924067,0.3550793,0.11916298
41,2.6519403,1.9917655,41,0.4550649,0.9779531,5.7253895,5.968486,0.51636904,0.64600766
42,3.2710688,5.6237288,42,0.46220952,0.6376734,6.523361,3.4971817,0.33606842,0.06254208
43,3.8801494,4.8872156,43,0.5279942,0.318798,4.126037,3.8641295,0.6580057,0.5669741
44,2.0705159,2.1450424,44,0.7077286,0.64471096,1.6976858,1.3593594,0.62719005,0.62485087
45,3.3722591,3.6418397,45,0.36343104,0.6015808,3.1620758,3.1420124,0.7326454,0.87159294
46,5.6065707,4.5715604,46,0.46534637,0.29135293,4.97132,4.40994,0.7302445,0.6996252
47,2.4206808,2.8205085,47,0.73118275,0.7714844,5.289502,4.539647,0.748723,0.5948074
48,3.4563787,5.414453,48,0.2046911,0.6787525,4.1854367,4.433704,0.39425653,0.3623544
49,3.5527346,4.6405725,49,0.43210638,0.45363963,3.2586863,3.5685444,0.6312336,0.5656357
50,5.4544964,5.4264164,50,0.45617163,0.40574902,1.4346234,1.1489809,0.05597302,0.009230912
51,4.198573,5.8845825,51,0.55103695,0.69104147,4.5968986,5.1212263,0.5964917,0.6450748
52,1.9630398,2.1132116,52,0.1990111,0.12188202,2.0866625,1.777638,0.3022847,0.36126465
