,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate
0,3.7294927,2.7342792,0,0.49937108,0.16205174,4.4763465,3.6263857,0.3512334,0.25960678
1,3.9731529,4.404874,1,0.42059,0.37839377,1.4248607,1.4574957,0.5886776,0.50214434
2,1.5543704,1.5169342,2,0.31820264,0.29878867,3.424671,3.282697,0.7670753,0.8255635
3,3.3476284,1.7131988,3,0.501821,0.2022171,6.6017847,5.31189,0.34042034,0.050414383
4,4.035566,5.8340955,4,0.6597692,0.88470304,5.5346284,5.518023,0.4409716,0.39665204
5,3.8410435,4.1089954,5,0.5441021,0.5562503,6.0373244,5.2732854,0.4012118,0.24594581
6,1.4031696,1.059854,6,0.24846141,0.27027553,2.6257384,2.3119292,0.8057576,0.87908703
7,5.5503135,5.7901134,7,0.064526856,0.068591475,3.7703438,4.464408,0.7535189,0.9461247
8,3.4423091,1.1656693,8,0.4860904,0.6872292,6.595583,3.957087,0.35462365,0.062084734
9,3.9435787,5.654462,9,0.33124143,0.5320354,5.4338875,5.090699,0.7129251,0.75764775
10,1.790844,2.1997733,10,0.49492982,0.9426828,4.284787,4.511818,0.8125556,0.9306258
11,5.989707,5.652161,11,0.17646664,0.26213932,1.8322699,2.2231789,0.28784612,0.2662331
12,3.310112,3.1362562,12,0.69500697,0.5903394,1.1440313,1.0065935,0.51075214,0.5387691
13,3.2045455,4.216737,13,0.13678424,0.05690247,2.5782218,1.7469501,0.2866371,0.16157061
14,5.4372764,5.7043695,14,0.7041291,0.6562972,2.5530665,2.336584,0.5223042,0.52545583
15,3.742921,5.59914,15,0.5168147,0.12613988,4.8717685,4.9898195,0.51012224,0.4382615
16,3.1034503,1.1547911,16,0.39776996,0.8349484,6.628522,5.3897257,0.67065835,0.5696333
17,4.291401,2.6121697,17,0.09927611,0.105443954,4.4395127,4.5804863,0.7886034,0.96841353
18,3.4907722,5.6834717,18,0.4640713,0.898372,6.5322833,5.358241,0.340423,0.12365395
19,3.4700923,5.7494736,19,0.47924143,0.78338975,6.628134,3.359393,0.34407708,0.056323707
