,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate
0,4.490484,5.349183,0,0.7780395,0.93549675,3.6617532,3.5262213,0.71542215,0.68800616
1,3.8249145,4.8161917,1,0.56048006,0.3001355,6.153166,5.2278304,0.29445928,0.09244484
2,4.11189,3.7341356,2,0.6781721,0.78227895,5.202918,4.0311456,0.6727193,0.57533705
3,4.264867,3.9432595,3,0.67567337,0.6458781,1.811191,1.3123206,0.53195,0.35806626
4,3.7300644,3.2916193,4,0.4203058,0.13877863,5.6684494,4.1972237,0.3885011,0.22250623
5,3.3713722,4.8519473,5,0.48513538,0.04229778,6.51889,5.638213,0.36086848,0.05198562
6,2.795796,2.473288,6,0.48517552,0.11635101,5.0265217,4.6486707,0.2058562,0.05315143
7,3.1656704,4.6497736,7,0.5251489,0.95615536,6.7301664,4.471586,0.30520698,0.17824847
8,3.085433,3.281497,8,0.8002296,0.8309427,3.251672,3.3398771,0.8532635,0.9379954
9,2.2792325,3.2154176,9,0.47126696,0.1837706,5.778244,5.798623,0.8104086,0.8192354
10,2.2065432,3.6422725,10,0.5343464,0.8577589,4.2259307,4.3770976,0.4492316,0.47090805
11,3.254189,2.351845,11,0.53460497,0.3787375,6.6061773,4.443346,0.3249878,0.09088266
12,1.536032,1.040608,12,0.66906786,0.8722517,1.2506616,1.265705,0.65645,0.8659559
13,3.2361422,1.431329,13,0.48298714,0.8990913,5.7732162,4.498024,0.42584527,0.27784777
14,3.2538075,5.2762394,14,0.48727366,0.014660418,6.668906,4.969071,0.3318122,0.11604166
15,4.6136494,4.758136,15,0.55740637,0.5284914,2.8327549,2.8952284,0.70981115,0.8434508
16,3.0493977,5.894071,16,0.6714903,0.54587424,3.8761263,3.9414144,0.7516854,0.69682956
17,2.4691708,1.6852788,17,0.6020344,0.5212434,6.360721,5.199795,0.79256886,0.63315195
18,3.3639674,1.2111039,18,0.4994264,0.28412223,6.7167335,5.6081104,0.34385982,0.622457
19,3.993295,2.3243124,19,0.3619497,0.6150394,6.02417,5.4784803,0.70623875,0.87562484
20,4.137202,5.105712,20,0.4004212,0.25732547,4.2765107,3.8232822,0.34095535,0.15983725
