,mb score,mf score,rep score
0,0.4941441441441442,-0.10585585585585588,0.21813063063063054
1,0.438150749621924,0.06463631838253536,0.3042070531274784
2,0.29225845148766055,0.15198695827499076,0.0952923850996873
3,-0.016273280472063445,-0.03452885856536969,0.35422044993546
4,0.5266446476964769,-0.06956131436314361,0.2561056063685636
5,0.05221422917002916,0.03369571065151067,0.20620873778945992
6,0.3566807505338241,0.10840488846485852,0.2149277633910317
7,0.08572199342990428,0.21208364920332468,0.044999521926499586
8,0.4757236227824462,0.06395891690009325,0.2610877684407096
9,0.1825808706370442,0.24723604305083735,0.1529087311727746
10,0.6726043762575453,-0.055967052313883214,0.30975069164989943
11,0.2828150228150229,0.1913864513864515,0.2687557037557038
12,0.6905029849722089,-0.026096205311191945,0.2803180539353599
13,0.5296034300637938,0.10367750413786803,0.2711379552694396
14,0.19093434944828136,0.19606255457648647,0.26323132491863144
15,0.3450096813941207,0.31936865575309525,0.18129143930059266
16,0.2744495271669186,0.17325905097644234,0.29415935733870513
17,0.366410650281618,-0.15688684075780857,0.17823860727086527
18,0.15861321776814719,0.4047670639219938,0.3603466955579633
19,0.30881514999162063,0.1264789676554382,0.0964345567286744
20,-0.3306208339415171,0.02669926531406619,0.18616199581569592
21,0.11219294157498594,0.17084396796794787,0.0236670743860794
22,0.09433515415467142,0.16691579931596146,0.323402629118378
23,0.6841165413533835,-0.09483082706766921,0.21477913533834592
24,0.37933649964620786,-0.22712949812413769,-0.035005065082492126
25,0.5264511733322887,0.18469182045059007,0.3268387097866101
26,-0.1397743755036262,0.2743432715551974,0.09740934730056405
27,0.6027777777777779,-0.08293650793650786,0.19990079365079372
28,0.19208333333333327,0.12458333333333349,0.1155208333333333
29,-0.034043659043659025,0.0019923769923767543,0.14533523908523904
30,0.25284166430049926,0.3101893345513952,0.25105160714212227
31,0.17793242832581935,-0.15275540236201135,-0.0038618406537368477
32,0.12453300124533007,0.0033208800332087396,0.05977584059775842
33,0.21235185227697229,0.156648934505089,0.26524677200224556
34,-0.11489164086687298,-0.1415583075335396,-0.0404876160990712
35,-0.12279737364483134,0.1438692930218355,0.3933119560238205
36,0.12460120524636664,-0.009393831974477296,0.09105813541297403
37,0.20150418496700406,0.2559704159038232,0.2406894365551413
38,0.3792595385732639,0.026695436009161355,0.31662861013351207
39,-0.11639208503424558,0.031599458306135086,0.21570717354663338
40,-0.0622071368496937,0.6643938483719812,0.1787291241139013
41,0.05442942942942941,-0.27665165165165173,0.002694658944658923
42,0.27798831663400747,0.10356971198284448,0.26802649092320774
43,0.5072517896047307,0.2893868658574542,0.2591658885776533
44,0.01744595274007038,0.19522373051784825,0.017433383609854136
45,0.2719181538243341,0.5312588131649933,0.13057380693270493
46,0.5271088898985311,-0.04278358321974851,0.22855141602301987
47,0.5017316017316017,-0.04718614718614722,0.3072510822510822
48,0.12379451149942966,0.4714135591184774,0.25851273043895995
49,0.2695708944150989,0.3615249174036047,0.14771400874433693
50,0.6027830487033523,-0.06388361796331443,0.2071473750790639
51,0.12318815778215109,0.019739881920082136,0.01925857790707619
52,0.48523785655829393,0.0535648041955864,0.08088489322719772
53,0.1287846481876333,0.24307036247334768,0.06076759061833692
54,0.5418563037305013,0.10726650328704235,0.2518915081495312
55,0.24588034929903468,-0.0788322943791262,0.011994824955943062
56,0.38913699774550525,-0.012968265412389268,0.2997500028610338
57,0.05936427754479612,0.08436427754479614,0.43751548799085027
58,0.45302864076044447,0.22150154716438564,0.25785646332599965
59,0.4571445956988126,0.002599141153357909,0.3736656583042125
60,0.42504957837648305,0.17703685977552885,0.054671266339540225
61,-0.032352941176470584,0.26764705882352946,0.24191176470588238
62,0.9101756724932069,-0.24691245011215712,0.12368018733809194
63,0.32792207792207795,-0.05519480519480513,0.16801948051948057
64,0.2023443223443223,0.07663003663003676,0.3675091575091576
65,0.24767594919397573,0.4150691488452399,0.06263056225105557
66,0.3587816455696202,0.04628164556962022,0.4103045886075949
67,0.3554724990771502,0.031829088224437085,0.3735903469915097
68,0.279431630559864,0.015927019229165507,0.11196027417821575
69,0.18617614269788185,-0.07023411371237454,0.07664437012263092
70,0.5043198181129217,0.2493747631678669,0.2194865479348238
71,0.47273363090037335,0.2229404133652203,0.15303363813983994
72,0.9751249350384201,-0.1187167071903188,0.10425304043394334
73,0.40635800980628567,-0.1950405915923158,0.2525219033839724
74,0.3849795105789351,0.12922503487561032,0.30770732823761904
75,0.47930896618479485,0.015407276476653409,0.02948151421417
76,0.3653970897615708,-0.15914708976157077,0.2581970985273493
77,1.2051587301587303,-0.26150793650793636,0.0584325396825397
78,0.35294355164338204,0.21008640878623908,0.05954736332068156
79,0.11627750590898489,-0.022242418189686808,-0.06642081960118518
80,0.04502230877130142,0.04039267914167188,0.3079165360969349
81,1.0936844764430973,-0.01895920171782217,0.12145067576102064
82,-0.19024031524031537,0.2786241536241536,0.005019286269286272
83,0.9270181546169418,0.05048867742005658,0.1274837526478747
84,-0.07779490261958694,0.060921453488073485,-0.012425314283659283
85,-0.34321591650358774,0.20440313111545994,0.048899217221134994
86,0.4171448166683427,0.21974221926574522,0.16514726091855336
87,0.8922253981216824,0.01222539812168244,0.2688791343405472
88,0.17757296466973882,-0.23947772657450073,0.2579877112135176
89,0.09660633484162895,0.09660633484162895,0.012613122171945657
90,0.8918186961665222,0.14507194941977541,0.1851124840255275
91,0.47586580086580094,0.24491341991341986,0.08460497835497827
92,-0.053842670011148286,0.3238747212931996,0.11502316750278707
93,0.2585692995529061,0.16766020864381526,0.41263040238450077
94,0.5901764050101647,-0.07222768706144655,0.24687520493147097
95,0.584125636672326,0.07295938357058895,0.19714476949196813
96,0.1233974358974359,0.41506410256410264,0.1670673076923077
97,0.0,0.0,0.5
98,0.5530199895627708,0.2752422117849931,0.20284669752456153
99,0.10177045177045185,0.14664224664224657,0.3448870573870574
100,0.2702982467490457,-0.19124021478941577,0.07367212266287115
101,0.4628334988228211,0.09701640736854833,0.3362810152147191
102,0.2134532134532134,0.2544788544788543,0.08797868797868791
103,0.14238816738816729,0.08935786435786436,0.04254148629148624
104,0.23262478255416374,0.22422142120962596,0.3107137403955742
105,0.2458582089552238,0.09085820895522367,0.178535447761194
106,0.08139765733571575,0.11038316458209241,-0.09340877506452261
107,-0.027897223549397387,0.33925253490470875,0.12449567340871681
108,0.045255191278389395,0.08307031732880932,0.0050260714614484
109,0.5862852664576802,-0.250078369905956,0.25759535005224654
110,0.06777552157986938,0.18817685937251166,0.05757535037426342
111,0.36201410388716904,0.11347609219126242,0.31921869625043
112,0.08156209987195906,-0.015407597097737868,0.018875373452838184
113,0.6042896330071784,-0.15529224852592283,0.3084083155877019
114,-0.08795179526886843,-0.4184361257531991,0.06431599114525943
115,-0.33888015570027685,0.1277865109663897,0.09701512089228237
116,0.0212637429020176,0.25782288268696385,0.09145825782288264
117,0.12819407031930746,0.2779266906401633,0.0339338871122552
118,0.06399428881897318,0.011742036566721015,0.025399277257622366
119,-0.3341692789968653,0.12037617554858937,-0.0634273772204807
120,0.018020468375437915,0.3388760833486999,0.055722155633413206
121,0.7324175824175825,0.23241758241758248,0.2811813186813187
122,1.174245013573452,-0.019032297350917826,0.0896442027021187
123,0.1274845085889088,0.0002117813161816584,-0.11321084006588755
124,0.8581973581973583,0.364024864024864,0.26568570318570317
125,0.13877010523351974,0.1791741456375604,0.3731665522824059
126,0.47966101694915264,0.022518159806295346,0.1556295399515738
127,0.0,0.0,0.5
128,0.49207816906026625,-0.3391238769755394,-0.0001688635320348797
129,0.18491117344553532,0.05856708742402983,0.06880843852267415
130,-0.07105394605394622,0.15330502830502823,0.42568889443889446
131,1.0865754363911664,-0.1685969774019368,0.1069379767448504
132,0.9296494595002057,-0.12085559100484489,0.20527532281263616
133,0.23997844521966016,0.08759749283870799,0.10957060608638935
134,-0.016444394213381508,0.09962703435804698,0.34633533001808314
135,0.11362295886591511,0.19247600546089727,0.0023860491398262074
136,0.7261294113187523,0.2409681209961717,0.2567285167355293
137,0.267244293239684,0.375479587357331,0.20800510316066734
138,0.3491853503047533,0.35438015549955837,0.11696805474790539
139,0.22326573074812506,0.14561421559660992,0.20392382705322842
140,0.08218282521079046,0.17268056276735144,0.18003288578987708
141,0.6028682258696283,0.2315403762809093,0.23486852911817846
142,1.1018337048408124,-0.246553391933381,0.09468919544097232
143,0.4332658569500677,-0.27186234817813765,-0.08331646423751693
144,0.004302149463439764,0.22108536624665664,0.09423238052270311
145,0.2362950340798442,0.26321811100292103,0.06881085686465427
146,0.42868931994812776,0.33345122471003263,0.141415240634437
147,-0.18013068013068012,0.5537570537570536,0.3280442530442531
148,0.9901672240802678,-0.1739353400222966,0.22245819397993316
149,1.0777668628770476,-0.0711132425247969,0.12709508081753473
150,0.04253393665158367,-0.0343891402714932,0.36832579185520353
151,0.7365705044904562,-0.14914378122382965,0.2132663374628202
152,0.134920634920635,-0.061904761904761796,0.001984126984126977
153,-0.003014158517004817,0.25505035761202743,0.060288643993577584
154,0.0736974736974737,0.1095949095949097,0.16793926793926794
155,0.08033335443672418,-0.04647823976617432,-0.012945116675371793
156,0.578159729864238,-0.05587808993553922,0.2482494413479821
157,0.2443235881266443,0.030401686598630406,-0.02075831638649972
158,-0.03769714407502134,0.4145087382779198,0.33754928601875533
159,0.647395052473763,-0.17674287856071969,0.21293571964017988
160,0.01882676147382023,0.12596961861667744,0.3098537491919844
161,0.1882554945054946,-0.15789835164835186,0.336349587912088
162,0.22168189409568706,-0.34811867570488264,-0.026365556537970347
163,-0.019634460463004544,0.13381822495899032,0.19995505474423414
164,-0.18569925997303172,0.31958863661921255,0.047020999412971776
165,0.30342844600526775,0.1928402107111502,0.22928994732221253
166,-0.09750233426704014,0.21678338001867414,0.21385971055088704
167,0.44293605539150793,-0.1781819570308522,-0.03751972813359128
168,0.5028538812785388,-0.16381278538812782,0.18821347031963476
169,0.004179825985432095,0.12019828346730421,0.21500892046032205
170,-0.10267778753292356,-0.1615013169446884,0.07419885864793674
171,-0.03212506624271305,0.1545416004239536,0.41451775304716476
172,-0.2493854293854295,0.8474806674806675,0.13483312983312978
173,0.574679074330657,-0.07253577978074888,0.24388645330639114
174,-0.04345238095238091,0.03988095238095224,0.07038690476190479
175,-0.057742989668985945,-0.04519818680160237,0.07897823107737711
176,-0.20509324034921578,-0.06884429165283229,-0.055925745774222435
177,0.3685526507030994,0.010794030013444256,0.3560638921187457
178,0.703240411698123,-0.11580720734949568,0.28339387717497166
179,0.19734308817866753,0.19734308817866753,0.4455621871390065
180,0.09907049907049914,0.4059488059488059,0.16279851279851276
181,-0.2766082756995979,0.07942517710804864,0.09777542194625333
182,0.0036324786324786196,0.15747863247863236,0.3073183760683761
183,-0.07965587044534417,-0.029655870445344068,-0.12087550607287445
184,0.4997781655034894,0.05742522432701891,0.3286945413758723
185,0.8840104308854311,-0.03181448493948502,0.23518084846209852
186,0.6478233733811829,0.4016695272273365,0.16218208768918707
187,0.11367088190452368,0.3588816098738723,0.1635752660814378
