,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate
146,1.5744934,1.4996157,146,0.3105722,0.28032762
147,3.6757379,4.4596343,147,0.7651614,0.9802733
148,4.459915,4.282499,148,0.7312737,0.7637054
149,2.499176,2.9190965,149,0.35339567,0.3627236
150,2.49815,2.564785,150,0.15962939,0.13444644
151,4.1054277,4.298769,151,0.064840406,0.081879616
152,5.729864,5.9918118,152,0.04365083,0.03520602
153,3.3270752,2.4888473,153,0.6525891,0.6777349
154,2.1500468,1.777488,154,0.6588942,0.8932787
155,2.8085868,2.8970733,155,0.6023197,0.60915375
156,5.122415,5.354765,156,0.57595944,0.55462766
157,4.544114,4.266512,157,0.3303728,0.24001181
158,3.9835799,4.621518,158,0.59154934,0.4632241
159,1.3211184,1.1271498,159,0.5551332,0.66526014
160,3.273265,3.0633178,160,0.046643358,0.038998127
161,4.347238,5.0600314,161,0.79955065,0.74975395
162,5.82067,5.6206455,162,0.27924004,0.33813322
163,4.057592,4.1316347,163,0.8622593,0.8126531
164,5.135624,5.3305883,164,0.7073506,0.72244656
165,4.882296,5.030728,165,0.61598366,0.6667647
166,5.085999,5.759664,166,0.13227287,0.11249483
167,3.3269718,4.5645895,167,0.6988741,0.74980026
168,3.7707021,4.317425,168,0.8213514,0.8391639
169,4.8128934,4.80657,169,0.43038294,0.4150812
170,0.93519384,3.5896094,170,0.39727062,0.0017064214
171,2.4662673,2.4287672,171,0.2323743,0.17191797
172,4.8403172,4.443584,172,0.84814715,0.92227644
173,3.593957,3.4541287,173,0.82061154,0.9524195
174,2.86371,3.1578171,174,0.7027075,0.98943406
175,1.5523957,2.0288734,175,0.6338862,0.8340305
176,1.1386335,1.2164867,176,0.43664974,0.05909884
177,2.7895665,2.763642,177,0.07798372,0.08159274
178,4.724886,4.421184,178,0.08141416,0.06449288
179,5.0853143,5.8142037,179,0.36402616,0.2765013
180,4.117681,2.9113028,180,0.6329674,0.41975713
181,5.9283037,5.9458632,181,0.45229298,0.44431937
182,4.0532393,3.3979025,182,0.5733964,0.62003374
183,4.8013477,5.992228,183,0.41200167,0.43096536
184,4.847583,4.912669,184,0.870538,0.99216074
185,2.331127,1.8104432,185,0.685929,0.8663144
186,1.9778374,2.3926613,186,0.33687934,0.3963421
187,1.6439456,1.225448,187,0.48088762,0.035503864
