,inferred mb weight,subject,inferred discount,inferred mf weight,inferred learning rate
39,0.66056216,39,0.27952608,1.6593963,0.3222047
40,0.47267154,40,0.7720397,1.1167407,0.68890977
41,0.5717561,41,0.2105782,0.736618,0.60870975
42,0.55718213,42,0.56846035,0.8725757,0.30452403
43,2.1083431,43,0.5121275,2.529822,0.6779713
44,0.64722365,44,0.2513285,0.8157012,0.50774336
45,1.0823075,45,0.6228493,1.4765655,0.6587647
46,1.4171147,46,0.5236155,1.173334,0.49715766
47,1.6688305,47,0.48574236,1.7310921,0.47397828
48,0.6665013,48,0.6069867,1.8928765,0.7025067
49,1.2936898,49,0.36557612,1.209844,0.43998137
50,1.3369609,50,0.56041807,1.4047415,0.6074276
51,0.56833005,51,0.26256952,0.69848377,0.6315955
52,2.108742,52,0.3323428,1.2749099,0.5562228
53,0.83013296,53,0.2892254,1.1463052,0.55639184
54,0.7962828,54,0.7015494,1.3475966,0.634019
55,1.1213725,55,0.19102108,1.1305223,0.62831676
56,1.5807343,56,0.49145684,2.358829,0.59368116
57,0.6673841,57,0.68394035,2.0557592,0.3445924
58,2.164431,58,0.6063833,2.4505513,0.6740376
59,2.386804,59,0.53672475,1.2113312,0.383738
60,1.0449361,60,0.3459408,1.0710161,0.6092199
61,1.2189678,61,0.32366258,2.85512,0.46356422
62,1.152108,62,0.41868103,0.77356565,0.71467876
63,0.8858341,63,0.42315778,1.0935373,0.62553144
64,1.0169271,64,0.46566483,2.7102282,0.5089997
65,0.95880365,65,0.4696982,1.1849775,0.70728725
66,2.2141976,66,0.68448675,2.179358,0.48159465
67,1.0474302,67,0.66795903,1.9193591,0.44079828
68,0.97270775,68,0.21766165,1.4681485,0.43506256
69,0.53565,69,0.3158467,0.74927366,0.4193368
70,1.5786054,70,0.604772,1.7223552,0.6535009
71,0.836482,71,0.68563956,0.9748114,0.70338374
72,2.670672,72,0.39432165,1.1587818,0.81036204
73,1.2653364,73,0.6423445,1.3812388,0.5340328
74,2.4928515,74,0.5805769,2.2624493,0.50879884
75,1.0190645,75,0.25644362,1.0673562,0.75250965
76,0.93391746,76,0.5497065,1.164,0.39309227
77,3.9246202,77,0.35151404,0.94766814,0.83180046
78,0.67847306,78,0.46330804,1.0025412,0.5482726
79,0.86921847,79,0.18165283,1.3095683,0.7047436
80,0.7047987,80,0.47881225,1.9041077,0.44992274
81,3.677725,81,0.30132937,1.6168504,0.76141506
82,0.3644662,82,0.3102102,0.465081,0.68170017
83,1.8572437,83,0.42067644,1.03802,0.74101394
84,0.3923733,84,0.2853318,0.486818,0.639396
85,0.72751516,85,0.17006792,1.6883342,0.5651399
86,0.750528,86,0.5395025,0.994998,0.55598027
87,2.9304886,87,0.55864954,1.8237406,0.5258422
88,0.58184034,88,0.62826484,1.0353953,0.3261999
89,0.4266914,89,0.35745507,0.49165276,0.69967246
90,1.5359249,90,0.5762231,1.4448214,0.7929163
91,1.0233556,91,0.3344699,1.2621208,0.739023
92,0.42072022,92,0.46639392,0.6007591,0.73895115
93,1.9799842,93,0.65447336,1.8849944,0.38807085
94,2.6377668,94,0.46612078,1.9411038,0.58449537
95,1.6492202,95,0.38240546,1.6256931,0.5881187
96,1.0845684,96,0.30400708,2.0172374,0.5219003
97,0.43529895,97,0.8599965,2.7740972,0.3726718
98,1.5068198,98,0.5898046,1.8360484,0.7230028
99,1.3576392,99,0.6399911,2.2294805,0.5362773
100,0.43652716,100,0.39748225,0.5648578,0.34273082
101,2.1171422,101,0.58804965,2.3811758,0.5636754
102,0.83685607,102,0.26974946,1.3330318,0.58989304
103,0.90738356,103,0.34382144,1.0864221,0.61717826
104,0.77611214,104,0.4697232,1.8673567,0.44194233
105,0.77456737,105,0.32954115,1.0349017,0.28708526
106,0.4725325,106,0.2380511,0.5545955,0.7043596
107,0.59031594,107,0.37247267,0.8397046,0.6145353
108,0.47790617,108,0.25738403,0.78430676,0.63518
109,2.1113753,109,0.30707154,1.9349353,0.45805034
110,0.73549587,110,0.30951655,0.7775603,0.32496217
111,1.2882469,111,0.47020257,1.2930193,0.3136033
112,0.71316737,112,0.21907818,0.95156544,0.5293938
113,2.9271255,113,0.55364203,2.1389863,0.5545547
114,0.5095994,114,0.20873599,0.7639953,0.58146036
115,0.43986267,115,0.37347043,0.91185755,0.5889644
116,0.733958,116,0.3525088,1.0625266,0.6341011
117,0.7061561,117,0.37425542,0.8816491,0.71534365
118,0.75537014,118,0.16565979,1.290945,0.35430512
119,0.4423376,119,0.25091052,0.5888335,0.71989584
120,0.648576,120,0.39543682,0.9751936,0.6208573
121,3.0522358,121,0.37244946,2.424671,0.53044796
122,3.0853655,122,0.2644673,1.6137631,0.81516135
123,0.39861128,123,0.22867276,0.47139394,0.6304823
124,2.2265313,124,0.50959516,1.51788,0.47296685
125,0.48859727,125,0.77055955,1.5218471,0.47118446
126,1.0219061,126,0.39578918,1.0863506,0.43413433
127,0.40583524,127,0.83536094,2.1708388,0.2941634
128,0.6398956,128,0.27531254,0.670655,0.628556
129,0.33737934,129,0.2836665,0.412598,0.7069066
130,1.1728481,130,0.3603807,3.5348082,0.41136044
131,2.7743282,131,0.3492282,0.9032116,0.79481804
132,2.4020576,132,0.6352327,1.3537321,0.7439823
133,1.2584114,133,0.23979229,1.5873206,0.61591727
134,0.5872497,134,0.57091403,1.0297691,0.27237386
135,0.72426355,135,0.20056924,1.2996975,0.54985464
136,2.3130758,136,0.58599305,2.086019,0.7423961
137,1.1575803,137,0.495743,1.562555,0.55540955
138,1.471053,138,0.5133174,1.5690144,0.6414
139,0.582004,139,0.5152317,0.9934198,0.41922578
140,0.50680757,140,0.6735257,0.8208561,0.656948
141,2.3534946,141,0.58189195,2.1219413,0.6336665
142,2.471298,142,0.38889316,0.663116,0.80399156
143,0.41466123,143,0.28516662,0.4578826,0.7403015
144,0.5194891,144,0.3982021,0.73242605,0.666904
145,0.67064095,145,0.43961573,0.816707,0.6428409
146,0.7120375,146,0.60376316,1.0823464,0.7452709
147,0.5745952,147,0.8147182,2.1465855,0.700341
148,2.8614736,148,0.48052585,1.3385731,0.62702847
149,2.1509924,149,0.38931838,1.09657,0.78228897
150,1.1440946,150,0.47742042,2.1367552,0.38286188
151,3.030699,151,0.42785576,1.4497405,0.59297776
152,0.4538084,152,0.2430509,0.55557954,0.7344779
153,0.5990695,153,0.20323479,1.7141083,0.39810205
154,0.72572935,154,0.2957116,1.7630028,0.4392813
155,0.3729729,155,0.2604886,0.4556065,0.68063647
156,0.6346679,156,0.6457858,0.94881946,0.41409814
157,0.46292368,157,0.26533216,0.5951947,0.6713535
158,0.49438745,158,0.8415299,1.8599757,0.7090232
159,2.5717647,159,0.3616535,1.5192356,0.5439161
160,0.61263216,160,0.5888629,1.381256,0.46988428
161,0.52870655,161,0.61993897,0.91452944,0.26652265
162,0.64872,162,0.18925504,0.8193548,0.5019113
163,0.53906673,163,0.38894305,1.3283944,0.3319629
164,0.50481164,164,0.30064705,0.85230315,0.70937604
165,1.4634553,165,0.5021585,1.5756115,0.44527757
166,0.466057,166,0.6649991,0.8601356,0.5584832
167,0.6395936,167,0.4406197,0.7110746,0.54182976
168,0.9645581,168,0.5148219,0.8601719,0.36035487
169,2.3879786,169,0.38294923,2.1054828,0.5663113
170,0.41643104,170,0.27981105,0.6183022,0.7079421
171,0.5011519,171,0.8359972,2.1354747,0.5489706
172,1.1080309,172,0.47529164,2.0822768,0.6406469
173,1.4141368,173,0.63957447,1.6403252,0.6032337
174,0.5698619,174,0.263758,1.2373192,0.5430092
175,0.4409337,175,0.33991635,0.70769006,0.6273004
176,0.6311571,176,0.18334915,0.97144383,0.62820166
177,1.63469,177,0.6846765,1.8613683,0.5165311
178,2.2093608,178,0.6942826,1.7659416,0.6185899
179,1.5222341,179,0.60158455,2.952469,0.5072784
180,0.5343214,180,0.42836493,1.062115,0.45977548
181,0.5144233,181,0.36823174,0.7013354,0.5074552
182,0.75379246,182,0.6525992,1.7923911,0.5940639
183,0.44044912,183,0.19255537,0.5629835,0.7139592
184,2.365501,184,0.4533681,3.284776,0.66662884
185,4.0981236,185,0.41950098,2.305151,0.6225001
186,2.7684298,186,0.38587546,1.6311578,0.5719396
187,0.619583,187,0.60603565,1.3232242,0.71152806
