,discount,learning rate,mf weight,mb weight,subject
0,0.5719004,0.47688925,1.7469192,1.6710255,0
1,0.3914205,0.67061716,3.8132463,2.8287024,1
2,0.30400544,0.8247718,1.3524841,0.8039292,2
3,0.54808724,0.17898259,0.680496,0.28443506,3
4,0.65091324,0.5324752,1.4503013,0.74261117,4
5,0.10448065,0.29590747,3.0511074,0.51257724,5
6,0.21516725,0.5331923,2.144575,1.4371638,6
7,0.29421303,0.7609954,1.0612983,0.3177083,7
8,0.44831973,0.43265325,1.08026,1.7534949,8
9,0.1972476,0.65844035,3.1345549,0.9125402,9
10,0.50853205,0.5128209,1.6939099,2.89493,10
11,0.60608375,0.5570611,1.6675848,2.2529035,11
12,0.6489145,0.46346268,1.3349919,2.1860123,12
13,0.32180434,0.55047196,3.1595078,2.8588204,13
14,0.63158756,0.33583367,0.8270967,1.4923658,14
15,0.7064485,0.5056772,0.7358151,1.8256721,15
16,0.3374277,0.23734206,1.0809427,0.9052504,16
17,0.65750766,0.6643337,0.9132995,1.6040301,17
18,0.75649333,0.7008544,3.4398787,2.151496,18
19,0.24730887,0.49383748,0.8062736,0.908842,19
20,0.33553895,0.32717922,0.706118,0.235057,20
21,0.2438685,0.6909023,0.70349675,2.0649827,21
22,0.5209763,0.44738808,1.4380888,1.7018993,22
23,0.34480372,0.63695896,1.2085449,2.449509,23
24,0.08765826,0.7711688,1.9195232,0.56834203,24
25,0.6483603,0.4509852,1.2031252,1.4253153,25
26,0.48318258,0.46630925,0.5571116,0.16337982,26
27,0.2551332,0.6436154,3.067671,3.6915407,27
28,0.41864225,0.658203,0.67731273,0.5225021,28
29,0.31166062,0.5652419,1.7350411,0.6165609,29
30,0.6691747,0.38536462,0.8624459,0.8914951,30
31,0.17473437,0.36791047,0.75170076,1.0458099,31
32,0.60787,0.78278464,0.56638664,0.45669484,32
33,0.6442973,0.60244083,1.3609996,1.243304,33
34,0.10596504,0.659348,0.637082,0.70324373,34
35,0.67833173,0.7395143,3.2473245,0.3617331,35
36,0.55637056,0.70645446,0.63181245,1.0905805,36
37,0.7972289,0.58194345,2.366479,0.59860915,37
38,0.855791,0.36990324,0.77070296,1.0170791,38
39,0.20285307,0.28075603,1.3032949,0.9206288,39
40,0.9238658,0.8046562,1.2140535,0.5052391,40
41,0.13663848,0.5556398,0.72469485,0.46769363,41
42,0.64350235,0.2806138,0.79150903,0.40447444,42
43,0.5681004,0.6990794,2.7144716,1.6067426,43
44,0.3908574,0.5295515,0.43475235,0.60347927,44
45,0.41340232,0.54968554,1.2608075,1.1201066,45
46,0.60689044,0.38530368,0.61565757,2.0099947,46
47,0.43988302,0.44542515,1.3249438,1.2287551,47
48,0.5107351,0.7159342,1.9775348,0.2514298,48
49,0.3169991,0.34531948,0.63941455,1.8270581,49
50,0.6580982,0.633544,1.4405832,1.8429601,50
51,0.17185849,0.68216383,0.80365574,0.6189021,51
52,0.12688263,0.40049338,1.4097035,2.3368702,52
53,0.2539225,0.4507232,1.4686315,0.73782074,53
54,0.684098,0.7317821,1.9353864,0.70423865,54
