,inferred dec temp,subject,inferred reward rate,inferred cached weight,inferred cached rate
0,3.2504537,0,0.5418961,2.958745,0.617006
1,3.3175595,1,0.52817017,2.9382048,0.61714035
2,3.0490475,2,0.65304834,2.9631164,0.6565508
3,3.0048702,3,0.30902624,2.905189,0.6465636
4,5.1184297,4,0.6309261,2.919871,0.58561933
5,2.9763443,5,0.34147078,2.950885,0.6522848
6,4.2158213,6,0.3276728,3.0243325,0.52206874
7,3.259556,7,0.3798583,2.9414039,0.65195197
8,5.083871,8,0.6453699,2.9201386,0.63943154
9,3.7031407,9,0.48542303,3.051563,0.6085613
10,3.430918,10,0.60800886,2.921481,0.6103242
11,3.1093085,11,0.63866234,2.9156957,0.58505225
12,4.4515247,12,0.47790685,2.9204571,0.5873848
13,3.137375,13,0.5969719,2.8613956,0.6364402
14,4.8427167,14,0.34789002,2.9430153,0.64367706
15,4.428165,15,0.66554296,2.9969022,0.5441513
16,3.4044228,16,0.41122454,2.9957066,0.6012239
17,3.7589617,17,0.632901,2.928133,0.58826387
18,3.289667,18,0.32098904,2.8481739,0.3712865
19,6.6932445,19,0.55007213,3.068519,0.6004161
20,3.826204,20,0.6564667,2.9960847,0.5484032
21,5.687862,21,0.3004762,2.875006,0.62425315
22,6.2714825,22,0.2893483,2.9914973,0.6103441
23,5.171548,23,0.56701356,2.9036913,0.62852293
24,4.290713,24,0.57523656,2.9018426,0.5136799
25,2.902296,25,0.30618724,2.9667268,0.6238015
26,3.58669,26,0.67336476,2.9280875,0.6317897
27,6.3860383,27,0.67147315,3.0317566,0.56097263
28,3.158814,28,0.57679045,2.8966348,0.63234156
29,5.5736012,29,0.5631244,3.0602167,0.6122044
30,3.5767994,30,0.647814,3.0627513,0.6338944
31,4.0047307,31,0.30979723,2.940404,0.6260243
32,4.5814476,32,0.30961695,2.9678564,0.46228108
33,4.391163,33,0.5816613,3.015275,0.55832464
34,6.3167295,34,0.28968346,2.9210527,0.5474368
35,6.208203,35,0.30124247,2.9931479,0.6751921
36,3.007632,36,0.6337261,2.91784,0.637097
37,5.250971,37,0.31299266,2.9533901,0.6220052
38,3.572324,38,0.5732715,3.009665,0.6353803
39,5.786018,39,0.6647894,2.9799955,0.60012364
40,3.0317345,40,0.292581,2.9246986,0.64337975
41,5.897871,41,0.299841,2.9270523,0.6242627
42,6.457786,42,0.51201844,2.880522,0.41396803
43,3.125555,43,0.32175457,2.9935498,0.6401705
44,3.2894828,44,0.6226717,3.055192,0.5560696
45,3.5053668,45,0.6526085,2.9607284,0.5460453
46,2.8269985,46,0.35535634,2.9362319,0.60353893
47,3.111357,47,0.6555802,2.857889,0.5684403
48,5.1425176,48,0.34158143,2.95,0.6058185
49,3.5531907,49,0.29988268,2.9153664,0.4572714
50,3.0201387,50,0.60747343,2.9980633,0.6588045
51,3.4127264,51,0.62818277,2.9717846,0.6294289
52,3.1953385,52,0.635812,2.9214375,0.6156669
53,6.1194305,53,0.32062224,2.9332254,0.6522532
