,inferred dec temp,subject,inferred reward rate,inferred cached weight,inferred cached rate
0,2.8159447,0,0.48621303,1.1350473,0.66642666
1,2.8590283,1,0.46515128,1.0006827,0.64680594
2,1.2837212,2,0.70753866,0.92074805,0.691536
3,1.6146803,3,0.2140564,0.916702,0.6652217
4,4.7839966,4,0.662752,0.9473551,0.5972513
5,1.3882864,5,0.11306136,0.91570985,0.7351658
6,3.7532458,6,0.30937883,1.1167407,0.4847856
7,4.049453,7,0.077889696,0.84366924,0.6562213
8,5.0895424,8,0.7254366,1.0048395,0.7369077
9,3.2735212,9,0.46157566,1.1605456,0.6363282
10,2.785178,10,0.59660095,0.96763545,0.6114333
11,1.5505615,11,0.60782874,0.8741601,0.55122155
12,3.9532466,12,0.45481053,1.0053757,0.65009934
13,1.6302062,13,0.46986297,0.87762356,0.6732646
14,5.6271324,14,0.0684828,1.0104691,0.6866126
15,4.6776795,15,0.8192967,0.9384696,0.5446222
16,3.1605806,16,0.3974186,0.9758303,0.6536216
17,3.8205416,17,0.7278756,1.0032035,0.6183247
18,2.9155712,18,0.25665277,0.9461085,0.25229964
19,6.9329367,19,0.5656506,1.2023532,0.66489774
20,3.842528,20,0.7949265,0.9296869,0.5253955
21,5.8947496,21,0.16701114,1.112239,0.7101549
22,5.331324,22,0.21162927,1.1903955,0.6148745
23,4.6933656,23,0.55741566,0.9982617,0.6861477
24,4.032565,24,0.5863433,0.8642741,0.49707708
25,1.6842588,25,0.12134519,0.96607924,0.6468617
26,3.2728925,26,0.8239738,0.86688393,0.67237085
27,6.622883,27,0.83162546,0.9255024,0.5637465
28,2.3208804,28,0.4814608,0.94727683,0.6352115
29,5.029799,29,0.5460447,1.234896,0.6815577
30,3.4723985,30,0.7964447,1.0008554,0.6755118
31,3.6952426,31,0.23141369,0.99642843,0.6537063
32,4.062532,32,0.27092597,0.96673,0.48409846
33,4.0972166,33,0.5829574,1.2753422,0.531823
34,5.6157017,34,0.23909152,1.0819678,0.5552263
35,5.575006,35,0.16889712,1.1022481,0.7808868
36,1.2525231,36,0.5406254,0.8492744,0.6671757
37,5.188977,37,0.0925278,0.97650766,0.5866249
38,3.0360456,38,0.52462476,0.9612957,0.6868434
