,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,2.0153348,2.1687117,0,0.29417095,0.35261995,0.6643261,0.0,0.6397028,0.0
1,4.684616,5.7649903,1,0.4256958,0.477,0.73502916,0.0,0.59638405,0.0
2,4.5014224,5.394928,2,0.795342,0.89976037,0.6669558,0.0,0.6135799,0.0
3,2.5512242,2.8742418,3,0.59358877,0.6169945,0.5765569,0.0,0.62826246,0.0
4,3.9758613,3.9865882,4,0.7106816,0.7441122,0.6963749,0.0,0.63496107,0.0
5,3.8958921,3.7455478,5,0.900049,0.98201615,0.73694277,0.0,0.67385286,0.0
6,5.414003,5.7367635,6,0.7505273,0.75335175,0.6511927,0.0,0.65451956,0.0
7,1.6290027,1.5848184,7,0.5818991,0.6720792,0.7100998,0.0,0.61004186,0.0
8,2.2989926,1.9780282,8,0.41404706,0.26937354,0.725648,0.0,0.5855063,0.0
9,2.3453622,2.1680171,9,0.67272365,0.80212176,0.69061244,0.0,0.6547117,0.0
10,3.194834,4.6429787,10,0.85622364,0.92791075,0.75525826,0.0,0.66885734,0.0
11,2.505382,2.204709,11,0.61993635,0.54325145,0.66820496,0.0,0.5518414,0.0
12,2.1672168,2.4552453,12,0.3070144,0.44113612,0.6908126,0.0,0.6579047,0.0
13,4.0895004,3.992498,13,0.21658465,0.29375738,0.73481077,0.0,0.64353734,0.0
14,3.4509208,4.3369565,14,0.66125387,0.69033027,0.6725013,0.0,0.6003513,0.0
15,5.7811437,5.9758964,15,0.16350196,0.1901511,0.8256996,0.0,0.53349376,0.0
16,1.6811253,2.7198472,16,0.21442981,0.19138616,0.6131437,0.0,0.65790224,0.0
17,4.1563134,4.130576,17,0.07570354,0.040699244,0.72811383,0.0,0.5979993,0.0
18,4.0125284,3.3156319,18,0.74307734,0.8544384,0.63578516,0.0,0.5958353,0.0
19,2.9998899,3.5577807,19,0.7130177,0.7933004,0.78834987,0.0,0.46699703,0.0
20,4.36822,3.6120362,20,0.4803705,0.53039956,0.686832,0.0,0.5810986,0.0
21,6.1511855,5.99012,21,0.34886187,0.35341185,0.69972414,0.0,0.5243992,0.0
22,2.7022638,3.494143,22,0.71816057,0.6956558,0.80355966,0.0,0.43876544,0.0
23,2.6553466,3.5074992,23,0.61577904,0.7198265,0.62086886,0.0,0.5995515,0.0
24,3.3267622,3.5339885,24,0.046673834,0.02757138,0.683173,0.0,0.5984305,0.0
25,3.1938844,3.3794456,25,0.739702,0.7308818,0.7856623,0.0,0.57684475,0.0
26,1.6613202,1.4800713,26,0.61009824,0.5441327,0.6657544,0.0,0.58696055,0.0
27,3.0206733,2.143591,27,0.15788883,0.18349528,0.6919666,0.0,0.6240918,0.0
28,4.7268996,5.4467716,28,0.8621132,0.61485535,0.75513756,0.0,0.6707887,0.0
29,1.6687827,1.5622003,29,0.44915473,0.57235634,0.65143585,0.0,0.66020423,0.0
30,3.3977473,3.708211,30,0.3692798,0.5409691,0.7938556,0.0,0.6630247,0.0
31,2.6890917,3.395609,31,0.09008635,0.077518344,0.67260766,0.0,0.6286428,0.0
32,4.977116,4.9892054,32,0.20629345,0.24957812,0.6581132,0.0,0.59423757,0.0
33,5.720993,5.838755,33,0.35981035,0.34933448,0.7387928,0.0,0.6815205,0.0
34,1.23767,1.9160143,34,0.3317013,0.6027632,0.84362876,0.0,0.6178358,0.0
35,3.5307455,2.3681161,35,0.834334,0.6830814,0.6727719,0.0,0.68626326,0.0
36,5.5585165,5.217768,36,0.19192122,0.22319305,0.655908,0.0,0.63045734,0.0
37,5.4045963,4.537585,37,0.8313262,0.9088377,0.78484476,0.0,0.6013135,0.0
38,3.3421896,4.02093,38,0.29483625,0.27432966,0.6270372,0.0,0.5699554,0.0
39,2.2624269,2.3334703,39,0.73658925,0.9891155,0.6744646,0.0,0.5990074,0.0
40,2.2680893,3.8866248,40,0.3586797,0.97956425,0.68937147,0.0,0.6409669,0.0
41,4.1121593,2.1792645,41,0.63683325,0.6977387,0.7531061,0.0,0.56237775,0.0
42,2.3642886,2.7564898,42,0.39957678,0.50774074,0.66843504,0.0,0.6095529,0.0
43,1.5860145,1.2452698,43,0.5852131,0.86520886,0.84998477,0.0,0.6174729,0.0
44,2.9385684,3.3877153,44,0.64652246,0.6641196,0.7894074,0.0,0.72291225,0.0
45,4.668214,5.451521,45,0.5764005,0.51547605,0.6910009,0.0,0.56285715,0.0
46,1.8216912,2.321631,46,0.7758374,0.64113116,0.7596733,0.0,0.64326596,0.0
47,5.2643194,5.134907,47,0.4112743,0.3649364,0.66641456,0.0,0.61593115,0.0
48,4.9880176,5.597618,48,0.8750172,0.86843777,0.72999924,0.0,0.65394574,0.0
49,3.4519854,4.644023,49,0.5454915,0.5512228,0.870439,0.0,0.5276494,0.0
50,1.667388,2.2894893,50,0.7712025,0.96213114,0.73826957,0.0,0.7043479,0.0
51,1.7339181,1.8467784,51,0.5710009,0.31880885,0.7831436,0.0,0.6650586,0.0
52,2.2992167,1.8374867,52,0.7698108,0.5429475,0.74831563,0.0,0.67917097,0.0
53,5.250527,4.3720036,53,0.26580825,0.21347868,0.70269006,0.0,0.4898656,0.0
54,3.9311404,4.278321,54,0.62539077,0.64863825,0.71808165,0.0,0.63165617,0.0
55,3.546982,4.188054,55,0.65406764,0.7339634,0.6220415,0.0,0.6317707,0.0
56,1.9811379,1.7605833,56,0.058280952,0.1086393,0.660205,0.0,0.7035597,0.0
57,2.6345513,2.7860374,57,0.16332608,0.32576764,0.64833474,0.0,0.5813524,0.0
58,3.6691806,4.183522,58,0.66965723,0.7020018,0.6459812,0.0,0.61888003,0.0
59,4.149877,3.4665954,59,0.6150812,0.6640949,0.6730552,0.0,0.60138047,0.0
60,2.5040488,2.4942954,60,0.090112835,0.11363822,0.83532816,0.0,0.59424835,0.0
61,4.9798555,5.0012345,61,0.12769616,0.10688859,0.8518645,0.0,0.62275267,0.0
62,3.8624992,3.822505,62,0.06805964,0.08700997,0.67869765,0.0,0.55119246,0.0
63,5.43011,5.9672794,63,0.45217568,0.5364712,0.68617874,0.0,0.54485923,0.0
64,3.5890763,3.9536767,64,0.7438042,0.92595786,0.6999215,0.0,0.6284938,0.0
65,3.0063179,3.9732466,65,0.7679881,0.951672,0.71056,0.0,0.64780957,0.0
66,2.421435,1.9389496,66,0.70238477,0.9055735,0.70098853,0.0,0.68559563,0.0
67,3.2028174,3.5074089,67,0.24104203,0.24710739,0.6465789,0.0,0.6002101,0.0
68,5.3160143,5.150317,68,0.6389912,0.5202073,0.7988573,0.0,0.5617599,0.0
69,3.7746239,3.6666317,69,0.8390928,0.93058324,0.7609507,0.0,0.6689005,0.0
70,1.6823777,2.3526292,70,0.65391403,0.4745645,0.6256383,0.0,0.6528473,0.0
71,4.891129,5.6193647,71,0.64887506,0.6509225,0.68227315,0.0,0.5300896,0.0
72,2.1550732,1.1903492,72,0.1430553,0.10568142,0.72169083,0.0,0.6304404,0.0
73,1.9416823,2.1706696,73,0.44953793,0.34462643,0.7285913,0.0,0.5550227,0.0
74,1.371158,1.4574764,74,0.48289415,0.81581485,0.6348753,0.0,0.69048804,0.0
75,6.4969864,5.4140596,75,0.51300097,0.62005717,0.6936783,0.0,0.56157094,0.0
76,2.8256743,3.5866246,76,0.6640335,0.6126061,0.73422986,0.0,0.644307,0.0
77,1.1418746,1.001308,77,0.48273063,0.8671656,0.71571803,0.0,0.54083616,0.0
78,4.598869,3.412374,78,0.52196693,0.62169,0.6871472,0.0,0.53417736,0.0
79,4.021484,5.01204,79,0.5576937,0.5199988,0.7724415,0.0,0.64578587,0.0
80,5.5619354,5.9055796,80,0.8078672,0.82294774,0.6817338,0.0,0.6409926,0.0
81,1.1003163,1.0953579,81,0.39754438,0.606155,0.64148986,0.0,0.61589634,0.0
82,6.6804295,5.8202076,82,0.65080297,0.8040018,0.8227682,0.0,0.68120223,0.0
83,2.9529023,2.307943,83,0.3155759,0.2784801,0.7166145,0.0,0.66314626,0.0
84,3.0786715,5.0826173,84,0.67764425,0.88708186,0.7396294,0.0,0.7105725,0.0
85,1.7400124,2.283066,85,0.45480207,0.9593146,0.61604285,0.0,0.57047534,0.0
86,1.8073926,2.1342568,86,0.23256616,0.31250155,0.7011326,0.0,0.6765113,0.0
87,3.7161973,4.047885,87,0.3850491,0.5053798,0.68817097,0.0,0.57287073,0.0
