,inferred dec temp,subject,inferred reward rate,inferred cached weight,inferred cached rate
0,2.9083917,0,0.48214266,0.9243892,0.6685317
1,2.8111966,1,0.46846446,0.8347772,0.6371425
2,1.1787412,2,0.69258386,0.7792828,0.6832815
3,1.6093684,3,0.20935874,0.7605586,0.6649796
4,4.810571,4,0.66581565,0.7776749,0.5949432
5,1.384582,5,0.10552742,0.73697746,0.7251824
6,3.748339,6,0.31832144,0.9416395,0.50343764
7,5.5611906,7,0.01800482,0.68130064,0.6514442
8,5.0851793,8,0.7363555,0.82349443,0.72805846
9,3.2978354,9,0.4613356,0.9746761,0.6367965
10,2.7933183,10,0.6159227,0.78164566,0.6101766
11,1.4896713,11,0.63138914,0.7065418,0.53075165
12,4.0145826,12,0.4528639,0.8050075,0.64591306
13,1.5954974,13,0.45388043,0.7365408,0.6672444
14,5.6862617,14,0.06845158,0.8337887,0.6887163
15,4.605589,15,0.82956225,0.7806202,0.5522031
16,3.171576,16,0.3940192,0.8271671,0.62922394
17,3.8745275,17,0.7412979,0.85756093,0.61239326
18,3.1289747,18,0.25430754,0.7693553,0.2974513
19,6.8813105,19,0.5637365,0.96812445,0.67690456
20,3.805127,20,0.81000453,0.7658716,0.5436687
21,5.7628975,21,0.16734926,0.9388186,0.7062561
22,5.3856378,22,0.21528031,0.94409657,0.61971676
23,4.7034698,23,0.5680892,0.81249917,0.68539095
24,4.098036,24,0.5788347,0.7224416,0.5164536
25,1.620686,25,0.12188806,0.79282117,0.63173354
26,3.2692037,26,0.8423347,0.7184768,0.6667289
27,6.5606213,27,0.8410941,0.76134557,0.5891644
28,2.3158896,28,0.49333307,0.7819065,0.60542566
29,4.970361,29,0.5470243,1.0019228,0.68263805
30,3.5425875,30,0.8055923,0.8201251,0.67221975
31,3.6559694,31,0.23339526,0.8150283,0.6418159
32,4.0807977,32,0.2707299,0.80177426,0.50237167
33,4.0020804,33,0.5986145,1.0733176,0.5336717
34,5.4619913,34,0.24275994,0.91807336,0.56040615
35,5.4704313,35,0.17064396,0.86590415,0.7754872
36,1.1148176,36,0.5331882,0.7082672,0.64693606
37,5.0009,37,0.091485426,0.81026816,0.5873556
38,3.0785792,38,0.5398714,0.7991604,0.6842262
39,5.523992,39,0.7275172,0.88346,0.64210725
40,2.1424682,40,0.16221653,0.7976971,0.63513845
41,5.413797,41,0.22936651,0.90155345,0.6789943
42,6.264429,42,0.52073497,0.7574278,0.46280998
43,2.4377458,43,0.17338099,0.85804504,0.6703346
44,2.426495,44,0.68805844,1.025193,0.496698
45,3.1839058,45,0.81498086,0.76455665,0.47869825
46,1.4936217,46,0.14245774,0.85257095,0.6073017
47,1.8030782,47,0.7220562,0.8231732,0.48671606
48,4.5925317,48,0.32781044,0.9460835,0.631083
49,3.2160616,49,0.16103768,0.85826135,0.4066869
50,1.091916,50,0.23190337,0.693758,0.722368
51,2.9415107,51,0.70311797,0.787407,0.65526414
52,2.5011034,52,0.72831905,0.6697937,0.5855457
53,5.2222714,53,0.28957456,0.7891563,0.6680332
54,5.7095346,54,0.62295127,0.74799216,0.65485597
55,4.487456,55,0.03537477,0.9093103,0.46255022
56,1.1439003,56,0.6486845,0.75589025,0.59112614
57,1.7080889,57,0.09260827,0.8139581,0.70660406
58,3.6092875,58,0.85845315,0.8243733,0.6544356
59,3.5784981,59,0.41045412,0.67466927,0.58766574
60,3.5772598,60,0.21493694,0.74326354,0.63233435
61,1.0595638,61,0.73426765,0.6977711,0.55103517
62,2.4842398,62,0.16030683,0.7444615,0.6489834
63,4.3969107,63,0.75276846,0.7743383,0.6758093
64,3.3675215,64,0.08252245,0.82172877,0.6543791
65,3.4960518,65,0.44019917,0.9872036,0.5282959
66,5.1039257,66,0.38220605,0.75975907,0.6727006
67,5.040391,67,0.5681315,0.92121655,0.58335775
68,2.8947973,68,0.3173358,1.0331097,0.37787208
69,0.96417016,69,0.27250463,0.8386893,0.6624465
70,1.4156321,70,0.7545553,0.88074,0.2847968
71,5.2388883,71,0.063300505,1.0181473,0.61234593
72,3.6178374,72,0.6166418,0.66365206,0.557924
73,2.7073326,73,0.29288423,0.75577843,0.6014
74,4.834944,74,0.019923622,0.8138877,0.5982957
75,2.1240869,75,0.18167363,0.76736903,0.6336843
76,2.035618,76,0.54058486,0.80822045,0.5421905
77,2.705579,77,0.39900655,0.71492803,0.6778223
78,3.7388175,78,0.11402513,1.00384,0.65508914
79,2.0954516,79,0.6976386,0.96127254,0.3261187
80,4.502233,80,0.27381527,0.82132673,0.6201295
81,5.0998945,81,0.75379753,0.8429012,0.65267015
82,5.1547813,82,0.4161991,0.85876,0.5479063
83,4.8715687,83,0.53194445,0.9122279,0.652793
84,3.80971,84,0.11667731,0.74224234,0.63392663
85,3.6782777,85,0.7581531,0.75059044,0.70057654
86,4.7525907,86,0.20699625,0.7932231,0.6267088
87,2.1831567,87,0.6199852,0.7128829,0.7258269
88,4.888495,88,0.40650725,0.9393453,0.75527096
89,3.5434253,89,0.061499853,0.7510897,0.3642402
90,1.5038105,90,0.6498357,0.8006665,0.61387974
91,3.1450684,91,0.6991424,0.8113232,0.54687804
92,1.7116481,92,0.6872257,0.7760336,0.6753328
93,2.3653216,93,0.5445792,0.8000002,0.6844717
94,3.5082583,94,0.056401696,0.80310017,0.6727378
95,4.57258,95,0.59536606,0.94907874,0.6162528
96,2.9758513,96,0.23449974,0.884179,0.61920875
97,1.4307973,97,0.21361642,1.0653743,0.5752126
98,2.3430026,98,0.37014487,0.8193704,0.7324706
99,1.6727571,99,0.59808993,0.7004963,0.5945881
100,7.2232523,100,0.52428585,0.7637594,0.3490428
101,1.9182805,101,0.07678734,0.6882566,0.60729116
102,2.747651,102,0.7136885,0.9186526,0.6273115
103,6.432144,103,0.77875346,0.8130705,0.5272264
104,1.8188227,104,0.3840107,0.76309294,0.6684095
105,2.5212946,105,0.010191821,0.8448598,0.7381254
106,1.6416084,106,0.23978992,0.75368387,0.680672
107,5.1116643,107,0.46298623,0.66110593,0.6279088
108,3.4874165,108,0.1486474,0.74015623,0.5599017
109,4.6944094,109,0.3104181,0.71420723,0.6364309
110,1.8853005,110,0.71718377,0.7588925,0.6334703
111,1.3320178,111,0.65253156,0.8234424,0.5164437
112,2.8855188,112,0.8330226,0.7284629,0.68574387
113,4.2492228,113,0.7811173,0.7425006,0.6391336
114,3.606375,114,0.040075306,0.800972,0.5823675
115,1.6466601,115,0.27101967,0.6549367,0.52843595
116,4.3032246,116,0.60625553,0.7370928,0.54312027
117,4.120821,117,0.8395155,0.76453847,0.6299335
118,4.488336,118,0.7463683,0.8375928,0.6263705
119,4.760495,119,0.8448241,0.9645556,0.54893285
120,3.845074,120,0.4732171,0.78971255,0.5575139
121,4.358241,121,0.4094024,0.7671362,0.68476856
122,2.903085,122,0.44431838,0.77838886,0.47785217
123,6.158817,123,0.7106924,0.8477775,0.42411318
124,3.3865147,124,0.8001708,0.818792,0.49460557
125,4.7309985,125,0.6405993,0.77582043,0.6617896
126,4.241832,126,0.12859781,0.8586047,0.65556186
127,2.9751024,127,0.27436042,0.83863974,0.5342031
128,5.0691314,128,0.41228157,0.86894375,0.62832975
129,5.432199,129,0.035624757,0.7512068,0.70834374
130,2.88125,130,0.03652562,0.8331139,0.60184413
131,2.0158796,131,0.23132287,0.8152692,0.696834
132,3.8085115,132,0.5119987,0.74945617,0.6205299
133,5.016761,133,0.29391125,0.7360425,0.654936
134,4.99066,134,0.07160194,0.8354568,0.63571095
135,3.893355,135,0.8007206,0.8778386,0.6395732
136,5.341084,136,0.10547784,0.76513445,0.71194285
137,3.123925,137,0.09153331,1.0179608,0.68461305
138,4.2481575,138,0.7275591,0.7275531,0.50271964
139,5.7391973,139,0.2691908,0.9315096,0.6222579
140,1.3423738,140,0.6058043,0.74230903,0.6090145
141,4.4690585,141,0.83463657,0.87799025,0.7298414
142,5.157178,142,0.8990952,0.7702087,0.68542916
143,4.9687524,143,0.7689127,0.75220704,0.60463476
144,2.821858,144,0.2041997,0.7513563,0.61496705
145,4.3791084,145,0.4649248,0.8022538,0.69045514
146,5.657051,146,0.08625826,0.76302624,0.6155576
147,4.1410155,147,0.49072278,0.731583,0.30104515
148,3.588892,148,0.25342175,0.7969142,0.5461148
149,5.3232512,149,0.84417164,0.92290187,0.57828146
150,5.6443124,150,0.2873688,0.87072676,0.45140913
151,4.011369,151,0.68327236,0.82090396,0.5849564
152,5.278829,152,0.39733407,0.9742561,0.6908689
153,3.8569949,153,0.059059348,0.7830592,0.6638935
154,5.7945733,154,0.08506623,0.98955953,0.6787026
155,1.789722,155,0.7138643,0.8135383,0.57053626
156,5.150998,156,0.31199396,0.9421996,0.5800878
157,3.0375733,157,0.73856235,0.6601481,0.5832715
158,5.4964213,158,0.7614815,1.024019,0.43673593
159,3.829979,159,0.27232698,0.70153403,0.5026014
160,2.2212389,160,0.69117296,0.8348741,0.6746565
161,6.2815385,161,0.39777935,0.8039692,0.6345895
162,3.601274,162,0.8353694,0.7735747,0.6287528
163,3.2044172,163,0.8443182,0.7875531,0.7067555
164,1.0532695,164,0.46592188,0.73425937,0.7218103
165,1.9980875,165,0.5458846,0.70356554,0.5844888
166,3.2161262,166,0.74897456,0.7956532,0.49503082
167,1.8031507,167,0.37736222,0.71788466,0.6435349
168,3.8772433,168,0.014200873,0.70342654,0.5750919
169,5.163398,169,0.069445856,0.82439363,0.4546586
170,4.599096,170,0.7067115,0.86723113,0.61379564
171,2.5354369,171,0.54854417,0.79440415,0.60375684
172,3.562471,172,0.80336815,0.786896,0.6220524
173,3.6574478,173,0.72615266,0.7580866,0.6945587
174,4.7599826,174,0.53276086,0.92606354,0.4659207
175,2.4282153,175,0.6670193,0.8055901,0.63041884
176,3.4731507,176,0.067414716,1.0451567,0.5594348
177,1.5058194,177,0.5870204,0.7563316,0.6002909
178,1.2548282,178,0.70694757,0.94611883,0.6400416
179,1.6207784,179,0.06800612,0.80900365,0.7276858
180,7.31053,180,0.761229,0.78822625,0.4046229
181,2.314726,181,0.57943887,0.8286497,0.6545307
182,2.1371245,182,0.34094197,0.7189978,0.656828
183,5.559219,183,0.8802898,0.831312,0.6245059
184,2.6222696,184,0.4257484,0.76155335,0.64083755
185,4.238836,185,0.21679312,0.8450309,0.5204087
186,1.6008346,186,0.48628485,0.8248977,0.612386
187,2.8642724,187,0.33126,0.78523946,0.5990139
