,inferred dec temp,subject,inferred reward rate,inferred cached weight,inferred cached rate
0,2.7769003,0,0.4930573,1.4126496,0.6793567
1,2.7544909,1,0.46178913,1.3029089,0.6434132
2,1.4693748,2,0.71157813,1.2016832,0.7149132
3,1.7443972,3,0.20915854,1.2272973,0.699829
4,4.7868013,4,0.65202796,1.2474287,0.59012157
5,1.5151308,5,0.12028601,1.174505,0.72505003
6,3.8225033,6,0.29952648,1.4105979,0.49771327
7,3.569612,7,0.19579203,1.1481023,0.6727191
8,5.238007,8,0.7211791,1.2764207,0.7290031
9,3.2837794,9,0.44645563,1.4514141,0.6321019
10,2.7543921,10,0.5900813,1.2246299,0.61165833
11,1.6705045,11,0.6374661,1.1411555,0.5451241
12,4.106149,12,0.4539568,1.2541606,0.6447833
13,1.7881678,13,0.4877323,1.168611,0.6885033
14,5.8004827,14,0.07425111,1.258137,0.7062682
15,4.6210847,15,0.7892654,1.2889812,0.53625023
16,3.1491735,16,0.39482698,1.2631794,0.6389158
17,3.820166,17,0.7139303,1.291151,0.6120433
18,2.896797,18,0.260759,1.1768785,0.23133214
19,7.1662283,19,0.5688407,1.5269552,0.65242666
20,3.7756572,20,0.7676694,1.1932564,0.5344225
21,5.8836136,21,0.16406427,1.369846,0.73521316
22,5.4029016,22,0.20878044,1.4627408,0.6190067
23,4.7909408,23,0.5622158,1.2915097,0.7026293
24,3.9862938,24,0.565818,1.1454277,0.5008325
25,1.7650415,25,0.1309877,1.2478966,0.65717065
26,3.1253033,26,0.7879593,1.1736283,0.6764221
27,6.7124724,27,0.81062895,1.273372,0.5756632
28,2.369403,28,0.49247327,1.2130836,0.6507427
29,5.132805,29,0.54813623,1.4907936,0.67795163
30,3.4669223,30,0.76578814,1.2838118,0.66677415
31,3.7219858,31,0.23142381,1.2554722,0.65404296
32,4.088577,32,0.26771417,1.2283307,0.44592583
33,4.0398493,33,0.58049893,1.5475806,0.52761894
34,5.6065607,34,0.23144642,1.4084133,0.5518473
35,5.6605253,35,0.17307952,1.4019846,0.7756718
