,inferred dec temp,subject,inferred reward rate,inferred cached weight,inferred cached rate
103,6.887449,103,0.7560457,1.8587263,0.5098369
104,2.196787,104,0.50382555,1.7545955,0.66833055
105,2.0935416,105,0.2848647,1.7575333,0.72326845
106,2.0114279,106,0.25513428,1.788632,0.7063777
107,5.163292,107,0.4703203,1.6445856,0.5810073
108,3.6593902,108,0.16727738,1.7211142,0.5899091
109,4.9577007,109,0.30412158,1.707824,0.66938084
110,2.38179,110,0.6849449,1.7282474,0.66241515
111,2.0247798,111,0.6692788,1.79196,0.5923197
112,2.7446308,112,0.7187783,1.7381186,0.67518765
113,4.161799,113,0.72321594,1.7705015,0.6487179
114,2.7357786,114,0.20656009,1.73604,0.61805576
115,2.0365071,115,0.31201598,1.6514293,0.604432
116,4.3687162,116,0.60371864,1.7817599,0.52301586
117,3.795165,117,0.72703123,1.7532644,0.6294784
118,4.301703,118,0.6949502,1.8023489,0.6189054
119,4.457379,119,0.7483717,1.8621404,0.55073214
120,3.799488,120,0.46587488,1.7423033,0.5030712
121,4.4617124,121,0.39055598,1.7556254,0.68620604
122,2.6899297,122,0.45539898,1.745956,0.49805036
123,6.483374,123,0.71620095,1.9034343,0.3568118
124,3.09064,124,0.7123371,1.7689148,0.5284606
125,4.524796,125,0.62698835,1.7435507,0.6516255
126,4.6231055,126,0.14787105,1.796342,0.66384315
127,2.9707735,127,0.2709965,1.7750324,0.5173401
128,5.191046,128,0.39541957,1.854763,0.6234469
129,4.3950453,129,0.22363602,1.6738378,0.7049994
130,2.668304,130,0.18954092,1.7799699,0.6214314
131,2.1990287,131,0.25979957,1.7396264,0.7014004
132,3.8479464,132,0.48521227,1.7597443,0.6214676
133,5.3349843,133,0.2919231,1.783263,0.6516553
134,5.586155,134,0.14168137,1.74635,0.6591041
135,3.8802626,135,0.71348107,1.8103349,0.6349796
136,5.4951444,136,0.14777084,1.7840196,0.72116613
137,3.079208,137,0.14860365,1.9561344,0.6886067
138,4.075461,138,0.6701272,1.66838,0.4906097
139,5.9517193,139,0.26933917,1.947689,0.63923424
140,2.0239851,140,0.6571979,1.667022,0.645073
141,4.284633,141,0.7384187,1.866234,0.7036677
142,4.6139903,142,0.75683373,1.7690388,0.6824874
143,4.966704,143,0.7081839,1.7573595,0.6356797
144,2.819082,144,0.20987745,1.7701439,0.63209546
145,4.3710966,145,0.4259657,1.8144243,0.67791194
146,5.5495057,146,0.14695233,1.682693,0.653667
147,4.092551,147,0.47003964,1.6949503,0.2582157
148,3.660145,148,0.24630965,1.7656606,0.5349837
149,5.223768,149,0.7619538,1.9258572,0.58745044
150,5.6744695,150,0.281672,1.7970247,0.4172378
151,3.990847,151,0.6531775,1.7983855,0.5925432
152,5.5493155,152,0.40072885,1.9433054,0.6920221
153,3.3821943,153,0.17778213,1.7093331,0.6841312
154,6.205447,154,0.14592026,1.8628924,0.69513077
155,2.240795,155,0.66185683,1.7137587,0.613108
156,5.4872093,156,0.31629875,1.9607042,0.5720723
157,3.0025294,157,0.68380076,1.6820852,0.6113321
158,5.636014,158,0.73412246,1.9522575,0.4318268
159,3.8414717,159,0.26119968,1.7257013,0.48021102
160,2.4199238,160,0.66262454,1.8140501,0.6728639
161,6.632419,161,0.3988396,1.8487325,0.6466352
162,3.2119427,162,0.72078085,1.780987,0.63184893
163,2.961757,163,0.7233213,1.7857027,0.70218366
164,1.8911761,164,0.653832,1.7288853,0.7124677
165,2.260451,165,0.56854814,1.727395,0.6038634
166,3.0975194,166,0.6769432,1.716805,0.496908
167,2.1020577,167,0.44375023,1.7891098,0.650724
168,2.606222,168,0.31452322,1.6709778,0.65598696
169,4.471648,169,0.16229,1.7007127,0.37355965
170,4.8044567,170,0.69690126,1.8809702,0.61079663
171,2.585424,171,0.55224043,1.7473999,0.62977135
172,3.473461,172,0.70087415,1.691436,0.62180567
173,3.5155544,173,0.68049717,1.7701355,0.6783155
174,4.8039002,174,0.5294131,1.8581195,0.40524045
175,2.5465605,175,0.6399064,1.7937701,0.6430237
176,3.8860488,176,0.15255089,1.872566,0.616876
177,2.0392768,177,0.6370895,1.6901937,0.62557197
178,2.0152483,178,0.71544456,1.8722425,0.6561081
179,2.035978,179,0.16824874,1.8369057,0.7121045
180,7.39782,180,0.7432308,1.8032397,0.361466
181,2.5504386,181,0.59801453,1.7707254,0.65665114
182,2.2223997,182,0.33595806,1.7211962,0.6840218
183,5.4638653,183,0.77272373,1.8276179,0.65592104
184,2.5968022,184,0.46105868,1.7245265,0.64848024
185,4.1278744,185,0.21555276,1.7912683,0.50130373
186,2.079281,186,0.5538255,1.824492,0.6415891
187,2.8908596,187,0.34967676,1.7428013,0.60709536
