,reward rate,dec temp,subject
0,0.7715321,0.57296884,0
1,0.012759818,5.5474415,1
2,0.16917902,2.5991654,2
3,0.2783611,2.9919314,3
4,0.0046910197,3.3296165,4
5,0.84072775,4.753276,5
6,0.0049551115,8.347325,6
7,0.44822812,2.988058,7
8,0.97554976,0.8947352,8
9,0.55536926,0.5114839,9
10,0.0018936006,8.786789,10
11,0.017388573,7.9117227,11
12,0.114126176,5.052731,12
13,0.19801536,4.9812236,13
14,0.005165518,6.8154945,14
15,0.74917287,0.5920796,15
16,0.7212515,0.4051388,16
17,0.02165599,3.7196274,17
18,0.0007080255,3.3487055,18
19,0.86887765,2.8217878,19
20,0.3762595,1.1125189,20
21,0.788952,0.521131,21
22,0.087706484,1.8914074,22
23,0.570067,0.7746131,23
24,0.8738313,0.24182133,0
25,0.0069791824,3.4371881,1
26,0.26368606,1.8391452,2
27,0.2598567,3.16146,3
28,0.0025357264,3.346458,4
29,0.3806316,4.9341817,5
30,0.0051096044,8.286978,6
31,0.3931163,2.5774689,7
32,0.95532626,1.2333921,8
33,0.87885284,0.35155547,9
34,0.004024343,7.6520166,10
35,0.014573605,7.722662,11
36,0.064565696,7.01381,12
37,0.092739716,4.902729,13
38,0.011088158,4.28468,14
39,0.05711131,0.65045536,15
40,0.83061916,0.46631694,16
41,0.0443174,3.1942227,17
42,0.0040754816,3.593182,18
43,0.585731,1.5782617,19
44,0.9057025,1.8100002,20
45,0.4788543,0.59099567,21
46,0.08025659,1.3358297,22
47,0.31078163,0.81678593,23
48,0.7237659,0.44253525,0
49,0.006060603,4.1742477,1
50,0.27102235,3.028975,2
51,0.30531904,2.9450564,3
52,0.014700228,3.2856677,4
53,0.6928238,5.929727,5
54,0.017486373,6.1992445,6
55,0.52364355,2.5321794,7
56,0.99025893,1.5402924,8
57,0.9517179,0.6009085,9
58,0.0010226414,9.453042,10
59,0.011198198,7.319732,11
60,0.08306532,5.671664,12
61,0.16145912,5.038612,13
62,0.04739527,2.6410458,14
63,0.07967632,1.2067364,15
64,0.96825725,0.5949933,16
65,0.01622509,3.9012303,17
66,0.0024861903,3.2752776,18
67,0.6230249,1.4856709,19
68,0.56757116,0.5315082,20
69,0.10748795,0.40081906,21
70,0.14022526,2.461198,22
71,0.23438999,0.6149415,23
72,0.8702938,0.53536785,0
73,0.005928115,4.576994,1
74,0.15398812,2.189799,2
75,0.25893912,3.1611867,3
76,0.0030807576,4.016288,4
77,0.7457186,2.8873086,5
78,0.0067110206,5.7157526,6
79,0.4786715,1.5870441,7
80,0.14101532,0.7655113,8
81,0.82174146,0.40346825,9
82,0.0044327443,6.6300583,10
83,0.02605202,8.35065,11
84,0.067851834,5.7486053,12
85,0.16212797,4.4389944,13
86,0.010095798,5.4751425,14
87,0.022110691,0.680586,15
88,0.65468675,0.7779929,16
89,0.022758376,2.9938946,17
90,0.0022337195,2.97429,18
91,0.11841787,1.2890779,19
92,0.88781404,1.7644387,20
93,0.69407296,0.41786316,21
94,0.08111541,2.1512895,22
95,0.19017969,0.42771104,23
96,0.5188147,0.44221145,0
97,0.008531322,4.666243,1
98,0.28311583,1.8090734,2
99,0.27441522,2.7081532,3
100,0.0025595375,4.275914,4
101,0.7516001,5.428076,5
102,0.0055210977,8.789463,6
103,0.5436507,2.096301,7
104,0.9783977,0.8255136,8
105,0.85696024,0.39569503,9
106,0.00037191086,9.891438,10
107,0.022355406,7.7645855,11
108,0.116164275,6.66723,12
109,0.10948651,5.130482,13
110,0.012998106,4.7255483,14
111,0.046428625,0.6579694,15
112,0.5546589,1.0375522,16
113,0.016372226,3.0545917,17
114,0.0029861475,2.4283354,18
115,0.5713015,0.9541157,19
116,0.6467176,1.3159494,20
117,0.99899334,0.3868004,21
118,0.08108682,1.7481226,22
119,0.7945552,0.82357615,23
120,0.9262484,0.789498,0
121,0.0147985,4.547356,1
122,0.31808603,2.519132,2
123,0.26030132,3.5282488,3
124,0.012809776,3.977877,4
125,0.8504229,3.787002,5
126,0.012249413,5.6845875,6
127,0.48761836,2.5563743,7
128,0.5829047,1.304964,8
129,0.5252113,0.34504074,9
130,0.012398735,3.1891785,10
131,0.019142488,6.7926264,11
132,0.121754624,5.6336336,12
133,0.23585814,4.953891,13
134,0.0063980445,5.6382275,14
135,0.10292229,0.7855519,15
136,0.9945397,1.057292,16
137,0.009187445,3.7649188,17
138,0.0052038576,3.8083773,18
139,0.39417174,1.10583,19
140,0.66356206,0.85575753,20
141,0.6197079,0.5470664,21
142,0.15524721,1.6872144,22
143,0.63497794,1.3354957,23
144,0.93324345,0.3624221,0
145,0.0072604055,4.0781107,1
146,0.32684547,2.8987062,2
147,0.24062198,3.2972093,3
148,0.010359134,4.3837423,4
149,0.8320938,4.3182607,5
150,0.014744274,5.95073,6
151,0.56458443,2.333066,7
152,0.71081877,0.78779227,8
153,0.8738972,0.46194312,9
154,0.0063902372,5.0346427,10
155,0.01785608,7.8740244,11
156,0.066019386,5.382521,12
157,0.120492324,5.981697,13
158,0.0054732524,4.9733753,14
159,0.35246828,1.1692504,15
160,0.9176029,0.7596237,16
161,0.018783424,3.332847,17
162,0.0027064518,2.8640523,18
163,0.80754095,2.2029235,19
164,0.8956057,0.5501052,20
165,0.7926924,0.569586,21
166,0.14784832,2.2321768,22
167,0.77476627,1.1365991,23
168,0.9833725,1.1470908,0
