,locs0,locs1,subject
0,1.2169827,-2.8005052,0
1,-4.3486123,0.21985799,1
2,-1.5914569,-1.0464023,2
3,-0.95260566,-0.851143,3
4,-5.3574033,-0.69482017,4
5,1.6636525,-0.09876996,5
6,-5.302368,1.6195464,6
7,-0.20783243,-0.8529911,7
8,3.6863604,-2.3200803,8
9,0.22238898,-2.9205215,9
10,-6.2673798,1.9799786,10
11,-4.0344005,1.332006,11
12,-2.04927,0.02109313,12
13,-1.3987448,-0.007510394,13
14,-5.260571,0.7609016,14
15,1.0942059,-2.7656662,15
16,0.950678,-3.1647532,16
17,-3.8105793,-0.5238059,17
18,-7.252322,-0.68623763,18
19,1.8910714,-0.9336797,19
20,-0.5054553,-2.078017,20
21,1.3186202,-2.9008188,21
22,-2.341966,-1.4556031,22
23,0.28212458,-2.4773507,23
24,1.9352669,-3.6976619,0
25,-4.95782,-0.64676535,1
26,-1.0268973,-1.490048,2
27,-1.0467135,-0.77154034,3
28,-5.974736,-0.68724674,4
29,-0.48686826,-0.026328817,5
30,-5.2715106,1.5764265,6
31,-0.4342317,-1.0577123,7
32,3.0626657,-1.9611816,8
33,1.9816114,-3.3121846,9
34,-5.511361,1.1814129,10
35,-4.2138624,1.221152,11
36,-2.6733277,0.85388285,12
37,-2.2806325,-0.038913384,13
38,-4.4907274,-0.28810456,14
39,-2.803946,-2.6654103,15
40,1.5900217,-3.017721,16
41,-3.0710485,-0.75642806,17
42,-5.4986825,-0.5783247,18
43,0.3463452,-1.6744922,19
44,2.2622557,-1.5095869,20
45,-0.08463335,-2.7676136,21
46,-2.438866,-1.8696434,22
47,-0.7964676,-2.4197555,23
48,0.9632193,-3.0725577,0
49,-5.099867,-0.33335406,1
50,-0.98944175,-0.8335379,2
51,-0.8220954,-0.8736006,3
52,-4.205083,-0.7146746,4
53,0.8133544,0.3762681,5
54,-4.0286922,0.48922765,6
55,0.094644725,-1.0815228,7
56,4.62161,-1.7033424,8
57,2.9812064,-2.7499256,9
58,-6.884343,2.84972,10
59,-4.480741,1.0046573,11
60,-2.401409,0.27029938,12
61,-1.6474113,0.015445203,13
62,-3.0006776,-1.024743,14
63,-2.446753,-1.9860663,15
64,3.417833,-2.7604473,16
65,-4.1048384,-0.4467951,17
66,-5.9945145,-0.7193879,18
67,0.50240743,-1.7458841,19
68,0.2719484,-2.8800063,20
69,-2.1166613,-3.1759229,21
