,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate
0,0.49940404,1.0766966,0,0.7791487,0.1463111
1,4.3417625,3.5581093,1,0.009959807,0.0049054623
2,2.102565,2.7414813,2,0.26646146,0.52768254
3,3.3930254,3.721695,3,0.2974673,0.5900875
4,3.6448169,2.922626,4,0.008170666,0.07327926
5,4.371415,4.342515,5,0.72108537,0.8279162
6,8.132169,5.349745,6,0.007652284,0.3180123
7,2.5907304,1.8656559,7,0.51771706,0.8659342
8,0.9250609,1.0150436,8,0.7293385,0.5626782
9,0.47486797,4.7846355,9,0.80388486,0.7618785
10,6.283751,3.3605509,10,0.012261051,0.28675067
11,7.67596,5.996485,11,0.01586176,0.7649841
12,5.8427796,5.035462,12,0.09515261,0.19241089
13,4.5837226,1.796772,13,0.1487966,0.41752148
14,5.1022,5.4790606,14,0.010622307,0.022296607
15,0.9897971,1.2596769,15,0.26850978,0.93855846
16,0.70928055,2.3913908,16,0.6015764,0.9031932
17,3.224752,4.9149566,17,0.01587634,0.35395116
18,2.9152765,5.353239,18,0.004508953,0.6257497
19,1.4421294,3.442706,19,0.5855237,0.7384175
20,0.9890407,1.7318661,20,0.6492843,0.9074169
21,0.548464,4.4368773,21,0.7272122,0.2527116
22,1.909022,1.5242643,22,0.08436564,0.19351375
23,0.82904124,1.1031826,23,0.5383508,0.7302535
