,locs0,locs1,locs2,locs3,locs4,locs5,subject
0,-0.86265624,-1.1798432,-1.7530092,-0.7252215,-1.5781428,0.9779137,0
1,0.92457974,-5.7125435,-0.74965066,-1.8846711,-2.2632015,-1.4997542,1
2,0.9918118,-1.7987423,-1.108845,-1.2728848,-2.6676328,0.71664596,2
3,0.8756125,-0.65469617,-1.3920113,-0.7902501,-2.1743875,-1.3886955,3
4,1.1684614,-5.7080274,-1.6364354,1.3015883,-0.7797718,0.13987648,4
5,0.527072,0.45427525,-0.64486825,-1.0847578,-1.4784285,-0.47100222,5
6,0.024531662,0.4108893,-0.8586187,0.35203204,-2.5459228,0.18506607,6
7,2.3055394,1.6439517,-1.1444215,-1.4464798,-3.051558,-0.98332447,7
8,0.5914223,0.33453566,-2.4625738,-1.8854682,-2.5679238,-0.112054706,8
9,-1.3418194,-0.32962736,-2.0755346,0.398304,-1.6311188,-0.08839971,9
10,-2.0332704,-1.4758341,-2.050713,-0.44179502,-0.9968642,2.4308012,10
11,-0.15830778,1.4148517,-0.6663323,0.32100445,0.39670265,1.4740845,11
12,0.7156105,-2.6218307,-0.5427532,-0.7589689,-2.6060061,-1.2992767,12
13,0.64986014,0.2902975,-0.6803816,0.11514756,-2.6357987,-1.231925,13
14,2.577756,-3.0445526,-1.075823,0.14666814,-2.1013467,-1.4146138,14
15,1.3451995,-0.19585437,-2.487045,-1.3183612,-2.5512896,-0.13318318,15
16,0.21199208,0.9262511,-1.3272598,-0.85451114,-2.6683497,-0.6871687,16
17,2.3431225,-1.5403955,-0.48702276,0.74090207,-1.7136595,-0.36508405,17
18,-0.558444,1.5947278,-0.9241053,-0.85939395,-2.611916,0.028708398,18
19,-0.29344583,-0.529794,-1.3400854,-0.96484196,-2.5238767,-0.01379028,19
20,1.764905,-1.4578816,-1.7264878,-0.48529533,-2.3568888,0.9009177,20
21,-0.19694483,-3.1385272,-1.8118694,0.8763136,-0.5536616,0.115560144,21
22,-0.7796325,-1.7179508,-0.3627842,0.3014564,-3.0239773,-0.19171914,22
23,1.1457726,2.7646875,-1.2605296,-0.22003242,-2.598813,-0.8712441,23
24,0.062093675,0.7598075,-1.4569814,0.18094227,-2.4037747,0.8335973,0
25,-0.28561032,-4.351619,-1.0538516,-1.849897,-2.5527515,-0.9694625,1
26,1.0834761,-2.237315,-1.3569487,-1.2563982,-3.0567856,-0.98105204,2
27,1.4168825,-0.4597679,-1.071026,-0.8468557,-2.1102586,0.41565007,3
28,0.9027994,-3.081952,-0.51814556,0.027616262,-2.8698668,1.4591284,4
29,1.1919519,1.5542948,-0.88116884,-1.1564261,-1.5694461,-0.19323243,5
30,-1.8689682,-1.7580292,-1.9398656,0.407334,0.8415164,2.5214167,6
31,1.760353,-0.3365438,-1.8445663,-1.6892833,-1.8982486,-0.11768265,7
32,1.953446,-1.0260272,-3.2057958,-1.4076477,-2.4565103,-1.6210979,8
33,-2.5129108,2.859694,-1.3470373,0.9971243,-0.17783856,0.4270153,9
34,-0.84619915,2.4088967,-0.69089955,0.25478053,-2.3665805,-0.8946018,10
35,-0.41042662,-0.39080378,-0.03370446,0.63774025,-0.9864021,-1.6741039,11
36,0.62684834,-2.6173787,-0.5792792,-0.629556,-1.8439124,-1.6498387,12
37,-0.11822024,1.8881371,-0.35540915,-0.29553735,-2.3893714,-0.21681866,13
38,2.4998891,-3.2806404,-1.7094779,-0.12215991,-2.9757404,0.20917411,14
39,1.6542578,-0.090082675,-2.4426334,-1.1954618,-2.2789183,-0.592264,15
40,1.321893,-1.897688,-1.9153941,-0.78728515,-2.1777096,3.0740228,16
41,2.0027497,-0.93482864,-0.38395432,0.525064,-1.7274947,-1.7845249,17
42,0.16155851,1.8824556,-1.1158724,-0.6731073,-2.6698618,-0.2673883,18
43,-0.6794656,-0.5814481,-1.5420218,-0.64594436,-1.8494713,-1.047886,19
44,1.0147789,2.1340995,-1.4781132,-0.14535385,-1.6700307,-1.3987248,20
45,0.32955122,-2.7181556,-0.7487671,0.5864828,-1.8472133,0.43897688,21
