,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,1.640157,1.0766966,0,0.587554,0.1463111,5.1770244,3.7558675,0.35905108,0.26568854,2.4118145,0.0,0.6363528,0.0
1,3.2617877,3.5581093,1,0.0051618204,0.0049054623,1.3315972,1.4083544,0.69411397,0.6701554,0.82857466,0.0,0.23336524,0.0
2,1.9975181,2.7414813,2,0.22897883,0.52768254,2.0030327,1.4152904,0.6833179,0.77952963,0.7160765,0.0,0.46010935,0.0
3,1.8598077,3.721695,3,0.3724834,0.5900875,3.1331823,3.29882,0.7662569,0.8720035,1.2727708,0.0,0.35938665,0.0
4,1.752476,2.922626,4,0.25241143,0.07327926,6.504705,5.2802315,0.63688475,0.75694275,2.008324,0.0,0.2975975,0.0
5,3.6433394,4.342515,5,0.86627364,0.8279162,2.3018754,2.234186,0.7492638,0.7238799,1.2339424,0.0,0.42499757,0.0
6,2.2875962,5.349745,6,0.492371,0.3180123,6.8308916,4.970217,0.33363932,0.12522846,2.40664,0.0,0.528797,0.0
7,1.7807696,1.8656559,7,0.57195103,0.8659342,1.5110652,1.7170043,0.8228326,0.6917429,0.75006247,0.0,0.46967137,0.0
8,1.0119452,1.0150436,8,0.653686,0.5626782,1.9514129,1.8658805,0.8239523,0.97026217,0.7355891,0.0,0.61869764,0.0
9,2.990278,4.7846355,9,0.5711358,0.7618785,6.707244,5.956101,0.28718272,0.0005937815,3.0631385,0.0,0.60276914,0.0
10,2.4184067,3.3605509,10,0.49291003,0.28675067,4.8243737,4.347109,0.20418851,0.08623701,1.9323148,0.0,0.56109726,0.0
11,4.2003803,5.996485,11,0.494171,0.7649841,5.962657,5.7365217,0.55102146,0.5545399,2.8369975,0.0,0.59837234,0.0
12,3.8036492,5.035462,12,0.08203754,0.19241089,3.0026648,2.7053123,0.57849723,0.6314482,0.8330431,0.0,0.32586133,0.0
13,1.9686648,1.796772,13,0.52206904,0.41752148,5.1686006,4.1671534,0.5629861,0.5205698,1.6352614,0.0,0.5555074,0.0
14,2.0669634,5.4790606,14,0.11099089,0.022296607,4.4869313,3.8068998,0.8415206,0.9764044,0.88521457,0.0,0.464959,0.0
15,1.0359448,1.2596769,15,0.5458638,0.93855846,2.3708134,2.2101908,0.7793467,0.86907166,0.84803957,0.0,0.6297577,0.0
16,1.4434717,2.3913908,16,0.59143335,0.9031932,3.132377,3.2643714,0.6927523,0.72218937,0.8371432,0.0,0.6674304,0.0
17,3.2146304,4.9149566,17,0.30442554,0.35395116,5.9377675,5.8419347,0.8290838,0.9549224,1.5597377,0.0,0.3409708,0.0
18,2.3731053,5.353239,18,0.72396886,0.6257497,2.9499874,2.4851606,0.34728688,0.27768832,1.1721597,0.0,0.4174013,0.0
19,1.7949009,3.442706,19,0.48892462,0.7384175,2.98024,2.830428,0.43766183,0.4589997,1.0101664,0.0,0.520746,0.0
20,1.3338709,1.7318661,20,0.6848314,0.9074169,3.7481482,3.7166262,0.8086758,0.9246102,1.0923647,0.0,0.5777843,0.0
21,2.7196622,4.4368773,21,0.37998974,0.2527116,7.028915,4.7309904,0.58712506,0.48432606,2.4707856,0.0,0.56149024,0.0
22,2.386845,1.5242643,22,0.48826367,0.19351375,6.9482403,5.0914116,0.34670496,0.11969161,2.2598267,0.0,0.544141,0.0
23,1.4739326,1.1031826,23,0.7068521,0.7302535,4.660916,4.9168673,0.69380677,0.7747153,1.1553503,0.0,0.4911902,0.0
