,policy rate,reward rate,dec temp,habitual tendency,cached weight,cached rate,subject
0,0.2967847,0.23508039,1.4766805,3.262442,1.7105867,0.72669405,0
1,0.71597433,0.0032933753,3.2089744,1.3185327,0.942168,0.18246219,1
2,0.72944564,0.14200424,2.4808629,2.187638,0.649105,0.671868,2
3,0.7059122,0.34193206,1.9908688,3.1211498,1.0207419,0.1996161,3
4,0.76286674,0.0033082329,1.6295068,7.861022,3.1436908,0.5349122,4
5,0.6288,0.61165524,3.4414687,2.5260673,1.856649,0.38437906,5
6,0.5061326,0.60130113,2.9762805,5.871103,0.7270087,0.5461349,6
7,0.9093348,0.83807194,2.4150949,1.9054394,0.45150256,0.27223262,7
8,0.6436914,0.58286256,0.78523904,1.3176204,0.71231544,0.4720156,8
9,0.20721102,0.41833127,1.1149757,5.9828014,1.6367716,0.47791445,9
10,0.115753755,0.18605748,1.1398034,3.9131336,2.695584,0.9191461,10
11,0.46050552,0.8045301,3.3931856,5.7956905,5.9789515,0.81367743,11
12,0.6716397,0.06774658,3.6754732,3.1887016,0.6875288,0.21428677,12
13,0.65697896,0.572069,3.3617616,5.2875514,0.6686971,0.22584467,13
14,0.92941624,0.045453236,2.5429728,5.366015,1.08966,0.19550735,14
15,0.79334366,0.45119235,0.7677138,2.110911,0.723399,0.4667533,15
16,0.5528004,0.7163141,2.09613,2.984874,0.64866996,0.3346632,16
17,0.912386,0.17647779,3.8059516,6.7719307,1.5268967,0.4097294,17
18,0.36390758,0.8312802,2.8412213,2.97466,0.68375444,0.50717664,18
19,0.42716047,0.37056497,2.0749602,2.7590978,0.74201196,0.49655244,19
20,0.85382295,0.18879154,1.5103738,3.8100247,0.8651977,0.71113807,20
21,0.4509223,0.041545726,1.4041234,7.0605774,3.650153,0.52885795,21
22,0.3143991,0.1521353,4.1028576,5.747985,0.4635434,0.45221645,22
23,0.7587379,0.9407375,2.208827,4.4521275,0.6921485,0.29499552,23
24,0.5155184,0.6813119,1.8892945,5.4511256,0.82885313,0.697115,0
25,0.42907888,0.012722002,2.5848618,1.3588499,0.7224185,0.27498764,1
26,0.74715126,0.096449286,2.0473666,2.2159452,0.4492542,0.27268308,2
27,0.80484927,0.38704088,2.5520802,3.0009289,1.0810373,0.6024419,3
28,0.7115245,0.043857884,3.7328598,5.069036,0.53663415,0.81139934,4
29,0.76708996,0.82553315,2.929356,2.3931727,1.7229536,0.45184162,5
30,0.13366115,0.14703734,1.2566262,6.004484,6.9878445,0.9256296,6
31,0.85325384,0.41664925,1.3651214,1.5587013,1.3030683,0.47061327,7
32,0.8758219,0.26385504,0.38948202,1.9660534,0.7896376,0.1650535,8
33,0.07495802,0.94581765,2.0635514,7.304928,4.5565715,0.6051607,9
34,0.30023077,0.91750324,3.33833,5.6335278,0.8575685,0.29016107,10
35,0.39880985,0.4035238,4.9157467,6.5424247,2.7162333,0.15787779,11
36,0.6517745,0.0680283,3.5909848,3.4761121,1.3658924,0.16113076,12
37,0.47047928,0.86854297,4.120713,4.266488,0.8398677,0.4460067,13
38,0.9241341,0.03624134,1.5323145,4.6949797,0.4853395,0.5521037,14
39,0.8394656,0.47749454,0.7997892,2.3228354,0.9288406,0.35611555,15
40,0.7894964,0.13037038,1.2837607,3.127519,1.0177011,0.95580834,16
41,0.8810855,0.28194612,4.051735,6.283312,1.509083,0.14374529,17
42,0.54030204,0.8678929,2.4677773,3.3780143,0.6477534,0.4335484,18
43,0.3363806,0.35859945,1.7624156,3.4390404,1.3593497,0.25963125,19
44,0.73395437,0.89417356,1.8571259,4.6372538,1.5842009,0.19801854,20
45,0.5816502,0.0619105,3.2109,6.425577,1.3620043,0.6080152,21
46,0.41066146,0.17728704,1.470159,6.9678793,1.0179195,0.66564876,22
47,0.74651533,0.62194747,2.4579062,5.476677,0.92915213,0.50661963,23
48,0.33259213,0.017107425,0.66919494,4.8526855,2.3092082,0.6238413,0
49,0.6525399,0.00825474,2.5944686,1.68123,1.0708151,0.001947325,1
50,0.58999246,0.25165492,1.6805469,1.894414,0.50516164,0.17040217,2
51,0.7488237,0.7171965,2.1410735,2.5766108,0.45301968,0.33738893,3
52,0.6214416,0.12672815,2.9377475,7.34126,4.4735665,0.4179085,4
53,0.8004275,0.93398046,3.1819046,2.4307272,1.3378432,0.46727893,5
54,0.08839432,0.6244188,4.9231596,6.7524996,3.114698,0.35509557,6
55,0.80917585,0.75368905,1.931851,1.7699839,1.2190022,0.6063697,7
56,0.8640291,0.8950922,0.83147764,1.8506849,0.5555293,0.9085905,8
57,0.14951113,0.13509467,1.5322359,7.655507,5.6120944,0.1755016,9
58,0.17090411,0.8100914,1.914046,5.7194796,1.541929,0.24740517,10
59,0.6076763,0.52296257,4.4818025,6.322652,2.608347,0.5543418,11
60,0.5354058,0.043386802,3.145112,2.8185892,1.3420582,0.13403876,12
61,0.5132769,0.26254222,1.8431698,4.935418,1.9234802,0.45790106,13
62,0.76316184,0.0056865704,5.471451,4.513904,0.8717567,0.5598537,14
63,0.8406537,0.7240769,0.92370915,2.3509746,1.6668557,0.8269125,15
64,0.7189727,0.902435,1.1676918,3.0818014,1.0407859,0.57112086,16
65,0.8903741,0.39024535,3.189745,5.0377884,0.51783246,0.49348998,17
66,0.2987094,0.7025183,1.1491812,2.9362888,1.7851287,0.07973772,18
67,0.31266406,0.52435404,2.3148296,2.286993,0.7857973,0.4637796,19
68,0.7346399,0.84871066,1.8206702,3.1441329,0.6082685,0.83781147,20
69,0.5511376,0.37074032,2.5732934,6.953714,3.5494697,0.7363374,21
70,0.38494664,0.4813425,4.583244,8.066722,1.9890953,0.31857753,22
71,0.7807073,0.69156605,1.8310486,3.56188,0.19655904,0.8703539,23
72,0.3667816,0.93700504,1.4221337,5.806734,1.7801969,0.835998,0
73,0.6887361,0.0035601298,3.3110142,1.1541401,0.50600576,0.29426143,1
74,0.71171004,0.23010065,1.440712,2.0198603,0.6375632,0.47276545,2
75,0.668405,0.19230466,1.7822956,3.20676,2.6703868,0.2798053,3
76,0.76694775,0.080610424,2.225111,7.0869756,2.0196037,0.11754725,4
77,0.7841543,0.8840535,2.3162036,2.6571274,2.8525891,0.6052304,5
78,0.32538483,0.7159584,2.23381,6.69698,1.7143781,0.85159963,6
79,0.8576421,0.8184395,2.0857458,1.2516978,0.4526869,0.8209049,7
80,0.874467,0.52383137,1.3612056,2.1922913,0.8954648,0.6804187,8
