,discount,learning rate,dec temp,weight,prior weight,prior lr,subject
109,0.7821078,0.96707165,3.5139785,0.9779351,1.3712521,0.020177936,13
110,0.9917991,0.8298025,3.3577602,0.20634265,1.6824918,0.06511243,14
111,0.71343684,0.92089564,4.758876,0.88311267,0.21684763,0.26399392,15
112,0.06825486,0.960123,0.7549472,0.9470683,0.9972378,0.005375586,16
113,0.6981375,0.07578226,1.2831805,0.9050201,0.24186236,0.31409118,17
114,0.7334921,0.7804764,1.7276323,0.8072206,1.2802852,0.6839656,18
115,0.7540669,0.97192353,3.0592728,0.8891398,0.68219185,0.04348023,19
116,0.8945817,0.9527951,4.2391415,0.6193912,0.85127604,0.111173525,20
117,0.7772241,0.92909837,1.4054033,0.95665485,1.8118377,0.0026823936,21
118,0.24710067,0.8472183,2.4603105,0.9272514,0.6925754,0.08304435,22
119,0.86520773,0.9717154,2.7019026,0.65759397,1.5348129,0.019960726,23
120,0.16323999,0.92871016,4.897642,0.8656627,0.7219343,0.08931785,0
121,0.07864613,0.2270834,0.2622547,0.69171965,0.80501544,0.16008903,1
122,0.5439503,0.94386023,2.9247286,0.7581345,0.4394439,0.45831513,2
123,0.86489624,0.9317816,2.2178943,0.89162666,1.054075,0.73235446,3
124,0.81189126,0.87351125,2.290584,0.46003562,0.46658581,0.1645317,4
125,0.071704045,0.96333295,4.2507877,0.9639295,1.0166104,0.1861037,5
126,0.45989388,0.38957876,4.5759716,0.71866316,3.1598706,0.04011785,6
127,0.7263495,0.19698232,1.5688319,0.9920719,0.45187062,0.18327402,7
128,0.076080374,0.86084795,2.5518346,0.8489016,0.527071,0.23363107,8
129,0.86891556,0.89574766,5.156781,0.9519864,1.2781496,0.05673178,9
130,0.041956134,0.50268877,4.031352,0.9239829,0.58566964,0.23376082,10
131,0.65970176,0.9484052,1.530079,0.66164243,0.6963897,0.26144907,11
132,0.3041842,0.8962071,3.7906616,0.9057409,0.877776,0.084257595,12
133,0.81072444,0.9023507,4.2277308,0.94076216,0.88701046,0.027289243,13
134,0.9329615,0.90274584,3.1629424,0.2865354,2.831943,0.058687855,14
135,0.12337527,0.92755663,5.1701536,0.91238064,0.25508547,0.21922977,15
136,0.13319905,0.9707501,0.7241702,0.85119885,0.5845021,0.13327445,16
137,0.53052336,0.49260163,0.4481441,0.8799936,0.8446648,0.07435296,17
138,0.80339664,0.70272166,2.3019795,0.9132395,1.7957908,0.5617815,18
139,0.61470836,0.98693025,2.8209703,0.9479931,0.69299483,0.7104144,19
140,0.9797289,0.9561784,3.712925,0.37523916,1.4118358,0.011436444,20
141,0.7001685,0.9714712,1.6965644,0.7851668,0.5159994,0.44830516,21
142,0.08479678,0.8426503,2.4010148,0.9123729,0.25339606,0.13762502,22
143,0.5767166,0.88462794,2.820471,0.60927343,1.9188226,0.029688265,23
144,0.8184934,0.9814745,5.002407,0.8289063,0.38898754,0.14233871,0
145,0.8283816,0.21458249,1.3225716,0.5536787,0.5049293,0.3666756,1
146,0.7385668,0.9878803,3.9638562,0.9336554,1.1110023,0.012128017,2
147,0.9406583,0.91357976,3.6435635,0.9296228,1.5183141,0.87067944,3
148,0.73726314,0.97001183,2.4990819,0.549305,0.8294887,0.15746467,4
149,0.15344973,0.9689398,4.439404,0.90998405,0.4516604,0.1872027,5
150,0.94662505,0.28169653,4.6608996,0.5580965,2.2112122,0.037967935,6
151,0.23063089,0.12480026,1.449696,0.94045275,0.16056539,0.7635362,7
152,0.11325261,0.89602447,2.5129294,0.8003876,0.787996,0.14241503,8
153,0.38483936,0.9121979,5.66458,0.9552208,0.60161227,0.11041431,9
154,0.3677848,0.55901295,3.3223367,0.9632689,1.6224141,0.028870052,10
155,0.54824364,0.9529764,1.7110488,0.545551,0.54750466,0.3373096,11
156,0.8002795,0.9447336,4.5410504,0.90153897,1.1703696,0.024563523,12
157,0.538511,0.702087,3.8470697,0.904995,0.13638285,0.87656426,13
158,0.9141277,0.9699851,2.7606673,0.33996704,2.5651097,0.10443805,14
159,0.8445399,0.9901702,4.540954,0.97785497,0.4621963,0.10830921,15
160,0.53269994,0.87548965,1.0607333,0.6251797,1.3593323,0.014304983,16
161,0.051057953,0.82038176,0.11555755,0.65795654,0.31578404,0.21540703,17
162,0.7592363,0.7678626,2.1962566,0.7310949,1.6380644,0.49942952,18
163,0.79692954,0.9604277,2.3172886,0.8937827,0.80096495,0.11397266,19
164,0.981778,0.95592445,3.9612312,0.49658984,0.81036913,0.09954366,20
165,0.36765382,0.980863,1.4726688,0.8779306,0.1589175,0.26679903,21
166,0.012072294,0.8158111,2.443764,0.90906125,0.2815802,0.33936414,22
167,0.9376322,0.9102419,3.17057,0.866909,1.1220225,0.1148153,23
168,0.9168569,0.96032083,4.6889853,0.9522956,1.3485112,0.033354938,0
169,0.14545575,0.0719719,1.0818182,0.53537494,0.83509684,0.08794522,1
170,0.9048392,0.9549625,3.5653887,0.9352132,0.68748546,0.07341367,2
171,0.25936073,0.9188953,3.1870844,0.97788393,1.4088974,0.8927463,3
172,0.96842736,0.944659,2.2234027,0.6288704,0.49652922,0.26307482,4
173,0.05648481,0.9164671,4.4754386,0.78666806,1.0684654,0.06181124,5
174,0.79660255,0.49730805,3.1817627,0.6814418,2.8804824,0.030658804,6
175,0.8922017,0.14936642,1.4509722,0.3944812,0.9388,0.19695431,7
176,0.30809346,0.89517224,1.8549469,0.978622,0.80444264,0.0968785,8
177,0.93737507,0.94172317,5.2217655,0.9694808,0.29998928,0.10697164,9
178,0.09952964,0.790492,2.776568,0.92228794,0.7476842,0.11265464,10
179,0.9510957,0.9582027,1.2847741,0.7891756,1.4025337,0.0070035066,11
180,0.9584872,0.95226455,4.6056194,0.90268075,0.7976559,0.45443857,12
181,0.7255276,0.8762806,4.296626,0.74904543,0.2385518,0.28791526,13
182,0.54534054,0.98435056,2.237969,0.63361716,3.3316498,0.14277872,14
183,0.4988544,0.9518463,5.0637684,0.97015005,0.5141423,0.049436245,15
184,0.44474068,0.61060923,1.0495455,0.847334,0.44866157,0.27485698,16
185,0.15010685,0.09850279,0.9164012,0.44617364,0.83498085,0.10128097,17
186,0.75361794,0.71152836,2.5502932,0.7718764,1.2858896,0.57704735,18
187,0.57100976,0.93589485,2.5289464,0.9819308,0.5124601,0.6632548,19
188,0.94991904,0.91243905,4.1813426,0.5005143,0.88883364,0.099383645,20
189,0.87050307,0.94384265,1.7164503,0.86964303,0.28802282,0.38270384,21
190,0.23450516,0.9788898,1.8262321,0.8739344,1.7915504,0.014937794,22
191,0.95549184,0.8777948,2.9765763,0.6399415,1.3237576,0.057472136,23
192,0.13542148,0.944674,5.4419827,0.9713761,0.47133046,0.23621875,0
193,0.25674033,0.6081504,0.19459842,0.6856519,0.859674,0.15296885,1
194,0.47898117,0.98558784,2.9600437,0.8503596,1.1351104,0.017755972,2
195,0.49537617,0.89661396,2.9032385,0.98680496,1.347724,0.7734937,3
196,0.9104767,0.8106764,2.7211032,0.39931393,0.2936332,0.16165958,4
197,0.6722627,0.93535835,4.718032,0.9604973,1.8146392,0.055218812,5
198,0.25483137,0.30106106,5.100495,0.16685572,1.447,0.108794466,6
199,0.2497981,0.38800588,1.0753793,0.7014393,0.48389208,0.1676631,7
200,0.15511817,0.88794243,2.0860276,0.8095352,0.6034082,0.18128054,8
201,0.7659344,0.94932437,5.456524,0.81833977,0.33129278,0.2878149,9
202,0.028151251,0.60762376,3.6907272,0.9748097,0.67836845,0.27536005,10
203,0.7626172,0.92746824,1.5272372,0.88443375,0.33978122,0.10152066,11
204,0.9758513,0.9331162,3.832464,0.6278253,0.42541867,0.07225443,12
205,0.246338,0.920576,3.366522,0.96207136,0.7997166,0.12566109,13
206,0.9805055,0.8949961,3.6548617,0.56520855,1.5803307,0.12967348,14
207,0.9354618,0.9821294,4.6831117,0.81808233,2.906188,0.007923637,15
208,0.5275385,0.8444407,1.764386,0.906543,0.33262473,0.081670195,16
209,0.78544164,0.86746603,0.09727904,0.8798169,2.0802135,0.010249899,17
210,0.2858102,0.43505204,3.6705542,0.81019676,1.4146359,0.78547364,18
211,0.51786196,0.9846438,2.739653,0.94306,0.45191473,0.041128587,19
212,0.7386905,0.9023572,4.87707,0.61493593,0.19363588,0.57220715,20
213,0.8858558,0.9786804,1.7157462,0.677304,0.41445357,0.27646497,21
214,0.1748092,0.9318157,2.2543721,0.7951796,0.38470942,0.10737458,22
215,0.7267313,0.8076934,3.6729841,0.7308399,1.1420873,0.02415757,23
216,0.8313213,0.9153578,5.5145326,0.84355634,2.0756326,0.007819084,0
217,0.7715318,0.26056212,0.70688915,0.9417185,0.49809098,0.22591391,1
218,0.8988825,0.92370635,3.3951995,0.9570731,1.239608,0.011453152,2
219,0.69502187,0.83447444,3.4172854,0.96403086,1.131842,0.78613144,3
220,0.83824605,0.82018167,2.7716184,0.59960026,0.24834828,0.839142,4
221,0.032245725,0.9422212,3.9301257,0.9316919,1.771296,0.031166658,5
222,0.8574281,0.16190876,4.955819,0.60584944,1.3714409,0.1697256,6
223,0.014551339,0.40086398,1.3099357,0.57814306,2.9376566,0.016974771,7
224,0.023670586,0.7612229,2.3142319,0.44934598,0.99353397,0.17084819,8
225,0.09309423,0.85945415,5.6154866,0.945073,0.3134117,0.09723998,9
226,0.59451735,0.61989504,3.2316432,0.71022224,1.069452,0.07089115,10
227,0.7490854,0.9741098,1.7268667,0.77386403,1.0181553,0.022612868,11
228,0.72350466,0.8774071,4.169143,0.939467,0.9508876,0.03598127,12
229,0.36629564,0.87701297,4.0050983,0.90892935,0.7280384,0.028614048,13
230,0.59053946,0.96843857,3.3380146,0.7629593,2.9016113,0.09231515,14
231,0.9480845,0.957135,5.2087426,0.87437886,0.28043538,0.13883126,15
232,0.08695104,0.82307273,1.5006108,0.90092945,0.30693212,0.80437005,16
233,0.6490934,0.13836074,1.0569282,0.76969665,0.3105718,0.2570605,17
234,0.69503224,0.768173,2.3808339,0.6024738,1.4276721,0.36218873,18
235,0.2250273,0.980419,2.5071683,0.94565207,0.32679057,0.4982554,19
236,0.8466845,0.7979844,4.4964924,0.57885313,0.33159316,0.3249803,20
237,0.38929188,0.9593379,1.7468917,0.92277074,2.1023562,0.006435126,21
238,0.80297107,0.88991606,1.7369714,0.93290687,1.4586854,0.021037327,22
239,0.80450904,0.71366215,3.024386,0.69919974,1.2259915,0.1270365,23
240,0.11212297,0.9559457,4.6612086,0.8889808,0.5709553,0.050458267,0
241,0.27424395,0.30618045,0.33544195,0.5967478,0.49682248,0.48548225,1
242,0.62535405,0.9412034,3.2443233,0.9936288,1.1115553,0.28989106,2
243,0.8828743,0.8517526,3.2829058,0.90416735,1.1122131,0.7976047,3
244,0.8643842,0.9319258,2.6500778,0.4283628,0.30961135,0.41597193,4
245,0.2280475,0.98011243,4.1655793,0.92324746,2.1292408,0.052928206,5
246,0.7035278,0.34929258,4.4891996,0.2163847,1.6761909,0.1333647,6
247,0.79685915,0.3841622,1.1858809,0.98433244,1.467368,0.018658878,7
248,0.72516257,0.68427265,3.089994,0.8847204,0.28582418,0.2844834,8
249,0.0044681258,0.9662489,5.348873,0.9835715,0.7567773,0.097565204,9
250,0.84398717,0.6486006,3.015672,0.9608673,1.5771829,0.03377135,10
251,0.68708485,0.9426054,1.7560687,0.8287008,1.469167,0.03161862,11
252,0.9361947,0.9485264,4.430591,0.96171534,0.81939375,0.0014823405,12
253,0.8820215,0.91139036,3.270971,0.87534106,0.56171155,0.22385141,13
254,0.9533007,0.7926868,3.2963972,0.09956471,1.8393259,0.10853355,14
255,0.64002067,0.9596657,3.7445292,0.95922077,1.5423999,0.07875942,15
256,0.1860675,0.94992286,1.1642808,0.914679,0.67125297,0.037738882,16
257,0.7532166,0.36623442,0.20772752,0.9003567,1.1259615,0.04321218,17
258,0.070542365,0.7429374,2.8106365,0.9370647,1.8891492,0.34876963,18
259,0.10074865,0.96716535,2.6810248,0.9427345,0.52740127,0.77859735,19
260,0.87610364,0.86427045,3.6856678,0.50983435,0.14209396,0.34572616,20
261,0.38019922,0.9733517,1.2791718,0.92080146,1.6637031,0.0042633917,21
262,0.06709502,0.8884546,2.1749792,0.822414,0.15202531,0.63448,22
263,0.9817653,0.92752504,3.2390835,0.769638,1.2201495,0.05969437,23
264,0.24680988,0.9464664,4.3691587,0.9160574,1.4086099,0.022462057,0
265,0.62619454,0.031983435,1.8012171,0.8182258,0.52026665,0.32162657,1
266,0.74070925,0.98138267,3.1776066,0.71926886,2.1615634,0.00207226,2
267,0.9075683,0.8879545,3.056447,0.94518375,1.0445375,0.8695137,3
268,0.92932355,0.9817084,2.3704512,0.5640183,0.3202659,0.94853574,4
269,0.66173434,0.9489586,4.356172,0.98140115,1.1063914,0.09371175,5
270,0.7168755,0.46433792,4.4264307,0.90064186,4.5538797,0.020377291,6
271,0.17773241,0.1997531,2.1374214,0.43802404,0.08767363,0.7189744,7
272,0.22255725,0.8471286,2.1091137,0.53750545,0.72826886,0.115706116,8
273,0.17767514,0.9642271,5.331561,0.9772505,0.60739756,0.05946488,9
274,0.18124536,0.8753271,2.3383362,0.6873525,1.0566823,0.047944225,10
275,0.08653913,0.85355735,1.6315265,0.7401191,0.64010555,0.15338324,11
276,0.82116646,0.9016206,4.3515916,0.93213075,0.87886924,0.008823069,12
277,0.043480746,0.899034,3.8489392,0.86529833,0.34655696,0.46887484,13
278,0.9691574,0.9866024,2.5014153,0.7924655,2.5086722,0.1932123,14
279,0.48934925,0.9247961,5.3630457,0.9836976,0.34471348,0.121471584,15
280,0.14323649,0.9688219,1.2245102,0.5521077,1.0165081,0.072090305,16
281,0.93277586,0.028966438,3.065359,0.91700834,1.2351631,0.066940755,17
282,0.9756773,0.60072076,2.7179122,0.47671995,1.0700231,0.6711299,18
283,0.3086574,0.98566484,1.974863,0.6458777,1.1153681,0.0014242586,19
284,0.8879387,0.9345527,3.8384147,0.562884,0.63018954,0.06767852,20
285,0.8525651,0.95764923,1.1150111,0.9358749,1.5163038,0.0074622463,21
286,0.14576317,0.93003005,2.2229862,0.80820197,1.4101222,0.018663213,22
287,0.699661,0.9607906,2.7045426,0.6057907,1.949344,0.059502777,23
288,0.73757845,0.92490405,5.1724567,0.9634566,0.273719,0.123085536,0
289,0.05932087,0.075163275,1.1893865,0.94276196,0.6153178,0.29153723,1
290,0.9501535,0.97694516,3.8430054,0.86002153,1.199335,0.01725647,2
291,0.82788634,0.93392044,2.9632134,0.9118386,0.8692183,0.9057796,3
292,0.5687641,0.96746385,2.1412747,0.33756125,0.3296924,0.6970608,4
293,0.35823765,0.9522676,5.0860815,0.98328984,1.9625854,0.03713387,5
294,0.51986307,0.18721387,4.8919578,0.14976445,1.6878548,0.03311645,6
295,0.07486596,0.43165052,1.3664834,0.8866925,0.4630776,0.08617917,7
296,0.15864041,0.89933354,1.6719508,0.7826328,1.1542165,0.115600936,8
297,0.051686693,0.9567931,5.0592284,0.9466289,0.19489738,0.5617863,9
298,0.7863111,0.6109185,3.6564302,0.8448012,1.005959,0.036088422,10
299,0.33870703,0.8215799,2.1561644,0.49697536,0.63722086,0.19618165,11
300,0.84980744,0.9000003,4.662175,0.8921351,0.9115275,0.11303866,12
301,0.32262716,0.9139711,4.0485854,0.94448584,0.27159038,0.20427439,13
302,0.9204628,0.9199684,3.372516,0.2540802,2.9027905,0.07277885,14
303,0.0168224,0.9664311,5.0903354,0.9769061,0.2261776,0.20925985,15
304,0.20152298,0.8503295,1.4476364,0.6590034,0.3436265,0.4871596,16
305,0.3125402,0.06771694,0.78681755,0.9407086,0.9416958,0.047475833,17
306,0.9868052,0.7997398,2.6041584,0.85346055,1.3158381,0.5938479,18
307,0.11004582,0.92080086,3.4358764,0.90840364,0.27680454,0.87063533,19
308,0.91899276,0.8978452,4.56446,0.59369576,1.2295585,0.03388922,20
309,0.77970934,0.9430042,1.2653544,0.89930815,0.6928839,0.23684905,21
310,0.83772236,0.7302577,1.6466737,0.98102254,0.48454428,0.10932272,22
311,0.8123378,0.94879365,2.5213249,0.45136055,1.6417639,0.056080062,23
312,0.115457445,0.96075946,5.5807323,0.88119805,0.63358414,0.16166487,0
313,0.9864915,0.32027456,0.4711107,0.9327158,0.7217722,0.19909535,1
314,0.076573625,0.9110098,2.7450502,0.9143148,0.32593998,0.5658448,2
315,0.9332355,0.8743191,2.5332887,0.8641284,1.2541578,0.59407425,3
316,0.71357733,0.9530291,1.8639611,0.38101998,0.47955778,0.0135724805,4
317,0.33098644,0.9185185,3.8119676,0.94918656,1.2801857,0.099127755,5
318,0.6830005,0.42775676,5.021597,0.38500848,1.9687074,0.028287929,6
319,0.14403209,0.406009,1.2816122,0.40099543,0.46900904,0.17865121,7
320,0.16449432,0.85738784,2.7348356,0.6856293,0.9745325,0.04200823,8
321,0.38323435,0.9641904,4.6911926,0.96747345,0.4246894,0.12268865,9
322,0.3675826,0.7559367,3.6391034,0.97842455,1.3973498,0.040789578,10
323,0.122751676,0.92963296,1.6793234,0.7965674,0.27238166,0.6668377,11
324,0.65230113,0.93893766,3.8655386,0.9242051,1.1048915,0.0640817,12
325,0.07645511,0.9290155,3.4204473,0.7931445,0.5126737,0.060270485,13
326,0.9072101,0.8778626,3.4413652,0.22471507,1.809603,0.06448906,14
327,0.045842092,0.9357701,4.328515,0.95212644,0.13272116,0.49445271,15
328,0.21845807,0.92881215,1.0700147,0.48609987,0.5179892,0.3358876,16
329,0.6286041,0.21967602,0.939106,0.8596031,0.23022366,0.4157918,17
330,0.87914205,0.8085906,1.9555709,0.9043861,1.6134843,0.5666971,18
331,0.6461704,0.9152245,2.6488981,0.8734526,0.50401103,0.8029066,19
332,0.8837135,0.8604901,4.4641166,0.67941153,0.35847226,0.43205577,20
333,0.39079732,0.8598187,1.3902707,0.8809383,0.2777623,0.75412816,21
334,0.031900797,0.9185158,2.3748746,0.6887033,0.8353945,0.03069573,22
335,0.8586974,0.9792011,3.113968,0.7799438,1.971389,0.078972176,23
336,0.24943249,0.9675195,4.7551312,0.88311774,0.72868913,0.055362627,0
337,0.43887317,0.11260142,1.1618189,0.9412824,0.799479,0.15606083,1
338,0.87208045,0.944712,3.440116,0.91888654,0.5833457,0.015073974,2
339,0.10886041,0.8388154,3.0671916,0.9579009,1.2291372,0.8457112,3
340,0.83652955,0.9366255,2.3548012,0.48855713,0.36988938,0.05111551,4
341,0.6082854,0.98061186,4.550296,0.9549466,1.5321267,0.17709455,5
342,0.87617564,0.099774875,5.5915523,0.20075464,0.9389223,0.11067613,6
343,0.44159988,0.30265456,1.7733883,0.8097337,0.99546915,0.08017633,7
344,0.78756386,0.8314958,2.4710288,0.8743497,0.3707879,0.23368752,8
345,0.58241427,0.9358101,5.531265,0.9512151,0.5511756,0.08608699,9
346,0.90196013,0.88023114,1.9251913,0.92762196,2.3069456,0.037292857,10
347,0.5594598,0.9007141,1.3837093,0.7949447,0.73352396,0.15512858,11
348,0.772826,0.92548186,3.7917356,0.9283479,0.51912814,0.37373668,12
349,0.21568263,0.9103147,4.164688,0.91123134,1.523382,0.0033728532,13
350,0.5068988,0.9497814,3.1583605,0.39380705,2.1826649,0.13459392,14
