,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,0.2595838,1.0766966,0,0.7822683,0.1463111,0.2487401,0.0,0.70624465,0.0
1,3.8838587,3.5581093,1,0.0025672372,0.0049054623,0.46951526,0.0,0.20532133,0.0
2,1.4284902,2.7414813,2,0.084129274,0.52768254,0.3906831,0.0,0.49301302,0.0
3,1.0175129,3.721695,3,0.5088749,0.5900875,0.8238134,0.0,0.537051,0.0
4,1.4972351,2.922626,4,0.44081536,0.07327926,0.4081844,0.0,0.8889449,0.0
5,3.5965707,4.342515,5,0.9515785,0.8279162,0.5417917,0.0,0.6135964,0.0
6,0.5427632,5.349745,6,0.83296174,0.3180123,0.26417255,0.0,0.5240021,0.0
7,1.7744545,1.8656559,7,0.7571787,0.8659342,0.47921118,0.0,0.59159994,0.0
8,0.5367972,1.0150436,8,0.53491396,0.5626782,0.444345,0.0,0.58292776,0.0
9,0.23713458,4.7846355,9,0.78000027,0.7618785,0.22771636,0.0,0.73222345,0.0
10,0.41019315,3.3605509,10,0.78399867,0.28675067,0.32281202,0.0,0.532613,0.0
11,3.231125,5.996485,11,0.35097572,0.7649841,0.531453,0.0,0.9141777,0.0
12,3.5352924,5.035462,12,0.027004711,0.19241089,0.47583678,0.0,0.22409946,0.0
13,1.0139645,1.796772,13,0.51829857,0.41752148,0.48391834,0.0,0.86150867,0.0
14,2.1825137,5.4790606,14,0.53676206,0.022296607,0.6362422,0.0,0.30025843,0.0
15,0.56885564,1.2596769,15,0.5151841,0.93855846,0.44546747,0.0,0.49989614,0.0
16,0.41470844,2.3913908,16,0.6143872,0.9031932,0.28712115,0.0,0.6051934,0.0
17,0.97601944,4.9149566,17,0.5065926,0.35395116,0.31122887,0.0,0.70086557,0.0
18,1.2936568,5.353239,18,0.547251,0.6257497,0.64665085,0.0,0.49567816,0.0
19,0.7998664,3.442706,19,0.772822,0.7384175,0.36958778,0.0,0.5676316,0.0
20,0.5792363,1.7318661,20,0.71909153,0.9074169,0.85345167,0.0,0.27236646,0.0
21,0.2985775,4.4368773,21,0.7630383,0.2527116,0.26384327,0.0,0.5336936,0.0
22,0.44686744,1.5242643,22,0.76179844,0.19351375,0.31681463,0.0,0.549766,0.0
23,0.45746738,1.1031826,23,0.7985411,0.7302535,0.34322628,0.0,0.7903171,0.0
