,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate
0,2.659692,2.2800705,0,0.717236,0.8496111
1,2.8174524,4.7731323,1,0.62924963,0.8084231
2,3.1622841,2.2010946,2,0.39643753,0.25034904
3,4.1058993,3.2160249,3,0.38340586,0.5421339
4,2.9908974,3.8251476,4,0.70030695,0.88477254
5,2.7147758,4.5894876,5,0.7182144,0.99347514
6,2.721982,3.5207677,6,0.6300148,0.7516289
7,4.220006,5.5343747,7,0.19718134,0.011487901
8,4.109281,3.189689,8,0.4798595,0.3624938
9,6.108225,5.928123,9,0.3969884,0.351898
10,6.8425584,5.4089403,10,0.5235591,0.395572
11,4.850297,5.7637234,11,0.17191638,0.16947466
12,2.8122685,4.4148073,12,0.68407035,0.71311194
13,2.7022817,1.4993814,13,0.6366942,0.56336045
14,3.3129957,3.0934784,14,0.59693235,0.51904136
