,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate
0,2.2601383,2.2800705,0,0.71555495,0.8496111
1,2.6671484,4.7731323,1,0.6224067,0.8084231
2,2.798876,2.2010946,2,0.3253672,0.25034904
3,4.02529,3.2160249,3,0.38223296,0.5421339
4,2.8691385,3.8251476,4,0.7124444,0.88477254
5,2.6128414,4.5894876,5,0.76307434,0.99347514
6,2.4090414,3.5207677,6,0.6073795,0.7516289
7,4.7632666,5.5343747,7,0.040485036,0.011487901
8,3.9458833,3.189689,8,0.44303632,0.3624938
9,5.8194003,5.928123,9,0.35918066,0.351898
10,6.599999,5.4089403,10,0.5182919,0.395572
11,4.7548575,5.7637234,11,0.16074459,0.16947466
12,2.4688618,4.4148073,12,0.7030364,0.71311194
13,2.4025068,1.4993814,13,0.6141859,0.56336045
14,3.3156006,3.0934784,14,0.5925675,0.51904136
