,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate
0,2.0813026,2.2800705,0,0.75279355,0.8496111
1,2.4062905,4.7731323,1,0.59337574,0.8084231
2,2.685128,2.2010946,2,0.28726435,0.25034904
3,3.95823,3.2160249,3,0.37177265,0.5421339
4,2.722765,3.8251476,4,0.7386871,0.88477254
5,2.4258816,4.5894876,5,0.7989135,0.99347514
6,2.2516236,3.5207677,6,0.5606515,0.7516289
7,5.4128127,5.5343747,7,0.017076522,0.011487901
8,3.8377595,3.189689,8,0.4370027,0.3624938
9,5.6539893,5.928123,9,0.35911292,0.351898
10,6.3813996,5.4089403,10,0.50520927,0.395572
11,4.70087,5.7637234,11,0.15461747,0.16947466
12,2.1293583,4.4148073,12,0.707429,0.71311194
13,2.1633153,1.4993814,13,0.60221004,0.56336045
14,3.0420654,3.0934784,14,0.5652085,0.51904136
