,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate
0,4.4995623,3.1624389,0,0.3684471,0.29367912
1,4.4137254,3.9747782,1,0.48388246,0.28573877
2,6.3923626,4.982256,2,0.3649724,0.18052846
3,4.4540095,2.396228,3,0.602854,0.7662704
4,3.681527,3.6359773,4,0.62783706,0.47696096
5,5.842126,5.5384455,5,0.44443724,0.4389217
6,3.3902965,5.656673,6,0.66449183,0.0011277199
7,3.631857,2.3555381,7,0.63216746,0.7814093
8,3.6631644,2.4566681,8,0.5850282,0.5081412
9,3.3783772,5.107212,9,0.6616674,0.9718543
10,6.264383,5.114648,10,0.5099828,0.6260113
11,3.657651,5.0106974,11,0.45187408,0.7491256
12,5.171856,3.3858094,12,0.506779,0.53888905
13,5.2561173,3.486071,13,0.38695192,0.28834808
14,3.489832,4.403078,14,0.6344596,0.88369846
15,3.352332,3.9232585,15,0.6397097,0.9456286
16,3.2450893,3.672749,16,0.664708,0.9953988
17,5.764309,4.5752125,17,0.31862873,0.07876682
18,3.3122954,1.7802067,18,0.63799316,0.8084948
19,3.6407466,5.084238,19,0.6048048,0.777035
20,5.6579466,4.0818987,20,0.30929443,0.05231273
21,3.8337245,4.727837,21,0.6150084,0.5784787
22,3.4505131,3.6701138,22,0.6296849,0.65043443
23,3.2673466,3.0654273,23,0.66650116,0.91033816
24,3.2146552,1.4176134,24,0.5077559,0.104319155
25,5.4471974,5.714075,25,0.3380568,0.047060788
26,3.3688004,1.3606567,26,0.64815766,0.41234732
27,3.6424108,4.777053,27,0.62507313,0.86551297
28,4.835619,5.918835,28,0.61442345,0.7228687
29,3.754787,4.423271,29,0.5897409,0.83580333
30,3.2850895,2.9302392,30,0.6571161,0.9125593
31,5.6643515,4.1434584,31,0.5374407,0.59873927
32,3.588143,3.1404612,32,0.5863051,0.5857262
33,3.383235,5.108559,33,0.637546,0.94432235
34,3.4065638,2.3971052,34,0.6445219,0.91356355
35,3.5617826,1.7035675,35,0.5984467,0.37109762
36,5.8750362,5.5186543,36,0.30667922,0.09698367
37,3.4664376,2.726978,37,0.65723467,0.58928704
38,3.8188536,2.7586637,38,0.58311564,0.44985992
39,3.5347328,1.3210411,39,0.65046716,0.5011784
40,3.542295,2.869707,40,0.5581079,0.4273317
41,3.52175,2.96475,41,0.37608176,0.08906764
42,4.0714445,5.440898,42,0.5081537,0.5307685
43,3.6858616,2.4534328,43,0.64044875,0.8505263
44,3.601085,4.792215,44,0.6591012,0.9972953
45,3.5284462,1.16509,45,0.63676494,0.40687543
46,4.8557153,3.5680084,46,0.31648383,0.080663085
47,3.8382363,3.5366812,47,0.601187,0.6621872
48,3.235911,1.4540843,48,0.64435923,0.97922635
49,3.61197,1.8878229,49,0.62689173,0.20813435
