,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate
0,2.221692,1.122349,0,0.65023744,0.57871586
1,3.5908363,5.0934033,1,0.5651511,0.7206875
2,2.7119207,2.779039,2,0.7188865,0.8655095
3,2.8371527,2.951629,3,0.51842743,0.56752795
4,2.6717157,2.2147746,4,0.44468486,0.1164943
5,2.9297175,2.5927706,5,0.23926,0.14925057
6,1.5967736,2.0750892,6,0.6835687,0.9047185
7,3.2955043,2.4950922,7,0.7623749,0.855482
8,2.254702,3.7165146,8,0.6569751,0.7485894
9,5.423895,5.738248,9,0.5896228,0.6680264
10,2.4552832,5.1591163,10,0.74833155,0.90188867
11,2.5758927,3.1820416,11,0.73657155,0.8198993
12,3.9802563,5.3755035,12,0.29888874,0.36114585
13,3.329003,2.7415948,13,0.7210619,0.777353
14,3.790806,3.391107,14,0.37243852,0.27998322
15,4.0311003,4.9334936,15,0.62952274,0.75962794
16,1.6598538,1.2943218,16,0.7144439,0.8784907
17,5.7434897,4.748088,17,0.047716778,0.048075557
18,6.996595,5.795156,18,0.8653469,0.83176666
19,2.3668218,1.2160859,19,0.76145476,0.6696405
20,4.561377,4.1989875,20,0.2775754,0.32765365
21,2.39693,1.4759932,21,0.26065746,0.36753362
22,1.7334329,2.7521536,22,0.69116515,0.9442607
23,5.2378716,5.4376535,23,0.5472606,0.58909494
24,2.24672,3.1363666,24,0.63109314,0.6275324
25,4.037855,5.7438054,25,0.5997358,0.7231073
26,1.972313,2.2422829,26,0.7307969,0.9245025
27,2.7308931,3.0750287,27,0.08745687,0.09361088
28,3.236877,2.1858468,28,0.6616813,0.39759612
29,4.4612627,3.390491,29,0.06629744,0.05606872
30,1.7437152,1.0847745,30,0.7023396,0.5242999
31,1.7501001,1.0386026,31,0.7125149,0.64811844
32,1.9431015,2.8927681,32,0.7070887,0.96661943
33,2.3523219,1.9301779,33,0.6441941,0.6722763
34,2.7398965,5.287275,34,0.10220181,0.0027505755
35,3.0644574,2.4037004,35,0.62342495,0.5963084
36,3.1290834,3.3535647,36,0.21929848,0.14104325
37,3.74981,3.9191308,37,0.40734375,0.3243261
38,2.132327,2.0504339,38,0.55548215,0.7287092
39,2.6894364,2.7628953,39,0.6104006,0.7063553
40,3.5093443,1.7301579,40,0.26798353,0.15695262
41,2.0348883,3.8970628,41,0.49414894,0.8230672
42,3.5924823,4.2699323,42,0.5305504,0.66599935
43,4.0537825,3.064876,43,0.6701346,0.5998839
44,3.4106383,2.2785902,44,0.5055966,0.8629798
45,2.3884902,3.0911715,45,0.71169615,0.8769261
46,2.7198408,5.6575804,46,0.51875746,0.7251195
47,5.4540524,5.9972863,47,0.30423263,0.39404064
48,2.3079774,2.737449,48,0.74906105,0.981856
49,3.2317111,4.085187,49,0.45800003,0.63925815
50,2.8284736,1.4086655,50,0.71111137,0.60164505
51,2.8325357,4.125553,51,0.48279703,0.5871677
52,2.1421783,1.3871948,52,0.25264338,0.071383476
53,3.0149481,1.0810355,53,0.6110396,0.3820992
54,2.1102028,2.1916301,54,0.7503597,0.89122915
55,2.5480552,1.3395361,55,0.6506965,0.36453456
56,2.2976835,4.5113297,56,0.7390635,0.9116058
57,4.5379076,5.4229383,57,0.5976465,0.72821677
58,3.1066167,3.9375217,58,0.30573967,0.3206691
59,2.893837,3.4980066,59,0.3979044,0.5044786
60,2.2748563,2.427094,60,0.75560564,0.65214264
61,2.5994968,1.0918105,61,0.7166389,0.23013228
62,2.744583,4.3157897,62,0.57538575,0.50376004
63,2.8056188,2.7106547,63,0.3056692,0.14218575
64,3.3345625,3.5443137,64,0.5222477,0.8939831
65,1.6214479,3.1636124,65,0.7489512,0.9994416
66,2.8654337,4.459137,66,0.78466105,0.8691906
67,2.6080172,3.6473835,67,0.55577797,0.509235
68,2.3724158,5.9623213,68,0.77593297,0.9770636
69,3.1174293,2.779552,69,0.33683228,0.17789608
70,4.718535,4.6907063,70,0.044694617,0.037100732
71,4.568143,5.1713114,71,0.217332,0.28737533
72,5.0367646,4.8350034,72,0.41684082,0.5543845
73,3.2158525,2.2447593,73,0.55376893,0.26086652
74,3.1801953,2.342149,74,0.4861568,0.3389969
