,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate
0,3.9548738,3.1624389,0,0.30022606,0.29367912
1,4.180774,3.9747782,1,0.45212647,0.28573877
2,6.2372117,4.982256,2,0.3456094,0.18052846
3,4.813412,2.396228,3,0.644557,0.7662704
4,3.3771782,3.6359773,4,0.66794074,0.47696096
5,5.6065097,5.5384455,5,0.40126336,0.4389217
6,2.5381808,5.656673,6,0.7294149,0.0011277199
7,3.4747968,2.3555381,7,0.6665242,0.7814093
8,3.5157182,2.4566681,8,0.56794065,0.5081412
9,2.6199892,5.107212,9,0.7026339,0.9718543
10,6.5463324,5.114648,10,0.5284813,0.6260113
11,3.2775853,5.0106974,11,0.3601282,0.7491256
12,4.8685083,3.3858094,12,0.49529266,0.53888905
13,4.6108947,3.486071,13,0.3258882,0.28834808
14,2.9353871,4.403078,14,0.66367966,0.88369846
15,2.8030405,3.9232585,15,0.69517565,0.9456286
16,2.2373004,3.672749,16,0.7042085,0.9953988
17,5.600492,4.5752125,17,0.13250831,0.07876682
18,2.507992,1.7802067,18,0.6771282,0.8084948
19,3.291347,5.084238,19,0.61994916,0.777035
20,5.2862225,4.0818987,20,0.13643862,0.05231273
21,3.9556615,4.727837,21,0.6403678,0.5784787
22,2.74592,3.6701138,22,0.580038,0.65043443
23,2.4233167,3.0654273,23,0.72000885,0.91033816
24,2.453194,1.4176134,24,0.37820318,0.104319155
25,5.439116,5.714075,25,0.14850655,0.047060788
26,2.673681,1.3606567,26,0.7036444,0.41234732
27,3.0374672,4.777053,27,0.58018655,0.86551297
28,5.6435547,5.918835,28,0.68682885,0.7228687
29,3.8777983,4.423271,29,0.62207484,0.83580333
30,2.5866234,2.9302392,30,0.72891057,0.9125593
31,5.5231857,4.1434584,31,0.5511987,0.59873927
32,3.309201,3.1404612,32,0.5814479,0.5857262
33,2.939407,5.108559,33,0.65458363,0.94432235
34,2.6765077,2.3971052,34,0.68617934,0.91356355
35,2.7990088,1.7035675,35,0.56820655,0.37109762
36,5.4132423,5.5186543,36,0.14586847,0.09698367
37,2.7383456,2.726978,37,0.68217796,0.58928704
38,3.4656172,2.7586637,38,0.5553589,0.44985992
39,3.1470113,1.3210411,39,0.68764085,0.5011784
40,3.1885417,2.869707,40,0.51423717,0.4273317
41,2.9938838,2.96475,41,0.20614876,0.08906764
42,3.909899,5.440898,42,0.4635735,0.5307685
43,2.9439676,2.4534328,43,0.6460675,0.8505263
44,3.3042486,4.792215,44,0.7141909,0.9972953
45,2.8145788,1.16509,45,0.6272393,0.40687543
46,4.2673216,3.5680084,46,0.16539356,0.080663085
47,3.4545658,3.5366812,47,0.5939914,0.6621872
48,2.5308354,1.4540843,48,0.6883707,0.97922635
49,3.243961,1.8878229,49,0.6238336,0.20813435
