,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate
0,3.3526905,2.2800705,0,0.65800464,0.8496111
1,3.6177394,4.7731323,1,0.63046795,0.8084231
2,3.6333375,2.2010946,2,0.49260193,0.25034904
3,4.3882236,3.2160249,3,0.4505451,0.5421339
4,3.4459088,3.8251476,4,0.65691,0.88477254
5,3.3305502,4.5894876,5,0.6547572,0.99347514
6,3.346416,3.5207677,6,0.60924363,0.7516289
7,4.1792927,5.5343747,7,0.32727963,0.011487901
8,4.7980695,3.189689,8,0.5369525,0.3624938
9,6.2278214,5.928123,9,0.41759372,0.351898
10,6.495255,5.4089403,10,0.5276969,0.395572
11,5.3222694,5.7637234,11,0.29266888,0.16947466
12,3.3320968,4.4148073,12,0.6394976,0.71311194
13,3.3997207,1.4993814,13,0.62347996,0.56336045
14,3.7163846,3.0934784,14,0.601834,0.51904136
