,policy rate,reward rate,dec temp,habitual tendency,cached weight,cached rate,subject
0,0.82348937,0.73612493,6.560809,2.1868122,1.2218816,0.30345085,0
1,0.4376604,0.33897415,3.3112302,2.6915145,4.473702,0.8767464,1
2,0.22586359,0.07222824,1.6951301,7.3307266,3.3140264,0.75935405,2
3,0.090697765,0.65369564,1.6113211,2.0570333,2.6171532,0.52369225,3
4,0.8739495,0.7795296,5.895359,6.3153276,5.479186,0.86670786,4
5,0.5884705,0.4207665,3.3863602,3.5489593,5.548559,0.96889335,5
6,0.79196155,0.6255679,5.3027,4.482155,3.3700142,0.44497016,6
7,0.74361986,0.6786061,2.8902364,3.5916858,3.5053368,0.8391762,7
8,0.21079285,0.30716634,2.5497496,3.3715067,6.2409396,0.5200563,8
9,0.14065456,0.5230761,4.6394796,5.9237413,1.6054438,0.102573514,9
10,0.22810349,0.7538656,3.3760386,7.2894216,5.351291,0.020713113,10
11,0.34261525,0.69076735,3.0841317,3.3215368,0.8327272,0.71662045,11
12,0.38273674,0.26438278,1.3225971,3.3223171,6.0312037,0.7103922,12
13,0.28441045,0.6292843,3.4548905,2.7351425,2.5855424,0.84785587,13
14,0.76644015,0.5597485,5.0511866,2.3850548,1.2621758,0.72513324,14
15,0.78788173,0.40905946,4.728249,3.9568243,4.673665,0.27176142,15
16,0.8260068,0.26432362,2.1335018,2.247558,4.12137,0.14669701,16
17,0.47508875,0.8203576,3.47783,4.9239507,1.3291873,0.866863,17
18,0.7356431,0.63714015,3.677274,4.45211,7.1102047,0.861679,18
19,0.8520217,0.16544472,3.989305,2.0746064,1.7100741,0.64567655,19
20,0.4528906,0.5197847,5.4318857,7.5980654,1.48543,0.399242,20
21,0.75766987,0.62858796,2.4502616,3.709912,1.7825162,0.086978436,21
22,0.43470943,0.7494471,3.0287793,2.6802208,3.090835,0.06755291,22
23,0.6003989,0.7470295,4.3411007,1.742395,1.2890469,0.78957224,23
24,0.45081928,0.84930557,5.3393974,1.79335,1.84187,0.23638196,0
25,0.29553244,0.47827202,4.2546096,2.431539,3.6237047,0.7627747,1
26,0.5391818,0.86136234,5.148657,7.1073966,0.8979016,0.42965788,2
27,0.28235224,0.22523865,1.3227593,4.379818,2.4808173,0.35519636,3
28,0.85842067,0.77086824,4.723901,3.7642586,2.0164769,0.6699876,4
29,0.6268325,0.48883328,1.3348331,3.1875944,5.2375307,0.6647291,5
30,0.901992,0.63002557,3.8123915,4.168206,3.6223722,0.37125102,6
31,0.78367835,0.6137938,3.9184966,3.1823647,3.2647564,0.6885169,7
32,0.16990119,0.6583704,1.3258865,3.6858792,5.981712,0.48237804,8
33,0.21199018,0.79181516,2.3101811,7.2134056,4.1209545,0.7037743,9
34,0.4987143,0.6329413,5.5664177,4.648108,2.8577437,0.71009344,10
35,0.17557743,0.63364583,2.8230033,2.9675665,2.192348,0.32518706,11
36,0.4202936,0.41419268,2.4432864,2.8732567,3.5157359,0.8194225,12
37,0.29500353,0.8761186,2.9836986,3.1234267,3.1802666,0.8967554,13
38,0.42825556,0.7228814,3.9062,1.3703041,1.5665784,0.47933173,14
39,0.64257175,0.44007656,2.9894896,3.2773724,3.3320637,0.3624844,15
40,0.85283136,0.36219686,2.8334026,2.493676,3.9435303,0.11450201,16
41,0.5612424,0.91159,0.9866847,8.156836,4.8564644,0.8116395,17
42,0.8345872,0.491304,3.7035682,3.209348,4.1378074,0.869831,18
43,0.7373819,0.089509144,3.2165523,1.5954642,1.7811782,0.6182867,19
44,0.20019388,0.89563787,5.049222,7.8622828,5.7736893,0.8493446,20
45,0.933825,0.8666923,1.7816038,4.2153463,3.3839326,0.0737521,21
46,0.38611877,0.26696306,1.2719722,1.9781432,4.533562,0.06914961,22
47,0.7499298,0.81528914,3.073001,1.7885633,2.1624024,0.7552937,23
48,0.6435402,0.6306287,6.584749,2.0986195,1.6168897,0.42274028,0
49,0.29965234,0.42273915,3.542582,2.5096343,4.629967,0.7852195,1
