,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,4.7589836,4.7772045,0,0.3469045,0.103693604,3.3012326,2.676183,0.650476,0.52639896,3.7374804,5.858685,0.3401004,0.21316153
1,3.7145405,3.1973176,1,0.4700628,0.6802693,6.3761387,5.5769997,0.36983895,0.049458742,4.0450726,1.2051777,0.42372847,0.33463663
2,3.6796982,1.7616689,2,0.40172303,0.2940408,5.8659563,5.280867,0.636032,0.59978896,3.5541136,3.2960615,0.40558034,0.07432115
3,4.2681837,5.62169,3,0.5634144,0.8471966,5.838392,5.8786635,0.539139,0.6775085,5.2692804,3.512947,0.47681078,0.6327717
4,4.4175434,4.131609,4,0.50026673,0.2849241,4.6488028,4.625613,0.6490557,0.7717752,3.2548335,1.7651156,0.40937456,0.75485975
5,3.8117793,5.440231,5,0.47415993,0.9857563,6.3044815,4.915593,0.38519403,0.190368,3.6806493,5.01934,0.4282688,0.72439337
6,3.6840868,4.574366,6,0.35752723,0.31403446,3.0068066,2.448063,0.64936465,0.7790712,4.405766,4.60526,0.6432956,0.8302789
7,3.971331,4.054352,7,0.4339689,0.19950795,6.2438917,5.279679,0.37674144,0.2267766,3.8794584,3.9105809,0.4492149,0.20755464
8,3.829192,2.3352566,8,0.51901156,0.8655021,6.2080812,5.803623,0.42307386,0.49849296,3.8522115,1.7664814,0.4949056,0.4080491
9,3.429836,1.2002146,9,0.45350036,0.8867481,3.9949205,3.2851088,0.38099116,0.3516665,5.739299,5.16013,0.3556339,0.08241063
10,3.8846333,5.897794,10,0.60607374,0.6443427,6.3152003,4.3641024,0.36342838,0.12399697,3.992624,1.8407092,0.5830515,0.8121507
11,3.137193,1.5929959,11,0.621272,0.5749611,3.1773283,2.0990467,0.6251146,0.6118958,4.874496,5.2259946,0.42526904,0.40898943
12,4.4845853,4.6323195,12,0.656094,0.648843,3.9332855,3.8128505,0.6514801,0.8198733,3.093168,1.2111644,0.62082314,0.8838634
13,4.5956445,2.0921803,13,0.6795575,0.90804267,3.5208712,2.9464278,0.63432294,0.6781599,3.3506837,1.7638488,0.5434287,0.39456874
14,4.9309025,4.6171985,14,0.68682957,0.8187894,3.173107,2.7353091,0.64788127,0.6686921,3.1187997,2.7077067,0.39697364,0.105653346
15,3.5073032,2.946257,15,0.61780447,0.9596442,5.2660327,4.378023,0.6561281,0.5877939,3.852689,2.6412244,0.46604902,0.23953182
16,4.4163423,1.666156,16,0.6551116,0.43937856,3.2251563,1.768469,0.64492756,0.6280481,6.2345715,5.634167,0.4257493,0.27548707
17,5.0652547,5.9579268,17,0.5364793,0.8878682,4.6437483,2.9398043,0.5088359,0.37018085,5.2711864,5.9576516,0.59391934,0.040323198
18,3.9248242,1.3281629,18,0.5891175,0.7540858,3.1078658,1.930126,0.6279337,0.45794863,5.3878145,5.305975,0.6591748,0.61121243
19,3.864044,4.897236,19,0.4460498,0.055681646,5.976568,5.0462418,0.6539083,0.73591423,4.428083,4.0494394,0.4208369,0.3598312
20,4.360337,3.9476008,20,0.6568717,0.76866037,4.117262,3.3529854,0.507134,0.5628353,5.0428505,5.0929055,0.55878496,0.4044395
21,3.6926892,1.3990731,21,0.5347207,0.48174083,6.1637087,5.3408103,0.53940064,0.6879015,3.9593813,1.0578275,0.60538805,0.7985413
22,3.5697324,1.3606691,22,0.6595129,0.11580294,6.026878,2.4388027,0.36706316,0.03496182,3.513166,1.7504585,0.6437358,0.6392541
23,3.8470747,4.2287025,23,0.47846696,0.16598809,6.2067094,5.934181,0.37764934,0.2892831,3.911672,5.506442,0.45569947,0.9147291
