,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,4.199166,4.7772045,0,0.19980611,0.103693604,2.527983,2.676183,0.7399568,0.52639896,5.3542767,5.858685,0.1406031,0.21316153
1,3.3022134,3.1973176,1,0.5563863,0.6802693,6.7916164,5.5769997,0.29992646,0.049458742,3.5495062,1.2051777,0.447406,0.33463663
2,2.8113463,1.7616689,2,0.26151234,0.2940408,5.050291,5.280867,0.6778123,0.59978896,2.7114668,3.2960615,0.27858475,0.07432115
3,3.4307694,5.62169,3,0.5953298,0.8471966,6.082006,5.8786635,0.6361322,0.6775085,5.148918,3.512947,0.49661815,0.6327717
4,3.6318746,4.131609,4,0.5306814,0.2849241,4.570765,4.625613,0.7767002,0.7717752,2.1681654,1.7651156,0.3059181,0.75485975
5,3.4015088,5.440231,5,0.53616196,0.9857563,6.837306,4.915593,0.29369184,0.190368,3.687229,5.01934,0.4594162,0.72439337
6,3.046017,4.574366,6,0.21258382,0.31403446,2.1375268,2.448063,0.67720616,0.7790712,4.823093,4.60526,0.71814686,0.8302789
7,3.267554,4.054352,7,0.50334746,0.19950795,6.8112903,5.279679,0.35875353,0.2267766,3.3293204,3.9105809,0.4373026,0.20755464
8,3.1749654,2.3352566,8,0.6439824,0.8655021,6.9294443,5.803623,0.56144005,0.49849296,3.229142,1.7664814,0.5492052,0.4080491
9,1.7880424,1.2002146,9,0.48991317,0.8867481,3.2579992,3.2851088,0.29128477,0.3516665,5.411395,5.16013,0.21342774,0.08241063
10,3.689374,5.897794,10,0.59721947,0.6443427,6.3934917,4.3641024,0.31209847,0.12399697,3.920938,1.8407092,0.5811714,0.8121507
11,1.7408482,1.5929959,11,0.64842504,0.5749611,2.2407866,2.0990467,0.68885905,0.6118958,5.6575084,5.2259946,0.32273242,0.40898943
12,4.6275134,4.6323195,12,0.7641333,0.648843,4.0005784,3.8128505,0.77205646,0.8198733,1.8942183,1.2111644,0.5640448,0.8838634
13,4.311047,2.0921803,13,0.85672534,0.90804267,3.2235918,2.9464278,0.6572276,0.6781599,2.9935205,1.7638488,0.45603094,0.39456874
14,4.7827277,4.6171985,14,0.84896153,0.8187894,2.6445239,2.7353091,0.6549083,0.6686921,3.4521496,2.7077067,0.13962924,0.105653346
15,2.2967553,2.946257,15,0.6496182,0.9596442,4.7258105,4.378023,0.7197327,0.5877939,2.9481685,2.6412244,0.3590202,0.23953182
16,4.0089836,1.666156,16,0.77832234,0.43937856,2.4666378,1.768469,0.7271008,0.6280481,6.072396,5.634167,0.24151936,0.27548707
17,4.337829,5.9579268,17,0.6206114,0.8878682,3.754144,2.9398043,0.40415245,0.37018085,4.7683144,5.9576516,0.62647873,0.040323198
18,2.6218798,1.3281629,18,0.535889,0.7540858,2.4631686,1.930126,0.6005122,0.45794863,5.5280066,5.305975,0.6609405,0.61121243
19,2.5350347,4.897236,19,0.48013628,0.055681646,5.804285,5.0462418,0.76162094,0.73591423,4.72592,4.0494394,0.25359687,0.3598312
20,4.153721,3.9476008,20,0.78604037,0.76866037,3.1274498,3.3529854,0.37383088,0.5628353,5.1701927,5.0929055,0.5114282,0.4044395
21,2.8049757,1.3990731,21,0.4918118,0.48174083,6.5507264,5.3408103,0.69600207,0.6879015,3.1335733,1.0578275,0.6449081,0.7985413
22,2.2862859,1.3606691,22,0.7329647,0.11580294,3.957154,2.4388027,0.12502551,0.03496182,2.6580098,1.7504585,0.6741495,0.6392541
23,3.2024844,4.2287025,23,0.560575,0.16598809,6.5994196,5.934181,0.43807903,0.2892831,3.6136348,5.506442,0.458505,0.9147291
