,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,4.6822977,4.7772045,0,0.23552115,0.103693604,2.7217207,2.676183,0.69803566,0.52639896,4.5606494,5.858685,0.21777378,0.21316153
1,3.63494,3.1973176,1,0.51280105,0.6802693,6.592944,5.5769997,0.33051533,0.049458742,3.769021,1.2051777,0.4274223,0.33463663
2,3.210524,1.7616689,2,0.33367538,0.2940408,5.6218553,5.280867,0.6845743,0.59978896,3.1009047,3.2960615,0.34229466,0.07432115
3,4.0677304,5.62169,3,0.5775319,0.8471966,6.2398024,5.8786635,0.59748876,0.6775085,5.514081,3.512947,0.50131875,0.6327717
4,3.9067187,4.131609,4,0.5222615,0.2849241,4.5823593,4.625613,0.7312187,0.7717752,2.4164262,1.7651156,0.35579267,0.75485975
5,3.6326766,5.440231,5,0.4851664,0.9857563,6.6246386,4.915593,0.33872786,0.190368,3.6170933,5.01934,0.45084363,0.72439337
6,3.2551107,4.574366,6,0.25747856,0.31403446,2.3151696,2.448063,0.7035659,0.7790712,4.696249,4.60526,0.7068615,0.8302789
7,3.867037,4.054352,7,0.45485052,0.19950795,6.5659523,5.279679,0.3575906,0.2267766,3.639711,3.9105809,0.42786554,0.20755464
8,3.5016353,2.3352566,8,0.61438733,0.8655021,6.449037,5.803623,0.48153833,0.49849296,3.6385298,1.7664814,0.5346074,0.4080491
9,2.2302904,1.2002146,9,0.4985321,0.8867481,3.4810188,3.2851088,0.30176193,0.3516665,5.5879025,5.16013,0.26765302,0.08241063
10,3.8675098,5.897794,10,0.59024334,0.6443427,6.395512,4.3641024,0.33794856,0.12399697,3.912438,1.8407092,0.5897803,0.8121507
11,2.2141075,1.5929959,11,0.63904047,0.5749611,2.4164786,2.0990467,0.67734456,0.6118958,5.402053,5.2259946,0.33805537,0.40898943
12,4.685559,4.6323195,12,0.71196926,0.648843,3.8349278,3.8128505,0.70878065,0.8198733,2.2469258,1.2111644,0.6286621,0.8838634
13,4.426498,2.0921803,13,0.7918044,0.90804267,3.2981863,2.9464278,0.6511292,0.6781599,2.9338958,1.7638488,0.47988147,0.39456874
14,4.6214767,4.6171985,14,0.78583413,0.8187894,2.753268,2.7353091,0.6515848,0.6686921,2.7218525,2.7077067,0.2801344,0.105653346
15,2.7020068,2.946257,15,0.6457852,0.9596442,4.908369,4.378023,0.6917948,0.5877939,3.3068402,2.6412244,0.4000787,0.23953182
16,4.241757,1.666156,16,0.73028123,0.43937856,2.4717627,1.768469,0.6924518,0.6280481,6.3047833,5.634167,0.26105866,0.27548707
17,4.9864326,5.9579268,17,0.5934468,0.8878682,4.1675406,2.9398043,0.4552423,0.37018085,5.195087,5.9576516,0.64153796,0.040323198
18,2.9385445,1.3281629,18,0.5526171,0.7540858,2.5983331,1.930126,0.6366415,0.45794863,5.5761786,5.305975,0.6556959,0.61121243
19,3.006124,4.897236,19,0.4475352,0.055681646,6.027801,5.0462418,0.7109277,0.73591423,4.8444405,4.0494394,0.36993155,0.3598312
20,4.253282,3.9476008,20,0.7151159,0.76866037,3.498773,3.3529854,0.4145968,0.5628353,4.9999495,5.0929055,0.53255934,0.4044395
21,3.2024977,1.3990731,21,0.4960044,0.48174083,6.4413977,5.3408103,0.6373767,0.6879015,3.4441814,1.0578275,0.64581054,0.7985413
22,2.8662498,1.3606691,22,0.7122334,0.11580294,5.5232515,2.4388027,0.27646255,0.03496182,3.0651665,1.7504585,0.68463206,0.6392541
23,3.7277644,4.2287025,23,0.5194557,0.16598809,6.4771175,5.934181,0.4042278,0.2892831,3.7842503,5.506442,0.44879755,0.9147291
