,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,4.4918976,4.7772045,0,0.1963411,0.103693604,2.585659,2.676183,0.7232862,0.52639896,5.124633,5.858685,0.15845951,0.21316153
1,3.2936099,3.1973176,1,0.549529,0.6802693,6.6590204,5.5769997,0.30699152,0.049458742,3.7367623,1.2051777,0.43326533,0.33463663
2,2.9250586,1.7616689,2,0.29795948,0.2940408,5.2109523,5.280867,0.6806394,0.59978896,2.783966,3.2960615,0.31405526,0.07432115
3,3.7282624,5.62169,3,0.6144657,0.8471966,6.1541324,5.8786635,0.6348785,0.6775085,5.315326,3.512947,0.5018973,0.6327717
4,3.7648041,4.131609,4,0.52625597,0.2849241,4.4601088,4.625613,0.7613158,0.7717752,2.0670986,1.7651156,0.3317735,0.75485975
5,3.5045245,5.440231,5,0.5449622,0.9857563,6.706405,4.915593,0.31602663,0.190368,3.5629742,5.01934,0.45918307,0.72439337
6,3.164695,4.574366,6,0.22167128,0.31403446,2.1588619,2.448063,0.6827645,0.7790712,4.785,4.60526,0.7310969,0.8302789
7,3.42308,4.054352,7,0.46885762,0.19950795,6.8580766,5.279679,0.35910255,0.2267766,3.5130894,3.9105809,0.447811,0.20755464
8,3.347603,2.3352566,8,0.63457644,0.8655021,6.705505,5.803623,0.5263439,0.49849296,3.4364624,1.7664814,0.5864978,0.4080491
9,1.8763914,1.2002146,9,0.4933806,0.8867481,3.315931,3.2851088,0.29289532,0.3516665,5.5553455,5.16013,0.22350864,0.08241063
10,3.825964,5.897794,10,0.59048176,0.6443427,6.5506277,4.3641024,0.32997775,0.12399697,3.8266423,1.8407092,0.5426044,0.8121507
11,1.9220515,1.5929959,11,0.6473243,0.5749611,2.3300357,2.0990467,0.6901073,0.6118958,5.5285397,5.2259946,0.33666742,0.40898943
12,4.54762,4.6323195,12,0.74740416,0.648843,3.9232442,3.8128505,0.7545541,0.8198733,1.9185121,1.2111644,0.6184167,0.8838634
13,4.4071336,2.0921803,13,0.8305289,0.90804267,3.2409596,2.9464278,0.66445893,0.6781599,2.9793236,1.7638488,0.45369673,0.39456874
14,4.5864367,4.6171985,14,0.82592934,0.8187894,2.649214,2.7353091,0.6515957,0.6686921,3.0022197,2.7077067,0.18823557,0.105653346
15,2.3625185,2.946257,15,0.6392226,0.9596442,4.7240915,4.378023,0.7172609,0.5877939,3.0394278,2.6412244,0.39946905,0.23953182
16,4.1619215,1.666156,16,0.76975095,0.43937856,2.382581,1.768469,0.7116836,0.6280481,6.3945394,5.634167,0.24506137,0.27548707
17,4.758259,5.9579268,17,0.62061304,0.8878682,3.8420415,2.9398043,0.4161351,0.37018085,4.818694,5.9576516,0.65190864,0.040323198
18,2.6335175,1.3281629,18,0.52956563,0.7540858,2.4877486,1.930126,0.6158997,0.45794863,5.6324315,5.305975,0.6582141,0.61121243
19,2.6612377,4.897236,19,0.4550631,0.055681646,5.84737,5.0462418,0.75188506,0.73591423,4.849791,4.0494394,0.29866815,0.3598312
20,4.291269,3.9476008,20,0.7609532,0.76866037,3.2345054,3.3529854,0.37968567,0.5628353,5.081127,5.0929055,0.51683134,0.4044395
21,2.989046,1.3990731,21,0.49004015,0.48174083,6.4656515,5.3408103,0.6662263,0.6879015,3.2478013,1.0578275,0.62625307,0.7985413
22,2.5409594,1.3606691,22,0.7279165,0.11580294,4.568525,2.4388027,0.17871667,0.03496182,2.7053757,1.7504585,0.69250387,0.6392541
23,3.5745924,4.2287025,23,0.5429157,0.16598809,6.6451707,5.934181,0.42733133,0.2892831,3.8335032,5.506442,0.45414335,0.9147291
