,discount,learning rate,mf weight,mb weight,subject
0,0.74756324,0.76518035,1.9959244,1.8725971,0
1,0.28291795,0.6219694,4.5861406,2.0842826,1
2,0.50784385,0.10443584,4.3992615,4.733808,2
3,0.41172126,0.51943684,0.6059039,5.1730404,3
4,0.70719546,0.76401436,1.309071,1.8387704,4
5,0.36110383,0.4511021,1.4832997,4.1781034,5
6,0.29920867,0.54351735,4.2144194,1.7870626,6
7,0.52047175,0.7034079,1.1984565,1.2898799,7
8,0.7084804,0.381948,5.311385,4.3963847,8
9,0.22724468,0.08020134,1.7827291,4.242933,9
10,0.7846246,0.7123817,3.2369237,0.18882084,10
11,0.5183859,0.21770908,3.743652,0.66647935,11
12,0.91857374,0.45414227,4.7634034,2.2743065,12
13,0.114913195,0.12884349,1.2475396,1.103923,13
14,0.35467708,0.80501705,1.7814624,1.8554981,14
15,0.7349253,0.7621724,1.935082,1.014277,0
16,0.60095084,0.52225065,1.6091406,2.8922822,1
17,0.8666342,0.074114405,3.9769664,2.725512,2
18,0.11461373,0.5181171,3.9617176,4.827557,3
19,0.42127287,0.7899997,3.0548108,0.8139553,4
20,0.22545871,0.5136603,0.7485678,4.618874,5
21,0.49414805,0.5547886,3.3858004,1.8735595,6
22,0.13766609,0.6907016,2.6255195,1.368731,7
23,0.9382725,0.3023297,2.2909217,3.2217016,8
24,0.3996637,0.109300226,1.2184514,5.4358826,9
25,0.69687396,0.7201967,3.309801,1.3371739,10
26,0.77687365,0.3086448,4.4109445,2.377222,11
27,0.74963146,0.38577437,4.5727925,1.2005305,12
28,0.15146977,0.16822368,2.2803764,0.790184,13
29,0.23674875,0.8564424,1.3103608,1.7120836,14
30,0.7034174,0.7047115,1.7637849,1.004389,0
31,0.60066944,0.66828376,3.4879665,1.221944,1
32,0.68082184,0.07960088,3.9480739,3.3048263,2
33,0.3991901,0.4169318,0.6163187,5.334871,3
34,0.4215192,0.74918824,2.6039639,0.93508816,4
35,0.41689104,0.688862,1.2300149,5.695551,5
36,0.33609417,0.34122264,2.5106647,1.2884883,6
37,0.2929561,0.6410555,1.2316248,1.7562314,7
38,0.6981279,0.28765956,4.262808,2.2502594,8
39,0.27324504,0.10108522,2.9007797,4.942242,9
40,0.648804,0.77915204,3.2151294,1.3617338,10
41,0.77824134,0.2789943,4.9064813,1.0776416,11
42,0.53750306,0.36112198,3.6744351,1.5330822,12
43,0.10971625,0.189811,2.9564912,1.0039492,13
44,0.40455788,0.808488,0.52078545,2.591849,14
45,0.58320147,0.7772534,2.2004745,1.6108686,0
46,0.44944564,0.5939238,3.8647707,2.6258488,1
47,0.5570156,0.08889629,3.6619458,2.3212454,2
48,0.30772445,0.43651995,1.8404213,4.4259214,3
49,0.34866646,0.8568078,2.9938328,2.453828,4
50,0.22258773,0.70312315,1.2810642,5.507237,5
51,0.35218108,0.39350364,2.3477314,0.7955538,6
52,0.15848438,0.542761,1.344176,0.80536914,7
53,0.7642074,0.3484832,3.0226169,3.2930174,8
54,0.26174927,0.12142064,5.132741,4.255076,9
55,0.69648236,0.81583524,3.1732771,1.3955419,10
56,0.6854259,0.28145447,5.231058,0.5215422,11
57,0.955888,0.3919748,3.2626123,0.9390551,12
58,0.108158045,0.1467741,2.1699538,0.673552,13
59,0.15181263,0.75865734,1.4321721,1.970341,14
60,0.7306446,0.8070644,1.9919965,1.5712733,0
61,0.50070155,0.57496965,2.5692532,1.9008877,1
62,0.8777382,0.103106774,4.123948,5.495379,2
63,0.22987896,0.44245085,1.341743,4.7979107,3
64,0.30438688,0.8274594,4.1164722,1.2924414,4
65,0.4772223,0.5491991,0.35544676,4.3309517,5
66,0.3988019,0.44224665,2.6811311,1.2853265,6
67,0.22150582,0.71529835,1.5859101,1.0344102,7
68,0.6221298,0.2815389,4.0333204,2.2964876,8
69,0.24358417,0.08504713,2.842863,3.400941,9
70,0.7619363,0.79572874,3.0261316,2.0746958,10
71,0.83543515,0.24188302,1.5962374,3.1376567,11
72,0.8707277,0.42690307,4.1513844,2.385899,12
73,0.047396336,0.14301133,3.5523934,0.45249456,13
74,0.07192059,0.78855574,2.0720963,1.2396402,14
75,0.54011875,0.85466665,3.8122392,1.9069564,0
76,0.7420669,0.4715594,2.0644104,0.78884286,1
77,0.9738535,0.06869315,3.6728516,2.1709275,2
78,0.24714866,0.5167089,2.913619,4.798085,3
79,0.3538472,0.8262771,1.9536842,2.5009017,4
80,0.24813193,0.45631552,1.0955626,3.929318,5
81,0.35432371,0.36574486,3.0513535,0.7777389,6
82,0.21263157,0.59173393,0.9984435,0.9276969,7
83,0.80211985,0.28384292,2.7999976,2.4986033,8
84,0.24454002,0.07122152,2.3108578,3.6894646,9
85,0.6275521,0.8913713,4.90162,2.6790557,10
86,0.3224425,0.2768088,4.5966,4.3095117,11
87,0.9061976,0.44504553,3.8031611,2.2956343,12
88,0.102570504,0.22351487,4.338542,0.6009952,13
89,0.13988708,0.8526436,1.45929,1.9239464,14
90,0.39872932,0.75342685,3.896597,0.85346293,0
91,0.6370276,0.5696447,2.21083,2.204784,1
92,0.6089932,0.055701964,3.4723349,1.7949679,2
93,0.37464675,0.45395592,1.8270757,4.385754,3
94,0.32181177,0.7534838,1.802849,1.3349606,4
95,0.26923543,0.6063427,0.9119483,4.829099,5
96,0.32600653,0.27568164,1.0999304,1.1735352,6
97,0.58687425,0.7901854,0.58417034,1.5910273,7
98,0.80089396,0.3293094,4.304334,4.576519,8
99,0.3851555,0.07629866,0.9226235,5.1845503,9
100,0.8982004,0.8456143,4.019467,3.6655054,10
101,0.78726304,0.3046325,4.426781,4.1360474,11
102,0.81322217,0.31066227,2.2724273,0.49850655,12
103,0.10252863,0.19980808,3.2425153,1.3915151,13
104,0.2130444,0.75439686,1.3365065,1.0395849,14
105,0.6221601,0.8484007,3.2993274,2.5934834,0
106,0.59642816,0.7296342,3.8999624,2.8615816,1
107,0.42207095,0.06769432,3.8034992,2.4542265,2
108,0.063438155,0.49233145,4.778221,5.4105234,3
109,0.7297897,0.8401812,2.1491845,2.2866986,4
110,0.5271923,0.60141766,0.9472976,4.5757623,5
