,locs0,locs1,locs2,locs3,subject
0,2.3438315,-1.5460908,-2.9202504,-0.36873698,0
1,-2.2554278,-2.0695307,-2.4454381,-3.0535567,1
2,-3.9973924,-2.5794008,-2.9214005,-2.089428,2
3,-3.6274872,0.265334,-2.2964435,-6.3484,3
4,1.2531404,-0.88379943,-1.9179631,-1.1910496,4
5,0.6260991,-0.89189315,-2.2831738,0.7827778,5
6,0.22787166,-2.12777,-2.422505,2.178252,6
7,-2.1734037,-1.7909329,-2.724857,-0.8477775,7
8,-1.4748175,-0.63038224,-2.8224473,2.2060344,8
9,1.1390278,-1.4030542,-2.7488978,1.0509206,9
10,-0.71977067,-1.168109,-2.419817,2.2299643,10
11,-4.8758388,-0.3237251,-2.3517604,-0.37831664,11
12,-0.37177938,-2.21032,-2.3665094,2.1614087,12
13,-2.757646,-1.8226765,-2.1056476,2.0158405,13
14,0.197813,-0.64710003,-2.6316297,1.4919306,14
15,1.0534599,-0.9992021,-2.6000376,-1.1674017,15
16,-1.3030875,-0.69619066,-3.0382137,4.901432,16
17,0.3138529,-0.9811753,-2.5294993,-3.0774007,17
18,-0.5876331,-0.6580098,-2.1099648,4.1225433,18
19,-1.475594,-1.4173601,-2.7269301,1.6528174,19
20,-0.070521384,-0.15082496,-2.8037941,2.5871077,20
21,-0.9787939,-1.3973055,-2.3606958,2.1541786,21
22,-0.4402602,-2.1091406,-2.481508,4.319577,22
23,-1.9680032,-0.82141316,-2.4483576,0.5312979,23
24,0.0943622,-2.3069181,-2.2795703,0.7632785,0
25,0.29327917,-1.902158,-2.3788908,1.0043247,1
26,-1.2971442,-1.7850426,-3.127572,-0.1656717,2
27,-3.84267,0.37091374,-2.3915203,-0.8826287,3
28,0.48100978,-0.5337912,-2.0297945,-1.8666621,4
29,0.23884156,-1.3173733,-2.170939,0.5679716,5
30,-0.53895223,-3.105468,-2.5094888,1.821553,6
31,-1.640427,-1.4457759,-2.2947593,-0.54063976,7
32,-1.947683,-0.9939027,-2.1670587,2.27976,8
33,0.30843163,-1.7807782,-3.1910653,0.64066386,9
34,0.42179853,-0.8881599,-2.3758326,0.5762076,10
35,-4.7855277,-0.40257382,-2.5589528,-4.0425897,11
36,0.43065166,-2.0258744,-2.6021469,1.7576956,12
37,-1.1901559,-1.358413,-2.8285713,1.1785334,13
38,1.1833947,-0.6665302,-3.020078,1.2390971,14
39,0.57350916,-0.8819816,-2.0726688,1.6912603,15
40,-1.3321095,-0.5585843,-2.324234,3.0262344,16
41,-1.1907561,-1.5347725,-2.4457324,-1.7925315,17
42,-1.6214461,-0.43577844,-2.106662,-0.5324552,18
43,1.4488906,-2.0241761,-2.1118546,-1.5627512,19
44,0.9311912,0.038430244,-2.7673311,1.6752772,20
45,-1.8943311,-1.9083776,-2.3799863,0.66978294,21
46,-0.27533674,-1.5232881,-2.4895248,2.6343722,22
47,-2.489688,-1.5193523,-2.6236148,-1.0399313,23
48,0.34615058,-2.355777,-2.6358786,1.1517909,0
49,-0.50108445,-2.4564896,-2.38733,-0.915532,1
50,-2.5649755,-2.9119925,-3.1411824,-0.57941115,2
51,-4.262519,0.43206057,-2.9324813,3.7581732,3
52,1.7273258,-0.3581019,-2.3515534,-1.392343,4
53,0.9846747,-0.52283615,-2.251755,1.6739285,5
54,-0.11340676,-2.0313525,-2.6318698,-0.8582479,6
55,-2.3202121,-1.4840703,-1.7279451,0.15870655,7
56,-2.3939755,-1.0680319,-1.8716404,2.7797668,8
57,1.3123584,-1.5618386,-2.485296,1.7453408,9
58,-0.43682826,-1.2015295,-2.1294498,0.021886945,10
59,-3.9004042,-0.38705865,-1.5555744,-7.677805,11
60,-5.6832514,-2.329179,-2.519927,2.5568974,12
61,-0.56129575,-1.6711072,-1.7304099,3.7983446,13
62,-0.31304398,-0.9432665,-2.296751,1.1236806,14
63,0.7492417,-1.1004148,-2.1183865,1.0549074,15
