,discount,learning rate,mf weight,mb weight,prior weight,prior lr,subject
0,0.74356097,0.38153192,1.3262465,1.1523999,1.404382,0.31248122,0
1,0.7876394,0.1268804,4.650234,2.5103805,1.5575477,0.27623445,1
2,0.23956002,0.2520985,5.2280445,1.1870311,0.792672,0.18409806,2
3,0.018210107,0.73044014,0.70185214,1.5288393,1.1941458,0.061830368,3
4,0.6486567,0.78524005,2.472219,3.3750095,0.70485836,0.25136143,4
5,0.8313823,0.89700425,2.4122305,0.9396142,1.6187966,0.036052454,5
6,0.073055245,0.45474017,3.968151,2.3270352,0.8018472,0.27967325,6
7,0.55893016,0.6430239,2.2602687,4.1292496,0.98831475,0.3262122,7
8,0.40075338,0.6715107,4.453424,2.577398,0.75185585,0.19420137,8
9,0.48035476,0.78869617,1.694895,0.65893805,1.1537894,0.05924019,9
10,0.24479868,0.4616594,1.1753092,2.2571132,0.4695079,0.071719125,10
11,0.7557033,0.56816685,1.2843273,4.2369246,0.74710894,0.33269718,11
12,0.06254798,0.40579158,2.919702,1.5563862,0.80512,0.13568395,12
13,0.574943,0.15615574,4.3510885,3.1692317,0.6379626,0.2119533,13
14,0.33940428,0.31988442,3.2885778,3.3990765,0.27012494,0.24568415,14
15,0.46722218,0.4547943,1.0006653,1.282882,2.1502628,0.29460597,15
16,0.45009163,0.41145748,3.776163,3.193715,0.62830615,0.03296416,16
17,0.6916315,0.76360136,1.5667981,1.6398284,0.25840336,0.7566712,17
18,0.47257888,0.50248677,3.8754683,3.125269,2.0141878,0.1790849,18
19,0.18012318,0.34016722,0.81624997,3.671462,0.572657,0.17670129,19
20,0.6870287,0.053774845,3.0395057,3.194938,0.44191834,0.2831843,20
21,0.29382357,0.331513,0.74234414,1.7578051,0.5535376,0.30597106,21
22,0.63288987,0.20520051,4.244443,0.8439133,0.6973592,0.08404593,22
23,0.17975716,0.7184765,3.6229556,3.8503551,1.0750556,0.08339527,23
24,0.6315895,0.90987706,1.8826243,2.4860349,1.4735066,0.005425662,24
25,0.18613069,0.84812135,1.3846496,1.5101185,0.3603301,0.3886596,25
26,0.39842185,0.48826286,1.0644078,2.961423,0.4844748,0.14234687,26
27,0.8973972,0.7214705,4.949234,2.0294085,0.8314227,0.08032102,27
28,0.26712722,0.5124921,0.8491411,3.853951,0.71840996,0.14356522,28
29,0.6966358,0.65900815,1.0728986,3.475882,0.39816958,0.572132,29
30,0.34090745,0.04858547,3.5833454,2.3173726,2.2734022,0.32119152,30
31,0.70386153,0.22114709,1.9704487,1.4314773,0.5841887,0.07859016,31
32,0.5195565,0.19145387,4.7661533,2.372136,3.3136547,0.23232415,32
33,0.35463437,0.15800974,2.3280568,2.1367342,1.2043084,0.042157654,33
34,0.77812475,0.83303165,3.7109132,0.9462135,0.4188084,0.08296752,34
35,0.3175752,0.7621703,0.7233112,0.40860924,0.59542847,0.14736344,35
36,0.16320953,0.22696853,1.3239573,4.2089496,1.8067162,0.11955156,36
37,0.08260334,0.63621676,4.122488,1.8324103,0.6959978,0.42962238,37
38,0.07399376,0.7910095,1.4075513,2.4786658,0.9119913,0.056472387,38
39,0.06940808,0.5748935,0.9362098,0.23835602,0.8601402,0.13277183,39
40,0.35436425,0.13203666,2.9399161,0.53958917,1.0476817,0.21358867,40
41,0.28187168,0.89846826,1.3699918,4.5503516,1.4322425,0.041801613,41
42,0.44625184,0.7994995,1.4365454,2.2662973,1.1735675,0.12139638,42
43,0.54567635,0.6754907,2.0603247,3.676777,1.4708714,0.04009939,43
44,0.70064336,0.09314253,3.5680132,4.335436,2.3880534,0.108778656,44
45,0.29039067,0.84544605,0.9505737,3.900612,0.53176963,0.2023072,45
46,0.4670546,0.46226713,3.092495,5.4886336,1.1572974,0.111768804,46
47,0.6471167,0.3443154,3.5919838,1.8246062,0.4872094,0.3891542,47
48,0.60681593,0.26451364,2.8723118,1.8826797,1.202074,0.06410852,48
49,0.55486774,0.69279987,0.23597297,2.4353464,0.26046655,0.7745723,49
50,0.221391,0.08060744,0.86605823,2.4027426,0.7708987,0.21803978,50
51,0.10713712,0.056558564,3.4207685,5.3995333,1.6547163,0.09255453,51
52,0.34612855,0.6742025,1.6329305,1.5390127,0.4527998,0.46243578,52
53,0.32325834,0.89894235,2.579443,2.8523588,0.49594232,0.26947072,53
54,0.584212,0.25497437,4.3086967,0.43362504,0.29810005,0.22805743,54
55,0.6511768,0.7350462,2.7038522,1.4097847,0.5543079,0.3776062,55
56,0.67392933,0.83929473,5.5381236,3.7439013,1.1202226,0.15360758,56
57,0.40665418,0.8404031,0.878855,5.714318,0.8747401,0.15723278,57
58,0.7794597,0.29116473,3.9469585,1.2752311,0.88726205,0.5595256,58
59,0.4163108,0.66979015,0.18765837,0.71435404,0.422849,0.6436845,59
60,0.37649477,0.21728636,3.5110407,5.308683,0.9959092,0.030543366,60
61,0.6229932,0.60753536,1.8285874,2.835773,0.8377197,0.27854356,61
62,0.20274927,0.3170806,0.40656757,2.5780966,0.7633271,0.288028,62
63,0.05090328,0.40486246,3.7893333,1.0022529,0.47196853,0.4774897,63
64,0.17106175,0.47487542,2.2944508,3.6765537,1.2327248,0.007291859,64
65,0.6579287,0.5507598,3.4227886,4.3150043,0.99350333,0.09077848,65
66,0.2063528,0.3155488,0.99168134,4.1025825,0.4547293,0.1187444,66
67,0.8311653,0.5250099,4.0250554,4.0588565,0.5411049,0.025232747,67
68,0.33615288,0.63263804,2.6615,0.48047116,0.25935596,0.9799644,68
69,0.345935,0.6551045,4.736285,3.8021946,0.43371487,0.3008682,69
70,0.4877266,0.5930304,1.7432973,1.1918962,0.89542425,0.38964096,70
71,0.5050506,0.035695683,4.755073,2.2854414,1.1553296,0.11578678,71
72,0.60199994,0.116815306,3.5338488,2.1028228,4.0640626,0.02159666,72
73,0.5558877,0.2944066,3.6673813,4.3008547,0.28075016,0.05760589,73
74,0.08829478,0.061559517,4.711426,1.2233074,4.7669954,0.37057564,74
75,0.25278077,0.60400295,0.8018791,0.7574492,0.54916394,0.33267355,75
76,0.06796614,0.2556985,2.3941417,2.4922462,2.1447134,0.04671472,76
77,0.18818991,0.18370248,1.7101023,1.2556107,2.038067,0.4640761,77
78,0.4247129,0.7001434,2.8594837,4.0090866,1.1976157,0.013832547,78
79,0.6124312,0.37249765,4.3345065,3.0306683,1.2510879,0.5704953,79
80,0.76454604,0.69621867,3.973096,1.6808324,0.29396236,0.060817294,80
81,0.53711766,0.11238308,2.1780858,1.2891444,0.46024567,0.21631444,81
82,0.69296604,0.121190675,2.9473882,0.6177891,0.42838177,0.5623933,82
83,0.12456172,0.57378346,0.6054231,1.4928396,0.13861462,0.68199486,83
84,0.72420347,0.6053321,2.6256208,3.7316895,0.19422564,0.5811974,84
85,0.6605566,0.8391511,2.7488246,1.1995519,0.5275849,0.16305524,85
86,0.3569256,0.5223275,0.5875186,4.8856797,0.79649824,0.121481605,86
87,0.6081924,0.8627472,4.0634756,5.1737037,0.33064234,0.029265406,87
88,0.21302916,0.09248381,1.9086246,3.1447291,0.9058317,0.047256306,88
89,0.37966835,0.7306596,2.828066,3.5604715,0.53272915,0.2683082,89
90,0.74636644,0.36274916,2.2590861,2.8445084,0.53991884,0.020253612,90
91,0.40283668,0.17320871,4.72996,3.1278262,1.0565853,0.07479467,91
92,0.7026785,0.2595058,4.401989,1.9731692,0.33404815,0.5086609,92
93,0.44694453,0.5862396,2.4304047,0.81416965,0.4472205,0.20116585,93
94,0.37936834,0.5461014,4.208864,1.6534721,0.83814263,0.5353147,94
95,0.7353527,0.1998752,2.213165,0.7753631,0.81875634,0.07277121,95
96,0.7726487,0.67335016,1.0730202,1.8086357,0.2721805,0.17576872,96
97,0.43313813,0.19552335,4.438326,0.15464222,0.9387146,0.15156718,97
98,0.24790126,0.84083873,1.507771,1.3033271,1.1971473,0.19532104,98
99,0.14560698,0.09031117,1.0605309,4.882683,1.7504543,0.032094456,99
100,0.119649015,0.75961155,2.7348068,3.011296,1.2340747,0.21301636,100
101,0.38810045,0.13281555,1.4295362,0.6690096,0.43875152,0.12765595,101
102,0.19962876,0.7071868,2.2128856,3.9151318,0.7012298,0.26641092,102
103,0.4587071,0.49323034,0.5176541,2.5874257,0.29438323,0.117053874,103
104,0.67493707,0.84259635,3.9723792,2.931551,0.49598658,0.37599224,104
105,0.43224776,0.89463925,4.6286945,2.0353794,0.658172,0.10807167,105
106,0.47253007,0.6510178,4.229823,0.50471497,0.6235269,0.1339312,106
107,0.44529727,0.6441303,0.899691,2.3106682,0.3791104,0.6702934,107
108,0.4857652,0.8774214,0.49678785,3.407113,0.93105185,0.031316813,108
109,0.19332764,0.16531606,3.2897894,1.9767435,0.58617866,0.23549145,109
110,0.5842986,0.40741888,3.2715812,1.4994648,0.5252489,0.7876181,110
111,0.25650147,0.6995881,2.9317763,2.2857208,0.90318835,0.025258891,111
112,0.43295684,0.13699327,4.893242,3.703961,0.51214176,0.31938836,112
113,0.5929156,0.8682432,3.6217914,0.54701865,1.3998988,0.030398646,113
114,0.20321739,0.22492711,0.73295236,4.272093,1.2283334,0.07947698,114
115,0.7953365,0.30113843,2.4335978,1.9942741,1.1072041,0.32404009,115
116,0.53647465,0.8102832,0.9096589,0.614105,0.18714315,0.43856865,116
117,0.15290104,0.7970214,1.1958634,3.324954,0.3976065,0.18967095,117
118,0.7527495,0.30902907,3.8189168,4.3737617,0.7496377,0.15487197,118
119,0.440477,0.1531811,1.9473648,5.0956607,0.32363698,0.040079765,119
120,0.37468794,0.35131145,3.5875082,1.8886037,0.54984933,0.059820645,120
121,0.44529435,0.18104939,2.1245875,3.2830434,0.57550144,0.16931453,121
122,0.49976516,0.8216066,1.6104968,0.60247886,1.3274705,0.044662587,122
123,0.7227094,0.36696056,3.9760933,2.0614066,0.6368063,0.14723507,123
124,0.35571852,0.8232289,1.6008914,1.1284132,0.89401907,0.048274077,124
125,0.42434603,0.78595626,3.1095808,0.27030888,1.352257,0.27023712,125
126,0.54822606,0.42377254,3.426052,3.6360018,0.9275255,0.10081783,126
127,0.7905679,0.5951914,3.2802076,3.685589,0.58007216,0.039937716,127
128,0.23450737,0.29519984,1.4078796,2.5067818,0.7237913,0.21955463,128
129,0.111460075,0.57084507,0.7521724,2.5920365,0.5957803,0.2808213,129
130,0.0947425,0.44378638,0.9409286,5.2790985,0.4531893,0.19055714,130
131,0.21186449,0.5484358,3.4984856,2.7246249,1.2430811,0.16272596,131
132,0.1647277,0.10911574,0.6710155,3.048769,0.3056584,0.21964823,132
133,0.279431,0.8699461,3.4798756,2.8471708,0.90877783,0.07946275,133
134,0.50905263,0.49033716,0.48565698,1.5985196,3.2876837,0.062425137,134
135,0.5804642,0.9256201,3.1967082,1.2677875,0.37757143,0.0120061515,135
136,0.54402274,0.5803947,3.0090165,1.4948361,0.2273823,0.7121006,136
137,0.25911298,0.5750741,4.086906,1.0368963,0.70165163,0.10786406,137
138,0.55086845,0.8598927,0.62237895,0.58785784,1.1115975,0.06574417,138
139,0.2896779,0.18400016,0.9368976,5.4237804,0.6289545,0.06923729,139
140,0.06880641,0.08386591,0.9575614,1.4153086,0.91381234,0.24452363,140
141,0.16587718,0.49711308,1.3167022,1.3755543,0.7086298,0.054101773,141
142,0.07969048,0.84355384,1.5871742,3.1833205,0.43296266,0.5251909,142
143,0.6767734,0.28216362,1.376628,0.43128163,0.71301466,0.046964984,143
144,0.51510024,0.28842986,3.9203863,0.57340413,0.24427235,0.24079427,144
145,0.33500895,0.7920439,3.6793818,3.188632,0.48539388,0.68349636,145
146,0.08058707,0.6269446,0.82131726,2.3190804,1.2491696,0.012376042,146
147,0.42099723,0.38891122,2.2076163,4.8271112,0.26008764,0.18932915,147
148,0.18986906,0.6597848,0.813589,0.5806393,0.47387075,0.18548073,148
149,0.3719475,0.0894669,2.6027083,2.636455,0.77219903,0.4582532,149
150,0.23554063,0.6940046,2.4502473,4.826419,1.441906,0.050497394,150
151,0.17243125,0.5904422,0.5011612,1.6274145,0.506963,0.25784025,151
152,0.4602876,0.6305242,0.63393265,4.3551617,1.094787,0.09247478,152
153,0.52331823,0.75941026,1.0009294,0.48793608,0.27113748,0.1449564,153
154,0.6084033,0.24553509,4.286997,1.9008361,0.9715508,0.10722421,154
155,0.599494,0.06941345,4.013131,2.4865756,2.2093785,0.5181444,155
156,0.6547707,0.7541267,1.3042523,1.0021209,0.5385009,0.4130766,156
157,0.3695256,0.7167354,1.1141825,0.9012496,0.5915231,0.15381052,157
158,0.37854436,0.22466485,0.07936027,4.204942,0.7108947,0.4801647,158
159,0.35455024,0.68637806,0.9689814,1.4339001,0.97220004,0.12759985,159
160,0.49377736,0.7894217,2.0977225,4.4142857,0.33626106,0.22153446,160
161,0.0684296,0.88764703,1.1446507,1.3604934,0.57560325,0.14354184,161
162,0.7434572,0.45753202,4.237798,4.0279217,0.35462534,0.50945646,162
163,0.7697036,0.8223869,2.3202062,3.2315419,0.39785326,0.11861868,163
164,0.28147912,0.23538232,1.2403896,2.4309433,1.8129778,0.1874923,164
165,0.09483994,0.8673086,0.7709122,0.44633543,1.7052108,0.046186738,165
166,0.16731942,0.7651295,2.2157502,1.0511508,0.719026,0.10706556,166
167,0.9464223,0.12046457,3.8153677,2.7343402,0.9950005,0.59155893,167
