,policy rate,reward rate,dec temp,habitual tendency,cached weight,cached rate,subject
0,0.93640214,0.6726589,8.778641,0.65237856,2.9799051,0.7862723,0
1,0.03982216,0.590477,0.4145136,1.1689602,0.4813534,0.5177403,1
2,0.8854793,0.679743,7.4991994,1.1927263,2.7276611,0.9125569,2
3,0.540579,0.39409372,8.445819,1.7436956,0.67212766,0.8432579,3
4,0.9163553,0.81203467,8.608076,1.2095156,1.7484819,0.6183981,4
5,0.096740834,0.017068751,3.0233145,0.721205,2.559798,0.75086594,5
6,0.23874572,0.16051863,0.67499703,1.5620149,1.3025346,0.591425,6
7,0.0017413583,0.040360767,1.3884349,0.50808424,0.654828,0.6207853,7
8,0.16250661,0.59667,4.976664,0.7771438,1.3024629,0.27010128,8
9,0.7818901,0.5352464,5.9621863,0.8735136,2.4948406,0.6258599,9
10,0.047435567,0.4728307,5.0367603,1.2543359,1.3649385,0.41188282,10
11,0.6477926,0.9096612,3.1302152,0.7684778,2.0647304,0.4572174,11
12,0.6239237,0.49324507,5.748926,0.63281,2.373892,0.8734935,12
13,0.99993396,0.7411398,7.607036,1.0405824,1.8435035,0.7230061,13
14,0.047757648,0.59601694,8.046476,1.0628285,2.9127648,0.6217149,14
15,0.7946788,0.6709604,9.087007,1.4575782,2.701478,0.60654956,15
16,0.0005428042,0.5120228,2.722991,0.6821185,0.48702866,0.66437477,16
17,0.5039338,0.7958044,0.36538434,0.54953164,1.064588,0.8779522,17
18,0.6107802,0.17821501,4.4874887,1.6627619,0.871388,0.46510193,18
19,0.9659258,0.6125555,8.924201,1.162696,0.726777,0.8459195,19
20,0.58512956,0.66892856,8.545845,1.202635,4.10585,0.7574483,20
21,0.2659268,0.64174485,2.2041974,0.47848916,1.4577768,0.7918463,21
22,0.16224496,0.5362166,5.452175,0.6408315,1.1163204,0.3998132,22
23,0.0338938,0.67040354,4.7487006,0.93023,3.4501376,0.5011909,23
24,0.96924734,0.37014195,7.6769295,0.8462639,2.994678,0.84299415,0
25,0.001857478,0.84033674,1.9341955,1.3528984,0.69488496,0.6961151,1
26,0.9994036,0.75925934,7.2699237,0.89892435,3.5194683,0.7449565,2
27,0.5616033,0.48400885,5.64362,1.2753606,1.0169573,0.5892301,3
28,0.7660558,0.87632096,5.561139,0.8589161,2.5104132,0.89306426,4
29,0.8323116,0.013705158,3.9727259,0.52427536,3.0122433,0.8358847,5
30,0.06052103,0.35944617,3.6779299,1.5571816,1.0843792,0.7731743,6
31,0.00023983797,0.02997804,0.8813346,0.78577816,0.3271544,0.6428114,7
32,0.19490202,0.4204855,2.070366,0.6866291,1.767913,0.41234162,8
33,0.7847191,0.3215129,8.652258,0.8313329,2.1486838,0.55239314,9
34,0.05214976,0.31985736,4.9562187,1.0199993,0.74536693,0.5688149,10
35,0.880684,0.92019355,3.168957,0.8903039,1.9654429,0.4952558,11
36,0.7179631,0.35263512,3.270676,1.385221,2.300613,0.7901034,12
37,0.45231834,0.77555454,8.838145,1.0782685,1.7921696,0.5319753,13
38,0.03721206,0.37498054,8.751425,1.0898836,3.7917044,0.707769,14
39,0.85858446,0.77368975,9.904638,0.4988873,2.5187535,0.41267434,15
40,0.018477527,0.24235213,0.54501647,0.77604544,1.1600767,0.3889638,16
41,0.05399012,0.8167372,1.129378,0.6921941,1.022083,0.84209096,17
42,0.45021048,0.7349557,4.1734586,1.9109147,0.54163724,0.47910494,18
43,0.8601265,0.8993303,8.02487,0.9442585,1.7849984,0.47688958,19
44,0.7051091,0.74724996,9.70072,1.3187062,4.7234497,0.71849066,20
45,0.053259153,0.6971193,4.8394732,0.721387,1.4603791,0.7495676,21
46,0.51451653,0.73940647,2.9626224,0.61305225,0.7982508,0.33583188,22
47,0.02854012,0.49603766,4.067623,1.0328493,4.0111165,0.62195504,23
48,0.9600128,0.6672249,8.875114,0.85961294,2.6200416,0.44912657,0
49,0.12361331,0.9069307,0.683186,0.49433315,0.4931808,0.62465966,1
50,0.0013894836,0.620569,7.6386576,0.6764206,2.380606,0.7000173,2
51,0.6370569,0.44431195,8.035423,1.2430705,1.6664882,0.7905286,3
52,0.8206126,0.7498512,6.2520113,1.0975606,2.0093536,0.818869,4
53,0.9988606,0.013998156,2.5644944,0.9325277,1.5616195,0.7899446,5
54,0.1165673,0.5056416,3.5268257,1.503279,2.5559106,0.08555426,6
55,0.021250961,0.062444646,1.647589,0.69983846,0.42264077,0.73160505,7
56,0.16083185,0.25761363,3.619763,0.80004776,1.6516426,0.76893306,8
57,0.8521111,0.43967378,6.269414,1.2322115,2.781007,0.60851645,9
58,0.03188593,0.29757816,4.5123296,0.89028126,2.1646104,0.8784328,10
59,0.57107466,0.9508472,6.511314,0.85650927,2.3903604,0.37039885,11
60,0.8399175,0.5860001,5.244494,1.042478,1.7251574,0.7135387,12
61,0.8944761,0.78068376,6.3123455,0.9640699,2.4002922,0.47344574,13
62,0.022310777,0.3527677,4.657168,1.082746,3.0327203,0.8926825,14
63,0.66414464,0.8499243,9.844403,1.301987,2.542809,0.693746,15
64,0.0070733167,0.44242004,1.6581243,0.681161,0.30373144,0.44433087,16
65,0.03564352,0.29880276,0.78290033,0.65400827,1.0468574,0.7726129,17
66,0.6462025,0.57588595,5.0099,2.2183278,0.45855582,0.7576453,18
67,0.95840836,0.9302551,9.301537,0.90713656,1.2898277,0.626179,19
68,0.37956804,0.54528457,8.606526,0.93752575,3.6891131,0.8778456,20
69,0.98748094,0.8320364,3.067916,0.9040897,1.307183,0.68353957,21
70,0.054037068,0.6836309,3.8104634,0.799363,1.939184,0.41981173,22
71,0.024462856,0.48221388,3.9124837,1.0272919,3.2753716,0.6058715,23
72,0.46893996,0.5450352,4.821477,0.9470317,3.05812,0.77268225,0
73,0.010191434,0.6282078,1.458484,0.7480482,0.5883389,0.7988831,1
74,0.8550267,0.6959124,6.221052,0.8735274,2.5507286,0.8886479,2
75,0.71073353,0.358326,4.882123,1.2296596,1.3250393,0.60721636,3
76,0.709289,0.8524708,7.5451784,0.8558228,1.1607505,0.7397633,4
77,0.51524925,0.007915106,3.2011821,0.6911779,2.9826713,0.8382223,5
78,0.04298872,0.71221244,1.4866738,1.2918128,1.6374922,0.53345025,6
79,0.0049734483,0.015928725,2.0159862,0.72255164,0.66590554,0.30765548,7
80,0.1801523,0.40123466,4.055669,0.8260471,1.7152828,0.40350914,8
81,0.89088243,0.3699898,6.234923,1.2895197,4.265221,0.4889774,9
82,0.031834796,0.33785796,3.3109026,0.7466155,2.6781929,0.36655748,10
83,0.697214,0.7357152,3.2813268,1.0693332,2.1353347,0.7772456,11
84,0.85155606,0.6014031,7.6754904,0.9070831,1.1017321,0.5065351,12
85,0.66071135,0.7307271,9.51105,0.8413106,2.5685737,0.3351108,13
86,0.033731036,0.57647496,9.006232,1.2558054,3.77892,0.7196967,14
87,0.67858076,0.7691529,9.716814,0.89112824,3.7191856,0.6306876,15
88,0.9983816,0.1678323,2.11102,0.9442172,0.63149685,0.50312144,16
89,0.074634105,0.44639444,0.40585798,0.5631636,1.9736196,0.8657759,17
90,0.4952389,0.23361143,2.5661638,1.9649922,1.2314758,0.21103777,18
91,0.69061583,0.8015761,8.55194,0.62137073,1.0229824,0.64101267,19
92,0.67525905,0.63328075,7.885273,0.936959,4.1724153,0.57738614,20
93,0.7625855,0.61183304,3.125154,0.8536715,1.5558171,0.7716905,21
94,0.054337554,0.81313115,3.9746609,1.0278453,1.363921,0.52256286,22
95,0.111587845,0.6356089,5.909393,1.4746176,4.6915283,0.6645562,23
96,0.41269705,0.70501924,8.137447,0.90264964,2.95339,0.76990575,0
97,0.029044155,0.69348705,1.1466087,1.1332642,0.6646032,0.7621635,1
98,0.84354985,0.7000634,6.6640162,0.6631673,1.7326031,0.65411156,2
99,0.4330459,0.364535,6.80547,1.0822868,2.146888,0.44243172,3
100,0.8430939,0.6001099,4.615654,0.8324993,3.2932587,0.9331483,4
101,0.79815274,0.01599543,3.9946847,0.7545061,3.9955492,0.78895247,5
102,0.038844123,0.60387665,3.244442,1.3331391,1.6438652,0.40136135,6
103,0.9976593,0.01634268,2.5138342,0.4937451,0.6010268,0.40965065,7
104,0.050292846,0.4124024,3.0226698,1.2702053,2.054608,0.22469804,8
105,0.71999866,0.2715084,6.874484,0.7370251,2.5874374,0.4331507,9
106,0.029896982,0.49514803,5.39562,0.7040613,1.2422135,0.75545686,10
107,0.72986317,0.6883107,3.4522681,0.571622,2.360097,0.1981094,11
108,0.84653676,0.47958767,4.8805227,0.6751174,1.5473543,0.42785835,12
109,0.9975278,0.80973035,8.170431,1.1972631,2.6638033,0.3414062,13
110,0.041747186,0.47977695,8.486988,0.90941465,4.3256497,0.72069967,14
111,0.8949547,0.73730415,8.412205,0.97507095,3.0403204,0.5684958,15
112,0.4829301,0.19979839,1.751322,0.584285,0.5185878,0.70139587,16
113,0.026564756,0.6781431,0.6548947,0.78789085,0.56255734,0.552987,17
114,0.55823594,0.22002253,4.0617166,1.6079547,0.670273,0.8833848,18
115,0.8552314,0.9426674,9.171353,0.74486923,2.1693127,0.5761695,19
116,0.8,0.6629724,9.592122,0.9731858,2.844225,0.55722225,20
117,0.0022075851,0.6975262,4.838747,0.72114617,1.2729208,0.5372572,21
118,0.01955716,0.59914947,2.6919632,0.6102298,1.2305462,0.42271966,22
119,0.025843652,0.68169796,6.6460686,0.8180393,3.593229,0.5503448,23
120,0.35016525,0.8265231,8.342809,0.854512,1.7490718,0.49219036,0
121,0.1120705,0.4140553,0.92712903,0.75015014,0.72943294,0.93309623,1
122,0.98140544,0.57649356,5.2426386,0.6463506,2.3054473,0.83362323,2
123,0.5803043,0.40410224,4.45179,1.1591191,1.5944073,0.49888942,3
124,0.9241485,0.8265812,5.496199,1.4632435,1.8611188,0.6572103,4
125,0.97481865,0.007320009,4.1116247,0.8270257,2.330534,0.7490373,5
126,0.0609644,0.37651026,5.4042044,1.5940506,1.7164136,0.3913095,6
127,0.9794225,0.03524667,1.7922343,0.6660536,0.5651443,0.84477496,7
128,0.14421701,0.48744395,4.2697425,1.2282218,1.548465,0.3013588,8
129,0.89732236,0.27217183,4.715243,0.9542174,2.490066,0.5735282,9
130,0.048324402,0.34174755,4.5626874,0.76806754,0.90096825,0.3955092,10
131,0.4703746,0.8591678,2.3642738,0.9000062,1.6398154,0.73057306,11
132,0.86254376,0.6665317,8.04956,1.67977,1.2709754,0.44804248,12
133,0.98710096,0.8015918,8.834255,1.3505912,2.0808764,0.40512753,13
134,0.06731186,0.379599,8.916933,1.0792968,3.7072504,0.6430919,14
135,0.8856788,0.64252377,8.112434,0.7080345,2.5428178,0.5258062,15
136,0.9998129,0.09362454,0.63040423,0.7469228,1.0766671,0.5347378,16
137,0.011253799,0.6278442,0.21212843,0.53554153,1.3376051,0.7820924,17
138,0.5267129,0.12069715,2.647738,1.883918,1.1341393,0.815071,18
139,0.87557095,0.8926233,8.594109,0.9099736,2.5032568,0.18262936,19
140,0.8278685,0.6445995,9.353617,1.6507878,2.8213124,0.84210044,20
141,0.27770475,0.73703694,3.8104045,0.77106905,1.6479725,0.73796165,21
142,0.045316406,0.43229693,3.009713,0.66364264,1.0548859,0.32743692,22
143,0.02928498,0.50208217,7.2708774,0.9790066,3.4107885,0.5093553,23
144,0.4360725,0.5933469,5.4902134,0.8855241,3.1519513,0.81086797,0
