,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate
0,3.471828,0,0.44773358,0.5002304,0.5200365
1,3.0893776,1,0.025081867,0.49606428,0.51339936
2,1.490896,2,0.63183,0.5022152,0.49687293
3,3.2860844,3,0.5110735,0.5037722,0.48770562
4,4.662365,4,0.7612433,0.4910071,0.49694434
5,3.4023106,5,0.30247173,0.4920009,0.5000887
6,4.3139153,6,0.86212254,0.4926544,0.48865604
7,6.2652516,7,0.53072536,0.5040784,0.518713
8,2.698244,8,0.42455834,0.4915336,0.49735138
9,2.2437289,9,0.73812544,0.47489035,0.5015594
10,2.7366645,10,0.7843461,0.50788885,0.49078655
11,3.7728581,11,0.16255374,0.5072766,0.48943615
12,2.0587132,12,0.7344485,0.52344143,0.48231357
13,2.804831,13,0.45387915,0.5003278,0.48628604
14,3.576872,14,0.37267902,0.51273525,0.49759007
15,4.2092414,15,0.55770427,0.51859295,0.50429976
16,5.2089553,16,0.68244827,0.51477045,0.51333326
17,2.1121373,17,0.4155135,0.5177926,0.501602
18,5.7676835,18,0.4535423,0.49652526,0.5025097
19,3.2574258,19,0.79823655,0.49547806,0.5069492
20,1.8740647,20,0.32245448,0.51307034,0.49121404
21,2.1990745,21,0.6146244,0.5033902,0.48157036
22,2.5125108,22,0.6730513,0.5005643,0.5017413
23,3.4137464,23,0.78011185,0.506882,0.49330926
24,2.3671484,24,0.022215512,0.49948487,0.5047561
25,1.6697527,25,0.55106974,0.4840138,0.519974
26,4.268424,26,0.78963166,0.50283486,0.51295316
27,2.2336953,27,0.42671996,0.52779835,0.49579394
28,3.7930055,28,0.8288088,0.4917324,0.5063121
29,4.5063605,29,0.8255462,0.522114,0.5146541
30,4.249097,30,0.023591863,0.4982367,0.50077605
31,2.2383838,31,0.73475355,0.5214377,0.49009094
32,1.4808007,32,0.7683997,0.49928388,0.49778906
33,5.7644005,33,0.53085655,0.51139385,0.4875511
34,4.288263,34,0.12366606,0.5050514,0.49537253
35,1.8406011,35,0.7502895,0.5035275,0.48015612
36,3.414554,36,0.49116528,0.5136724,0.51066864
37,2.2579918,37,0.6295065,0.49652642,0.47610903
38,1.7587373,38,0.7018384,0.48991802,0.48088685
39,3.8161752,39,0.68536216,0.5205739,0.48694932
40,6.1582108,40,0.7860006,0.49430946,0.5193082
41,3.202763,41,0.34860608,0.49609417,0.48434082
42,2.2987432,42,0.48197204,0.51570845,0.51148105
43,6.0653634,43,0.64164436,0.498704,0.5158435
44,2.486153,44,0.64171284,0.51541054,0.49644017
45,3.3466997,45,0.76038766,0.50083023,0.48246327
46,3.02905,46,0.63479507,0.49803677,0.5047772
47,5.421143,47,0.60766286,0.50378764,0.4943916
48,3.7462702,48,0.31809106,0.52074313,0.5084937
49,3.3772495,49,0.75543004,0.48413962,0.4974704
50,2.3889785,50,0.69306874,0.49654442,0.5091495
51,5.7481933,51,0.76858604,0.48279786,0.5112605
52,2.1159058,52,0.38710225,0.51175445,0.48078716
53,5.5502663,53,0.48871526,0.49540004,0.5006699
54,2.0124238,54,0.4968365,0.49066973,0.49547395
55,1.6331172,55,0.6665146,0.50386155,0.4907602
56,1.6779494,56,0.6115974,0.4886079,0.48671392
57,2.3245807,57,0.074461505,0.5202811,0.4876919
58,4.7132316,58,0.7469767,0.51342946,0.51702297
59,2.8579311,59,0.6748955,0.52937347,0.51267314
60,4.9269304,60,0.84549874,0.505275,0.5114839
61,4.4153423,61,0.847763,0.4861123,0.5092392
62,4.9346943,62,0.41957232,0.47975373,0.48296303
63,3.7069757,63,0.40031725,0.50525385,0.48786327
64,4.1142497,64,0.5602986,0.51936066,0.4962843
65,3.4215324,65,0.26707384,0.49115917,0.5044106
66,5.42095,66,0.8399629,0.507373,0.49315155
67,4.9029484,67,0.83026105,0.5030509,0.4963376
68,2.6121554,68,0.46576232,0.49703512,0.47830585
69,3.166754,69,0.5031719,0.49263582,0.49273333
70,1.9781443,70,0.6640006,0.5355471,0.48556772
71,4.829995,71,0.4055485,0.5280227,0.48098922
72,3.9288306,72,0.85274285,0.51419884,0.5122484
73,4.343878,73,0.6108584,0.51355666,0.5042127
74,3.367371,74,0.088693574,0.5300486,0.47572887
75,2.413957,75,0.3177583,0.5003096,0.5178028
76,4.1333003,76,0.02677808,0.5067438,0.49928802
77,2.8558383,77,0.57543945,0.49963778,0.48345667
78,1.8149323,78,0.7353752,0.48860002,0.5138203
79,4.5361514,79,0.12048846,0.5132104,0.4839594
80,5.052097,80,0.36590075,0.49636084,0.49944526
81,3.3547857,81,0.30149293,0.510381,0.5048127
82,1.4227933,82,0.5592798,0.5201911,0.49062034
83,5.0689445,83,0.5730124,0.5129156,0.51200265
84,6.549249,84,0.3205531,0.51047844,0.48950964
85,2.2640543,85,0.3132705,0.49068207,0.5090057
86,1.5652409,86,0.50389564,0.4890385,0.49869177
87,1.8124509,87,0.22558343,0.5002954,0.4893577
88,2.4480655,88,0.6545572,0.48493275,0.4931862
89,4.126395,89,0.33169684,0.49658448,0.49557656
90,2.861295,90,0.61314034,0.5247762,0.5046636
91,1.539781,91,0.19952917,0.52011025,0.48882604
92,1.7762542,92,0.27811646,0.5057179,0.47244245
93,4.793214,93,0.15752918,0.5034217,0.4974477
94,5.841344,94,0.44416332,0.5044293,0.48847046
95,2.6141539,95,0.6939164,0.50405866,0.52045614
96,3.9289637,96,0.65065295,0.4619318,0.4960539
97,2.6495702,97,0.27590778,0.49188665,0.52134186
98,6.0401464,98,0.77202076,0.5046066,0.50516665
