,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate
0,3.424753,0,0.44374844,0.48811802,0.514171
1,2.4724216,1,0.28031266,0.51492137,0.5170596
2,2.0629084,2,0.6736334,0.4760819,0.4800371
3,3.2609854,3,0.5279163,0.49596438,0.4833953
4,4.5928607,4,0.71439546,0.5016746,0.4837563
5,3.4596162,5,0.31994677,0.4904289,0.51195943
6,3.9680579,6,0.76942503,0.5074815,0.50002605
7,6.575706,7,0.55044234,0.4933061,0.4869934
8,2.8222644,8,0.44839904,0.48686922,0.50084496
9,2.3475988,9,0.6982947,0.505294,0.50763136
10,2.6900785,10,0.7160685,0.5044318,0.4997154
11,3.8736103,11,0.1885711,0.5064214,0.5046242
12,2.3108437,12,0.6847356,0.5202184,0.48093292
13,2.8791294,13,0.49246326,0.50028116,0.5045405
14,3.623815,14,0.393381,0.48820025,0.4826652
15,4.3631697,15,0.58188367,0.49973497,0.51256657
16,5.197123,16,0.678939,0.4967352,0.5206287
17,2.3748221,17,0.51252687,0.5050216,0.4916684
18,5.802486,18,0.46140054,0.4809127,0.48823038
19,3.043459,19,0.71646035,0.49688187,0.495362
20,2.1668594,20,0.39037195,0.4931255,0.49173456
21,2.3329945,21,0.62590194,0.50867856,0.5064083
22,2.6112387,22,0.6786765,0.49233374,0.50241953
23,3.382698,23,0.7377701,0.50198525,0.5035199
24,2.1175525,24,0.2628885,0.50731015,0.47864264
25,2.1375368,25,0.60254896,0.5028424,0.5033804
26,4.230794,26,0.72105956,0.4960043,0.49956766
27,2.4115694,27,0.50921285,0.49409196,0.47370708
28,3.480889,28,0.7270986,0.48772672,0.49265087
29,4.143165,29,0.7463866,0.50035125,0.4927029
30,2.8175015,30,0.2625217,0.4910022,0.5037426
31,2.4020603,31,0.70826244,0.48988256,0.4955873
32,1.9894551,32,0.7497101,0.49188,0.51396346
33,5.9608135,33,0.53883827,0.5155147,0.50003386
34,4.2353783,34,0.15130597,0.48692888,0.51257294
35,2.1651692,35,0.71149415,0.49496666,0.5012191
36,3.373403,36,0.50949526,0.5086181,0.47665358
37,2.3516471,37,0.64227295,0.4952644,0.5149686
38,2.2413013,38,0.69207764,0.49026915,0.51131356
39,3.7673857,39,0.68084604,0.48463824,0.49986842
40,6.3091316,40,0.7341275,0.5108424,0.48245597
41,3.1270611,41,0.36043397,0.5052941,0.4986983
42,2.457456,42,0.5371815,0.5239718,0.49718812
43,6.2408543,43,0.64046055,0.5146714,0.50144166
44,2.65119,44,0.6217388,0.49940577,0.5126237
45,3.2554963,45,0.7030117,0.48490486,0.50975937
46,2.9332373,46,0.6398248,0.5192493,0.49379596
47,5.552711,47,0.60742253,0.49526608,0.50020087
48,3.7600648,48,0.31948817,0.48815644,0.4993639
49,3.2495637,49,0.69624794,0.5072093,0.51836294
50,2.5123634,50,0.66969275,0.48585698,0.5070251
51,5.934414,51,0.74047816,0.49799728,0.49621063
52,2.279904,52,0.4350987,0.5038801,0.4893349
53,5.768623,53,0.49288133,0.50985324,0.5120933
54,2.298831,54,0.58028466,0.50475734,0.4978311
55,2.1422963,55,0.6903114,0.4931669,0.50501275
56,2.1320698,56,0.65176374,0.5045897,0.5131382
57,2.4044986,57,0.1355235,0.48513573,0.49312142
58,4.751039,58,0.71192557,0.519693,0.47913826
59,2.8765595,59,0.6621464,0.48897022,0.5171211
60,4.8167205,60,0.7561019,0.49552816,0.4928098
61,4.1648026,61,0.7634225,0.5071937,0.49976692
62,5.008213,62,0.43194464,0.50528383,0.5092535
63,3.63256,63,0.4089786,0.5030662,0.48839808
64,4.0960646,64,0.5745338,0.48320293,0.5106579
65,3.4714901,65,0.29774106,0.5189276,0.49427456
66,5.348453,66,0.7474295,0.5248644,0.5169997
67,4.833709,67,0.7540248,0.50249827,0.50013363
68,2.5716417,68,0.5218508,0.491302,0.5104323
69,3.2295225,69,0.5511056,0.5094839,0.5029713
70,2.3432813,70,0.6604614,0.51003647,0.5036726
71,4.9643135,71,0.4313645,0.50164205,0.5134246
72,3.5550416,72,0.75016934,0.50607455,0.50076526
73,4.337823,73,0.6031054,0.4948645,0.515871
74,3.4636858,74,0.16488336,0.48133087,0.50418705
75,2.6064334,75,0.39599916,0.4896182,0.4919852
76,3.2235036,76,0.19096482,0.48634008,0.50162286
77,2.9156969,77,0.5904443,0.49581975,0.49071002
78,2.1356225,78,0.7073248,0.51791734,0.49486598
79,4.6116524,79,0.15232505,0.5082695,0.51246226
80,5.098072,80,0.3844173,0.49351698,0.48235172
81,3.3626769,81,0.31651974,0.49745905,0.51352066
82,1.9733939,82,0.6185164,0.5018754,0.49358425
83,5.2339525,83,0.58634955,0.49363667,0.4989486
84,6.73981,84,0.33028188,0.5052936,0.47315094
85,2.3833303,85,0.39080217,0.50557315,0.4799453
86,2.1012151,86,0.5824841,0.5083977,0.48361236
87,2.1400821,87,0.32851645,0.4804864,0.5193608
88,2.5478392,88,0.64666075,0.50553364,0.50860155
89,4.1860967,89,0.32823285,0.49806944,0.48673084
90,2.937067,90,0.6255229,0.49169275,0.4887881
91,1.9986677,91,0.27775785,0.5079813,0.4856134
92,2.1105814,92,0.3396755,0.4944236,0.51287
93,4.9902177,93,0.17611566,0.4754877,0.4863633
94,6.030485,94,0.4752244,0.5073679,0.50556266
95,2.6405146,95,0.6741552,0.504254,0.51009095
96,3.9420857,96,0.6518511,0.503566,0.49911687
97,2.6686432,97,0.3091904,0.51174873,0.4903688
98,6.184788,98,0.743294,0.5137716,0.50096935
99,5.1005783,99,0.3657168,0.5191952,0.48523608
100,3.1769679,100,0.2926743,0.5013049,0.49522656
101,2.680078,101,0.5438258,0.4943446,0.5028084
102,2.781667,102,0.14449002,0.4997848,0.5033803
103,3.0045855,103,0.66144884,0.4827821,0.51016134
104,6.2853513,104,0.27241364,0.48529288,0.47846192
105,2.9937975,105,0.5670765,0.4879833,0.492646
106,4.7384033,106,0.13719858,0.4892867,0.5065628
107,1.9998139,107,0.46879828,0.48321542,0.4718777
108,3.162393,108,0.48548502,0.50060636,0.49285
109,2.4518065,109,0.634051,0.52631015,0.49017438
110,3.4147177,110,0.3807558,0.47708932,0.49407795
111,4.0175657,111,0.7285254,0.50117046,0.47389972
112,2.182977,112,0.5181354,0.49810725,0.50988626
113,4.636131,113,0.78138024,0.4767534,0.5130416
114,4.4900703,114,0.647876,0.5099479,0.49531966
115,2.2290766,115,0.6802921,0.5175709,0.51151186
116,2.3349218,116,0.4791392,0.50248176,0.49184024
117,2.0587769,117,0.51956296,0.47430548,0.5058461
118,4.113003,118,0.16092035,0.5056177,0.51139414
119,3.4389336,119,0.7338429,0.50559795,0.50546205
120,2.4677048,120,0.6793079,0.51205516,0.49993786
121,2.3529034,121,0.49390772,0.49903542,0.46910307
122,5.708249,122,0.5656307,0.5069645,0.5007868
123,4.5705557,123,0.6798875,0.51848674,0.5044068
124,5.3171496,124,0.71840745,0.5069319,0.49026942
125,4.409837,125,0.4372771,0.49680874,0.5038399
126,5.1226583,126,0.7567756,0.48889574,0.48762435
127,5.9426994,127,0.47450772,0.4855046,0.48937634
128,2.097937,128,0.5666872,0.49550006,0.49910295
129,5.313971,129,0.646984,0.49119005,0.5011572
130,2.3439212,130,0.49784246,0.515733,0.49117798
131,6.262205,131,0.3897423,0.5195801,0.50149214
132,4.899674,132,0.71440196,0.5109679,0.4833263
133,7.52284,133,0.40799043,0.483842,0.47871107
134,2.3741403,134,0.54812694,0.49261236,0.49838012
135,3.34578,135,0.25143087,0.48633054,0.5181428
136,4.593233,136,0.24810128,0.49777985,0.48789576
137,3.187358,137,0.6846532,0.51837456,0.47158313
138,2.3405404,138,0.640656,0.50717396,0.49473235
139,2.879058,139,0.7315867,0.49670416,0.5058329
140,2.801768,140,0.6988521,0.50861037,0.49630433
141,2.5262642,141,0.61484545,0.49005482,0.50085884
142,3.8189116,142,0.5751213,0.500978,0.4776626
143,2.2888129,143,0.6627752,0.47975838,0.4864555
144,5.2589965,144,0.601227,0.5026752,0.51233256
145,3.4895422,145,0.68500686,0.52058995,0.49234247
146,2.8836777,146,0.24088272,0.50808793,0.5063131
147,2.8359845,147,0.69713086,0.50389725,0.4782943
148,2.4978013,148,0.20880735,0.5054755,0.4942617
149,3.729643,149,0.5853751,0.504158,0.4922519
150,4.958599,150,0.74956584,0.53567564,0.4983904
151,2.429336,151,0.2949085,0.49849078,0.483698
152,4.66614,152,0.316931,0.4933922,0.48685628
153,6.5032706,153,0.26126376,0.4901876,0.4731136
154,3.4846454,154,0.44665763,0.5062946,0.49071258
155,3.900672,155,0.2671186,0.50132614,0.5022032
156,5.707323,156,0.37009004,0.4705971,0.49339557
157,2.8358257,157,0.19832171,0.50049484,0.47723448
158,2.3123534,158,0.62132704,0.49792427,0.47441107
159,2.2938092,159,0.71655226,0.5058463,0.5073014
160,5.0755115,160,0.5046026,0.5026181,0.5022644
161,2.9189882,161,0.659802,0.48595348,0.50814086
162,2.3590896,162,0.6341802,0.5096397,0.4804584
163,4.082487,163,0.6267981,0.48043463,0.48840246
164,4.308112,164,0.7338003,0.50115854,0.4839476
165,2.2230818,165,0.4328995,0.5076816,0.51060075
166,2.595589,166,0.36661884,0.51605237,0.5112236
167,4.5611796,167,0.30118024,0.49220043,0.49038282
168,4.033908,168,0.4935942,0.5001798,0.50958896
169,2.5111885,169,0.4669643,0.52221316,0.50096923
170,5.2392206,170,0.19922425,0.51680714,0.49461615
171,2.7262328,171,0.6193363,0.5042973,0.50902396
172,2.092134,172,0.65620923,0.48981488,0.50770783
173,5.18608,173,0.44160488,0.50746864,0.48528984
174,3.004894,174,0.6991932,0.5059252,0.50646573
175,4.378071,175,0.27451685,0.49531254,0.5053039
176,3.8333657,176,0.23068237,0.52873534,0.47465387
177,6.6193147,177,0.74271023,0.48902807,0.51044786
178,5.4296293,178,0.50379926,0.48691332,0.49118707
179,2.2474318,179,0.54840493,0.49307582,0.50487226
180,3.2297,180,0.567744,0.51387924,0.50027496
181,3.436791,181,0.7029828,0.49681702,0.5003377
182,2.1584332,182,0.5893285,0.50273657,0.5147811
183,6.0721836,183,0.36368304,0.5005764,0.5173927
184,4.6785374,184,0.41847223,0.4981911,0.48159984
185,6.276755,185,0.2877218,0.50448906,0.50611967
186,4.742045,186,0.5134976,0.5061607,0.4959994
187,2.2501948,187,0.20186414,0.4866286,0.5142589
